CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.856;0.534;0.648;0.007;84;0.998;0.623;0.757;0.008;72
SVM_Poly[3,2.0,0.5];0.961;0.855;0.896;0.007;84;0.961;0.855;0.896;0.007;84
PART;0.693;0.544;0.596;0.007;84;0.882;0.692;0.759;0.008;66
REPTree;0.270;0.192;0.211;0.007;84;0.946;0.671;0.737;0.014;24
RandomForest;0.989;0.723;0.819;0.007;84;0.989;0.723;0.819;0.007;84
RandomCommittee;0.885;0.727;0.791;0.007;84;0.953;0.783;0.852;0.007;78
JRip;0.536;0.423;0.462;0.007;84;0.834;0.658;0.718;0.009;54
J48;0.206;0.180;0.192;0.007;84;0.963;0.840;0.894;0.025;18


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.675;0.522;0.577;0.007;672;0.944;0.731;0.808;0.009;480

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.660;0.469;0.542;0.002;48;0.880;0.625;0.722;0.002;36
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
Phone sple;0.818;0.625;0.705;0.026;48;0.935;0.714;0.806;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
SmartHome_vConejero_r1;0.375;0.188;0.250;0.001;48;1.000;0.500;0.667;0.001;18
CTOS MODEL;0.674;0.556;0.599;0.001;48;0.898;0.741;0.799;0.001;36
Test;0.547;0.375;0.433;0.003;48;0.876;0.600;0.693;0.003;30
Linha de produtos - SimulES e PnP;0.960;0.783;0.857;0.009;48;0.960;0.783;0.857;0.009;48
Carro Model;0.692;0.450;0.533;0.002;48;0.923;0.600;0.711;0.002;36
mon model;0.710;0.375;0.474;0.006;48;0.946;0.500;0.632;0.006;36
CFDP Library;0.999;0.952;0.974;0.039;48;0.999;0.952;0.974;0.039;48
Text Editor;0.648;0.409;0.492;0.003;48;0.864;0.545;0.656;0.003;36
KIModel;0.736;0.552;0.620;0.001;48;0.981;0.736;0.827;0.001;36
Mobile Phone, until relase 5;0.875;0.828;0.846;0.001;48;1.000;0.946;0.967;0.001;42
