CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.798;0.476;0.587;0.008;60;0.998;0.596;0.734;0.010;48
SVM_Poly[3,2.0,0.5];0.980;0.815;0.880;0.008;60;0.980;0.815;0.880;0.008;60
PART;0.681;0.471;0.543;0.008;60;0.973;0.674;0.776;0.012;42
REPTree;0.185;0.100;0.115;0.008;60;0.927;0.501;0.575;0.022;12
RandomForest;1.000;0.714;0.815;0.008;60;1.000;0.714;0.815;0.008;60
RandomCommittee;0.887;0.698;0.773;0.008;60;0.986;0.775;0.859;0.009;54
JRip;0.486;0.317;0.369;0.008;60;0.972;0.634;0.738;0.014;30
J48;0.194;0.163;0.176;0.008;60;0.968;0.816;0.880;0.033;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.651;0.469;0.532;0.008;480;0.983;0.709;0.803;0.011;318

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.728;0.469;0.555;0.002;48;0.971;0.625;0.740;0.002;36
SmartHome_vConejero_r1;0.375;0.188;0.250;0.001;48;1.000;0.500;0.667;0.001;18
Test;0.609;0.375;0.455;0.003;48;0.974;0.600;0.728;0.003;30
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
mon model;0.731;0.375;0.480;0.006;48;0.974;0.500;0.640;0.006;36
CFDP Library;1.000;0.952;0.975;0.039;48;1.000;0.952;0.975;0.039;48
Text Editor;0.729;0.409;0.516;0.003;48;0.972;0.545;0.689;0.003;36
Phone sple;0.850;0.625;0.718;0.026;48;0.972;0.714;0.821;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.743;0.552;0.623;0.001;48;0.991;0.736;0.831;0.001;36
