CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.484;0.219;0.275;0.008;60;0.692;0.313;0.392;0.011;42
SVM_Poly[3,2.0,0.5];0.247;0.220;0.189;0.008;60;0.619;0.549;0.472;0.018;24
PART;0.321;0.263;0.278;0.008;60;0.801;0.657;0.695;0.017;24
REPTree;0.094;0.065;0.077;0.008;60;0.945;0.652;0.771;0.039;6
RandomForest;0.371;0.144;0.185;0.008;60;0.927;0.361;0.463;0.018;24
RandomCommittee;0.390;0.172;0.226;0.008;60;0.780;0.344;0.452;0.015;30
JRip;0.170;0.111;0.132;0.008;60;0.850;0.557;0.659;0.033;12
J48;0.090;0.060;0.072;0.008;60;0.905;0.602;0.722;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.271;0.157;0.179;0.008;480;0.774;0.448;0.512;0.018;168

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.401;0.156;0.201;0.002;48;0.802;0.313;0.401;0.002;24
SmartHome_vConejero_r1;0.061;0.063;0.058;0.001;48;0.486;0.500;0.467;0.001;6
Test;0.182;0.054;0.078;0.003;48;0.728;0.214;0.312;0.003;12
CIMS PL;0.035;0.125;0.055;0.001;48;0.283;1.000;0.439;0.001;6
mon model;0.372;0.089;0.134;0.006;48;0.744;0.177;0.269;0.006;24
CFDP Library;0.917;0.703;0.791;0.039;48;0.917;0.703;0.791;0.039;48
Text Editor;0.083;0.023;0.035;0.003;48;0.667;0.182;0.281;0.003;6
Phone sple;0.572;0.273;0.357;0.026;48;0.763;0.364;0.476;0.026;36
FM1;0.000;0.000;0.000;0.000;48;0.000;0.000;0.000;0.000;0
KIModel;0.087;0.083;0.083;0.001;48;0.694;0.667;0.663;0.001;6
