CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.540;0.276;0.330;0.011;24;0.720;0.368;0.440;0.014;18
SVM_Poly[3,2.0,0.5];0.375;0.463;0.406;0.011;24;0.749;0.927;0.811;0.020;12
PART;0.273;0.274;0.273;0.011;24;0.546;0.549;0.546;0.020;12
REPTree;0.203;0.147;0.171;0.011;24;0.812;0.589;0.683;0.039;6
RandomForest;0.688;0.306;0.393;0.011;24;0.917;0.408;0.524;0.014;18
RandomCommittee;0.523;0.363;0.417;0.011;24;0.697;0.484;0.556;0.014;18
JRip;0.192;0.228;0.208;0.011;24;0.767;0.912;0.833;0.039;6
J48;0.235;0.216;0.225;0.011;24;0.941;0.865;0.902;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.010620
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.379;0.284;0.303;0.011;192;0.757;0.569;0.606;0.020;96

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.238;0.094;0.124;0.002;48;0.635;0.250;0.332;0.002;18
CFDP Library;0.893;0.814;0.848;0.039;48;0.893;0.814;0.848;0.039;48
FM1;0.000;0.000;0.000;0.000;48;0.000;0.000;0.000;0.000;0
KIModel;0.383;0.229;0.239;0.001;48;0.613;0.367;0.383;0.001;30
