CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.781;0.412;0.515;0.007;84;0.841;0.444;0.555;0.007;78
SVM_Poly[3,2.0,0.5];0.781;0.620;0.662;0.007;84;0.841;0.668;0.712;0.007;78
PART;0.585;0.396;0.437;0.007;84;0.819;0.555;0.612;0.009;60
REPTree;0.265;0.223;0.238;0.007;84;0.741;0.625;0.666;0.010;30
RandomForest;0.820;0.424;0.514;0.007;84;0.957;0.494;0.600;0.008;72
RandomCommittee;0.711;0.410;0.479;0.007;84;0.906;0.522;0.609;0.008;66
JRip;0.396;0.310;0.327;0.007;84;0.791;0.619;0.654;0.008;42
J48;0.071;0.060;0.065;0.007;84;0.993;0.840;0.910;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.551;0.357;0.405;0.007;672;0.858;0.555;0.629;0.009;432

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.614;0.320;0.410;0.002;48;0.819;0.427;0.546;0.002;36
CIMS PL;0.073;0.125;0.090;0.001;48;0.583;1.000;0.722;0.001;6
Phone sple;0.523;0.301;0.368;0.026;48;0.837;0.481;0.589;0.026;30
FM1;0.125;0.125;0.125;0.000;48;1.000;1.000;1.000;0.000;6
SmartHome_vConejero_r1;0.438;0.375;0.382;0.001;48;0.875;0.750;0.764;0.001;24
CTOS MODEL;0.580;0.354;0.421;0.001;48;0.773;0.472;0.561;0.001;36
Test;0.391;0.071;0.118;0.003;48;0.781;0.143;0.235;0.003;24
Linha de produtos - SimulES e PnP;0.813;0.563;0.658;0.009;48;0.929;0.643;0.752;0.009;42
Carro Model;0.669;0.308;0.394;0.002;48;0.765;0.352;0.450;0.002;42
mon model;0.528;0.188;0.268;0.006;48;0.845;0.300;0.428;0.006;30
CFDP Library;0.978;0.870;0.918;0.039;48;0.978;0.870;0.918;0.039;48
Text Editor;0.455;0.284;0.332;0.003;48;0.727;0.455;0.531;0.003;30
KIModel;0.676;0.354;0.393;0.001;48;0.902;0.472;0.525;0.001;36
Mobile Phone, until relase 5;0.856;0.758;0.788;0.001;48;0.978;0.866;0.900;0.001;42
