CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.815;0.886;0.014;12;1.000;0.815;0.886;0.014;12
SVM_Poly[3,2.0,0.5];0.481;0.444;0.462;0.014;12;0.963;0.889;0.924;0.026;6
PART;0.458;0.222;0.298;0.014;12;0.917;0.444;0.596;0.026;6
REPTree;0.406;0.130;0.193;0.014;12;0.813;0.259;0.386;0.026;6
RandomForest;1.000;0.907;0.949;0.014;12;1.000;0.907;0.949;0.014;12
RandomCommittee;1.000;0.907;0.949;0.014;12;1.000;0.907;0.949;0.014;12
JRip;0.490;0.259;0.339;0.014;12;0.979;0.519;0.678;0.026;6
J48;0.479;0.389;0.429;0.014;12;0.958;0.778;0.858;0.026;6


VALIDITY RATIO;(F)
min;0.000977
avg;0.013672
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.664;0.509;0.563;0.014;96;0.966;0.741;0.819;0.019;66

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
Phone sple;0.954;0.644;0.751;0.026;48;0.954;0.644;0.751;0.026;48
