CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.925;0.960;0.007;84;1.000;0.925;0.960;0.007;84
SVM_Poly[3,2.0,0.5];1.000;0.987;0.993;0.007;84;1.000;0.987;0.993;0.007;84
PART;0.592;0.556;0.554;0.007;84;0.921;0.866;0.861;0.009;54
REPTree;0.431;0.307;0.336;0.007;84;0.862;0.614;0.671;0.012;42
RandomForest;0.998;0.968;0.982;0.007;84;0.998;0.968;0.982;0.007;84
RandomCommittee;0.989;0.901;0.937;0.007;84;0.989;0.901;0.937;0.007;84
JRip;0.694;0.546;0.583;0.007;84;0.883;0.695;0.742;0.008;66
J48;0.282;0.256;0.267;0.007;84;0.987;0.897;0.933;0.019;24


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.748;0.681;0.701;0.007;672;0.963;0.877;0.903;0.008;522

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.604;0.578;0.590;0.002;48;0.966;0.925;0.944;0.002;30
CIMS PL;0.500;0.500;0.500;0.001;48;1.000;1.000;1.000;0.001;24
Phone sple;0.945;0.898;0.914;0.026;48;0.945;0.898;0.914;0.026;48
FM1;0.500;0.500;0.500;0.000;48;1.000;1.000;1.000;0.000;24
SmartHome_vConejero_r1;0.583;0.563;0.556;0.001;48;0.933;0.900;0.889;0.001;30
CTOS MODEL;0.819;0.764;0.788;0.001;48;0.936;0.873;0.900;0.001;42
Test;0.573;0.518;0.541;0.003;48;0.917;0.829;0.866;0.003;30
Linha de produtos - SimulES e PnP;0.981;0.837;0.894;0.009;48;0.981;0.837;0.894;0.009;48
Carro Model;0.781;0.563;0.619;0.002;48;0.893;0.643;0.707;0.002;42
mon model;0.750;0.495;0.546;0.006;48;1.000;0.660;0.728;0.006;36
CFDP Library;1.000;0.991;0.995;0.039;48;1.000;0.991;0.995;0.039;48
Text Editor;0.688;0.625;0.651;0.003;48;0.918;0.833;0.868;0.003;36
KIModel;0.750;0.719;0.734;0.001;48;1.000;0.958;0.978;0.001;36
Mobile Phone, until relase 5;1.000;0.984;0.992;0.001;48;1.000;0.984;0.992;0.001;48
