CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.927;0.553;0.679;0.007;84;0.998;0.595;0.731;0.007;78
SVM_Poly[3,2.0,0.5];0.771;0.662;0.697;0.007;84;0.981;0.842;0.887;0.008;66
PART;0.691;0.497;0.551;0.007;84;0.968;0.695;0.771;0.009;60
REPTree;0.356;0.230;0.263;0.007;84;0.996;0.644;0.738;0.015;30
RandomForest;0.998;0.707;0.807;0.007;84;0.998;0.707;0.807;0.007;84
RandomCommittee;0.983;0.741;0.829;0.007;84;0.983;0.741;0.829;0.007;84
JRip;0.551;0.376;0.428;0.007;84;0.965;0.659;0.748;0.010;48
J48;0.211;0.182;0.195;0.007;84;0.986;0.848;0.910;0.025;18


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.686;0.493;0.556;0.007;672;0.985;0.709;0.798;0.009;468

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.723;0.422;0.519;0.002;48;0.964;0.563;0.692;0.002;36
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
Phone sple;0.980;0.644;0.756;0.026;48;0.980;0.644;0.756;0.026;48
FM1;0.240;0.250;0.243;0.000;48;0.958;1.000;0.972;0.000;12
SmartHome_vConejero_r1;0.365;0.250;0.288;0.001;48;0.972;0.667;0.769;0.001;18
CTOS MODEL;0.743;0.465;0.564;0.001;48;0.990;0.620;0.752;0.001;36
Test;0.500;0.250;0.326;0.003;48;1.000;0.500;0.651;0.003;24
Linha de produtos - SimulES e PnP;0.996;0.745;0.841;0.009;48;0.996;0.745;0.841;0.009;48
Carro Model;0.711;0.396;0.477;0.002;48;0.948;0.528;0.636;0.002;36
mon model;0.625;0.370;0.451;0.006;48;1.000;0.592;0.722;0.006;30
CFDP Library;0.998;0.940;0.967;0.039;48;0.998;0.940;0.967;0.039;48
Text Editor;0.733;0.409;0.509;0.003;48;0.978;0.545;0.679;0.003;36
KIModel;0.740;0.573;0.629;0.001;48;0.987;0.764;0.838;0.001;36
Mobile Phone, until relase 5;0.875;0.820;0.840;0.001;48;1.000;0.938;0.960;0.001;42
