CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.951;0.974;0.008;60;1.000;0.951;0.974;0.008;60
SVM_Poly[3,2.0,0.5];1.000;0.982;0.990;0.008;60;1.000;0.982;0.990;0.008;60
PART;0.491;0.469;0.478;0.008;60;0.983;0.938;0.956;0.014;30
REPTree;0.298;0.166;0.195;0.008;60;0.993;0.554;0.651;0.024;18
RandomForest;1.000;0.969;0.984;0.008;60;1.000;0.969;0.984;0.008;60
RandomCommittee;0.998;0.879;0.927;0.008;60;0.998;0.879;0.927;0.008;60
JRip;0.684;0.500;0.548;0.008;60;0.978;0.714;0.783;0.012;42
J48;0.196;0.192;0.194;0.008;60;0.982;0.961;0.971;0.033;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.709;0.639;0.661;0.008;480;0.994;0.896;0.928;0.011;342

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.622;0.578;0.598;0.002;48;0.996;0.925;0.958;0.002;30
SmartHome_vConejero_r1;0.625;0.563;0.583;0.001;48;1.000;0.900;0.933;0.001;30
Test;0.611;0.518;0.556;0.003;48;0.978;0.829;0.889;0.003;30
CIMS PL;0.500;0.500;0.500;0.001;48;1.000;1.000;1.000;0.001;24
mon model;0.750;0.495;0.546;0.006;48;1.000;0.660;0.728;0.006;36
CFDP Library;1.000;0.991;0.995;0.039;48;1.000;0.991;0.995;0.039;48
Text Editor;0.740;0.625;0.668;0.003;48;0.986;0.833;0.890;0.003;36
Phone sple;0.987;0.898;0.933;0.026;48;0.987;0.898;0.933;0.026;48
FM1;0.500;0.500;0.500;0.000;48;1.000;1.000;1.000;0.000;24
KIModel;0.750;0.719;0.734;0.001;48;1.000;0.958;0.978;0.001;36
