CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.900;0.708;0.781;0.008;60;1.000;0.786;0.868;0.009;54
SVM_Poly[3,2.0,0.5];0.836;0.849;0.841;0.008;60;0.929;0.943;0.934;0.009;54
PART;0.650;0.584;0.595;0.008;60;0.928;0.834;0.849;0.011;42
REPTree;0.266;0.225;0.242;0.008;60;0.885;0.749;0.805;0.022;18
RandomForest;0.777;0.620;0.679;0.008;60;0.972;0.775;0.849;0.010;48
RandomCommittee;0.902;0.869;0.871;0.008;60;0.902;0.869;0.871;0.008;60
JRip;0.383;0.347;0.352;0.008;60;0.766;0.694;0.703;0.015;30
J48;0.100;0.100;0.100;0.008;60;0.996;0.997;0.996;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.602;0.538;0.557;0.008;480;0.926;0.827;0.858;0.011;312

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.678;0.547;0.593;0.002;48;0.904;0.729;0.791;0.002;36
SmartHome_vConejero_r1;0.563;0.500;0.500;0.001;48;0.900;0.800;0.800;0.001;30
Test;0.390;0.339;0.343;0.003;48;0.780;0.679;0.685;0.003;24
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
mon model;0.668;0.557;0.601;0.006;48;0.891;0.743;0.802;0.006;36
CFDP Library;0.997;0.985;0.991;0.039;48;0.997;0.985;0.991;0.039;48
Text Editor;0.575;0.432;0.483;0.003;48;0.921;0.691;0.773;0.003;30
Phone sple;0.791;0.755;0.770;0.026;48;0.904;0.862;0.880;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.854;0.760;0.794;0.001;48;0.976;0.869;0.907;0.001;42
