CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.854;0.534;0.648;0.007;84;0.997;0.623;0.756;0.008;72
SVM_Poly[3,2.0,0.5];0.957;0.855;0.894;0.007;84;0.957;0.855;0.894;0.007;84
PART;0.671;0.544;0.588;0.007;84;0.853;0.692;0.748;0.008;66
REPTree;0.250;0.192;0.208;0.007;84;0.875;0.671;0.729;0.014;24
RandomForest;0.997;0.723;0.822;0.007;84;0.997;0.723;0.822;0.007;84
RandomCommittee;0.880;0.727;0.789;0.007;84;0.947;0.783;0.850;0.007;78
JRip;0.554;0.423;0.465;0.007;84;0.861;0.658;0.723;0.009;54
J48;0.201;0.180;0.190;0.007;84;0.940;0.840;0.885;0.025;18


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.671;0.522;0.576;0.007;672;0.939;0.731;0.806;0.009;480

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.688;0.469;0.545;0.002;48;0.918;0.625;0.726;0.002;36
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
Phone sple;0.798;0.625;0.697;0.026;48;0.912;0.714;0.796;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
SmartHome_vConejero_r1;0.375;0.188;0.250;0.001;48;1.000;0.500;0.667;0.001;18
CTOS MODEL;0.635;0.556;0.585;0.001;48;0.846;0.741;0.780;0.001;36
Test;0.569;0.375;0.439;0.003;48;0.910;0.600;0.703;0.003;30
Linha de produtos - SimulES e PnP;0.961;0.783;0.857;0.009;48;0.961;0.783;0.857;0.009;48
Carro Model;0.671;0.450;0.528;0.002;48;0.895;0.600;0.704;0.002;36
mon model;0.671;0.375;0.469;0.006;48;0.895;0.500;0.626;0.006;36
CFDP Library;0.999;0.952;0.974;0.039;48;0.999;0.952;0.974;0.039;48
Text Editor;0.657;0.409;0.495;0.003;48;0.876;0.545;0.660;0.003;36
KIModel;0.740;0.552;0.622;0.001;48;0.986;0.736;0.829;0.001;36
Mobile Phone, until relase 5;0.875;0.828;0.846;0.001;48;1.000;0.946;0.967;0.001;42
