CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.867;0.923;0.008;60;1.000;0.867;0.923;0.008;60
SVM_Poly[3,2.0,0.5];0.994;0.984;0.988;0.008;60;0.994;0.984;0.988;0.008;60
PART;0.697;0.623;0.641;0.008;60;0.871;0.779;0.802;0.010;48
REPTree;0.433;0.263;0.314;0.008;60;0.866;0.525;0.628;0.010;30
RandomForest;1.000;0.884;0.932;0.008;60;1.000;0.884;0.932;0.008;60
RandomCommittee;0.885;0.836;0.859;0.008;60;0.984;0.929;0.954;0.009;54
JRip;0.481;0.348;0.380;0.008;60;0.963;0.696;0.760;0.015;30
J48;0.195;0.190;0.192;0.008;60;0.973;0.952;0.962;0.033;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.711;0.624;0.654;0.008;480;0.963;0.847;0.886;0.010;354

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.598;0.477;0.526;0.002;48;0.957;0.763;0.842;0.002;30
SmartHome_vConejero_r1;0.594;0.625;0.604;0.001;48;0.950;1.000;0.967;0.001;30
Test;0.664;0.518;0.562;0.003;48;0.885;0.690;0.749;0.003;36
CIMS PL;0.500;0.500;0.500;0.001;48;1.000;1.000;1.000;0.001;24
mon model;0.852;0.635;0.691;0.006;48;0.974;0.726;0.789;0.006;42
CFDP Library;0.999;0.981;0.990;0.039;48;0.999;0.981;0.990;0.039;48
Text Editor;0.800;0.625;0.692;0.003;48;0.914;0.714;0.791;0.003;42
Phone sple;0.848;0.727;0.778;0.026;48;0.969;0.831;0.890;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.875;0.781;0.820;0.001;48;1.000;0.893;0.937;0.001;42
