CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.824;0.503;0.606;0.007;36;0.989;0.603;0.727;0.008;30
SVM_Poly[3,2.0,0.5];0.787;0.560;0.646;0.007;36;0.945;0.672;0.775;0.008;30
PART;0.480;0.315;0.365;0.007;36;0.959;0.629;0.730;0.012;18
REPTree;0.167;0.025;0.043;0.007;36;1.000;0.148;0.258;0.026;6
RandomForest;0.833;0.486;0.596;0.007;36;1.000;0.583;0.715;0.008;30
RandomCommittee;0.946;0.619;0.715;0.007;36;0.946;0.619;0.715;0.007;36
JRip;0.594;0.350;0.412;0.007;36;0.891;0.525;0.617;0.010;24
J48;0.000;0.000;0.000;0.007;36;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.000977
avg;0.006714
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.579;0.357;0.423;0.007;288;0.958;0.591;0.700;0.009;174

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.365;0.250;0.288;0.001;48;0.972;0.667;0.769;0.001;18
Test;0.714;0.339;0.448;0.003;48;0.953;0.452;0.598;0.003;36
CIMS PL;0.240;0.250;0.243;0.001;48;0.958;1.000;0.972;0.001;12
mon model;0.724;0.396;0.495;0.006;48;0.965;0.528;0.660;0.006;36
Text Editor;0.573;0.352;0.422;0.003;48;0.916;0.564;0.675;0.003;30
Phone sple;0.859;0.556;0.640;0.026;48;0.981;0.635;0.732;0.026;42
