CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.7000000000000001];CFDP Library;218;0;101;7873;1.000;0.683;0.812
SVM_RBF[5.0];Random[0.7000000000000001];CFDP Library;218;0;101;7873;1.000;0.683;0.812
SVM_RBF[5.0];Random[0.7000000000000001];CFDP Library;218;0;101;7873;1.000;0.683;0.812
SVM_RBF[5.0];Random[0.7000000000000001];CFDP Library;218;0;101;7873;1.000;0.683;0.812
SVM_RBF[5.0];Random[0.7000000000000001];CFDP Library;218;0;101;7873;1.000;0.683;0.812
SVM_RBF[5.0];Random[0.7000000000000001];CFDP Library;218;0;101;7873;1.000;0.683;0.812
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];CFDP Library;214;0;105;7873;1.000;0.671;0.803
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];CFDP Library;214;0;105;7873;1.000;0.671;0.803
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];CFDP Library;214;0;105;7873;1.000;0.671;0.803
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];CFDP Library;214;0;105;7873;1.000;0.671;0.803
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];CFDP Library;214;0;105;7873;1.000;0.671;0.803
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];CFDP Library;214;0;105;7873;1.000;0.671;0.803
LogisticModelTree;Random[0.7000000000000001];CFDP Library;319;1;0;7872;0.997;1.000;0.998
LogisticModelTree;Random[0.7000000000000001];CFDP Library;319;1;0;7872;0.997;1.000;0.998
LogisticModelTree;Random[0.7000000000000001];CFDP Library;319;0;0;7873;1.000;1.000;1.000
LogisticModelTree;Random[0.7000000000000001];CFDP Library;319;1;0;7872;0.997;1.000;0.998
LogisticModelTree;Random[0.7000000000000001];CFDP Library;319;1;0;7872;0.997;1.000;0.998
LogisticModelTree;Random[0.7000000000000001];CFDP Library;319;1;0;7872;0.997;1.000;0.998
MultilayerPerceptron[a];Random[0.7000000000000001];CFDP Library;319;0;0;7873;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];CFDP Library;319;0;0;7873;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];CFDP Library;319;0;0;7873;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];CFDP Library;319;0;0;7873;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];CFDP Library;319;0;0;7873;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];CFDP Library;319;0;0;7873;1.000;1.000;1.000
KStar;Random[0.7000000000000001];CFDP Library;217;0;102;7873;1.000;0.680;0.810
KStar;Random[0.7000000000000001];CFDP Library;217;0;102;7873;1.000;0.680;0.810
KStar;Random[0.7000000000000001];CFDP Library;217;0;102;7873;1.000;0.680;0.810
KStar;Random[0.7000000000000001];CFDP Library;217;0;102;7873;1.000;0.680;0.810
KStar;Random[0.7000000000000001];CFDP Library;217;0;102;7873;1.000;0.680;0.810
KStar;Random[0.7000000000000001];CFDP Library;217;0;102;7873;1.000;0.680;0.810
SVM_RBF[5.0];Random[0.7000000000000001];KIModel;11;0;1;8180;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.7000000000000001];KIModel;11;0;1;8180;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.7000000000000001];KIModel;11;0;1;8180;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.7000000000000001];KIModel;11;0;1;8180;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.7000000000000001];KIModel;11;0;1;8180;1.000;0.917;0.957
SVM_RBF[5.0];Random[0.7000000000000001];KIModel;11;0;1;8180;1.000;0.917;0.957
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];KIModel;8;0;4;8180;1.000;0.667;0.800
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];KIModel;8;0;4;8180;1.000;0.667;0.800
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];KIModel;8;0;4;8180;1.000;0.667;0.800
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];KIModel;8;0;4;8180;1.000;0.667;0.800
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];KIModel;8;0;4;8180;1.000;0.667;0.800
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];KIModel;8;0;4;8180;1.000;0.667;0.800
LogisticModelTree;Random[0.7000000000000001];KIModel;8;4;4;8176;0.667;0.667;0.667
LogisticModelTree;Random[0.7000000000000001];KIModel;8;4;4;8176;0.667;0.667;0.667
LogisticModelTree;Random[0.7000000000000001];KIModel;8;4;4;8176;0.667;0.667;0.667
LogisticModelTree;Random[0.7000000000000001];KIModel;8;4;4;8176;0.667;0.667;0.667
LogisticModelTree;Random[0.7000000000000001];KIModel;8;4;4;8176;0.667;0.667;0.667
LogisticModelTree;Random[0.7000000000000001];KIModel;8;0;4;8180;1.000;0.667;0.800
MultilayerPerceptron[a];Random[0.7000000000000001];KIModel;12;0;0;8180;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];KIModel;12;0;0;8180;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];KIModel;12;0;0;8180;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];KIModel;12;0;0;8180;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];KIModel;12;0;0;8180;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.7000000000000001];KIModel;12;0;0;8180;1.000;1.000;1.000
KStar;Random[0.7000000000000001];KIModel;0;0;12;8180;NaN;0.000;NaN
KStar;Random[0.7000000000000001];KIModel;0;0;12;8180;NaN;0.000;NaN
KStar;Random[0.7000000000000001];KIModel;0;0;12;8180;NaN;0.000;NaN
KStar;Random[0.7000000000000001];KIModel;0;0;12;8180;NaN;0.000;NaN
KStar;Random[0.7000000000000001];KIModel;0;0;12;8180;NaN;0.000;NaN
KStar;Random[0.7000000000000001];KIModel;0;0;12;8180;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.7000000000000001];FM1;1;0;0;8191;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.7000000000000001];FM1;1;0;0;8191;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.7000000000000001];FM1;1;0;0;8191;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.7000000000000001];FM1;1;0;0;8191;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.7000000000000001];FM1;1;0;0;8191;1.000;1.000;1.000
SVM_RBF[5.0];Random[0.7000000000000001];FM1;1;0;0;8191;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
KStar;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
KStar;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
KStar;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
KStar;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
KStar;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
KStar;Random[0.7000000000000001];FM1;0;0;1;8191;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.7000000000000001];Parking lot Manager;13;0;3;8176;1.000;0.813;0.897
SVM_RBF[5.0];Random[0.7000000000000001];Parking lot Manager;13;0;3;8176;1.000;0.813;0.897
SVM_RBF[5.0];Random[0.7000000000000001];Parking lot Manager;13;0;3;8176;1.000;0.813;0.897
SVM_RBF[5.0];Random[0.7000000000000001];Parking lot Manager;13;0;3;8176;1.000;0.813;0.897
SVM_RBF[5.0];Random[0.7000000000000001];Parking lot Manager;13;0;3;8176;1.000;0.813;0.897
SVM_RBF[5.0];Random[0.7000000000000001];Parking lot Manager;13;0;3;8176;1.000;0.813;0.897
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Parking lot Manager;10;0;6;8176;1.000;0.625;0.769
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Parking lot Manager;10;0;6;8176;1.000;0.625;0.769
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Parking lot Manager;10;0;6;8176;1.000;0.625;0.769
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Parking lot Manager;10;0;6;8176;1.000;0.625;0.769
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Parking lot Manager;10;0;6;8176;1.000;0.625;0.769
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Parking lot Manager;10;0;6;8176;1.000;0.625;0.769
LogisticModelTree;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
LogisticModelTree;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.7000000000000001];Parking lot Manager;14;0;2;8176;1.000;0.875;0.933
MultilayerPerceptron[a];Random[0.7000000000000001];Parking lot Manager;14;0;2;8176;1.000;0.875;0.933
MultilayerPerceptron[a];Random[0.7000000000000001];Parking lot Manager;14;0;2;8176;1.000;0.875;0.933
MultilayerPerceptron[a];Random[0.7000000000000001];Parking lot Manager;14;0;2;8176;1.000;0.875;0.933
MultilayerPerceptron[a];Random[0.7000000000000001];Parking lot Manager;14;0;2;8176;1.000;0.875;0.933
MultilayerPerceptron[a];Random[0.7000000000000001];Parking lot Manager;14;0;2;8176;1.000;0.875;0.933
KStar;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
KStar;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
KStar;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
KStar;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
KStar;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
KStar;Random[0.7000000000000001];Parking lot Manager;0;0;16;8176;NaN;0.000;NaN
