CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.734;0.412;0.496;0.008;60;0.816;0.458;0.552;0.009;54
SVM_Poly[3,2.0,0.5];0.765;0.537;0.604;0.008;60;0.850;0.597;0.672;0.009;54
PART;0.536;0.308;0.365;0.008;60;0.893;0.513;0.608;0.013;36
REPTree;0.164;0.130;0.144;0.008;60;0.821;0.651;0.722;0.020;12
RandomForest;0.779;0.368;0.455;0.008;60;0.974;0.461;0.569;0.010;48
RandomCommittee;0.633;0.339;0.387;0.008;60;0.904;0.484;0.553;0.011;42
JRip;0.232;0.231;0.222;0.008;60;0.773;0.770;0.739;0.014;18
J48;0.100;0.084;0.091;0.008;60;0.995;0.840;0.911;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.493;0.301;0.346;0.008;480;0.876;0.536;0.614;0.012;270

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.622;0.320;0.412;0.002;48;0.829;0.427;0.549;0.002;36
SmartHome_vConejero_r1;0.417;0.375;0.375;0.001;48;0.833;0.750;0.750;0.001;24
Test;0.399;0.071;0.119;0.003;48;0.799;0.143;0.238;0.003;24
CIMS PL;0.115;0.125;0.118;0.001;48;0.917;1.000;0.944;0.001;6
mon model;0.526;0.188;0.266;0.006;48;0.841;0.300;0.425;0.006;30
CFDP Library;0.981;0.870;0.920;0.039;48;0.981;0.870;0.920;0.039;48
Text Editor;0.490;0.284;0.342;0.003;48;0.784;0.455;0.547;0.003;30
Phone sple;0.547;0.301;0.373;0.026;48;0.876;0.481;0.597;0.026;30
FM1;0.125;0.125;0.125;0.000;48;1.000;1.000;1.000;0.000;6
KIModel;0.706;0.354;0.407;0.001;48;0.941;0.472;0.543;0.001;36
