CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.787;0.412;0.516;0.007;84;0.847;0.444;0.556;0.007;78
SVM_Poly[3,2.0,0.5];0.811;0.620;0.679;0.007;84;0.873;0.668;0.731;0.007;78
PART;0.615;0.396;0.452;0.007;84;0.860;0.555;0.633;0.009;60
REPTree;0.287;0.223;0.240;0.007;84;0.802;0.625;0.672;0.010;30
RandomForest;0.834;0.424;0.518;0.007;84;0.973;0.494;0.604;0.008;72
RandomCommittee;0.707;0.410;0.477;0.007;84;0.900;0.522;0.607;0.008;66
JRip;0.424;0.310;0.329;0.007;84;0.849;0.619;0.659;0.008;42
J48;0.071;0.060;0.065;0.007;84;0.995;0.840;0.911;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.567;0.357;0.410;0.007;672;0.882;0.555;0.637;0.009;432

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.622;0.320;0.412;0.002;48;0.829;0.427;0.549;0.002;36
CIMS PL;0.115;0.125;0.118;0.001;48;0.917;1.000;0.944;0.001;6
Phone sple;0.547;0.301;0.373;0.026;48;0.876;0.481;0.597;0.026;30
FM1;0.125;0.125;0.125;0.000;48;1.000;1.000;1.000;0.000;6
SmartHome_vConejero_r1;0.417;0.375;0.375;0.001;48;0.833;0.750;0.750;0.001;24
CTOS MODEL;0.640;0.354;0.437;0.001;48;0.853;0.472;0.583;0.001;36
Test;0.399;0.071;0.119;0.003;48;0.799;0.143;0.238;0.003;24
Linha de produtos - SimulES e PnP;0.804;0.563;0.655;0.009;48;0.919;0.643;0.748;0.009;42
Carro Model;0.720;0.308;0.405;0.002;48;0.823;0.352;0.463;0.002;42
mon model;0.526;0.188;0.266;0.006;48;0.841;0.300;0.425;0.006;30
CFDP Library;0.981;0.870;0.920;0.039;48;0.981;0.870;0.920;0.039;48
Text Editor;0.490;0.284;0.342;0.003;48;0.784;0.455;0.547;0.003;30
KIModel;0.706;0.354;0.407;0.001;48;0.941;0.472;0.543;0.001;36
Mobile Phone, until relase 5;0.845;0.758;0.781;0.001;48;0.966;0.866;0.892;0.001;42
