CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.798;0.476;0.587;0.008;60;0.998;0.596;0.734;0.010;48
SVM_Poly[3,2.0,0.5];0.978;0.815;0.879;0.008;60;0.978;0.815;0.879;0.008;60
PART;0.647;0.471;0.531;0.008;60;0.924;0.674;0.759;0.012;42
REPTree;0.171;0.100;0.114;0.008;60;0.854;0.501;0.572;0.022;12
RandomForest;0.993;0.714;0.812;0.008;60;0.993;0.714;0.812;0.008;60
RandomCommittee;0.867;0.698;0.766;0.008;60;0.964;0.775;0.852;0.009;54
JRip;0.470;0.317;0.364;0.008;60;0.940;0.634;0.728;0.014;30
J48;0.192;0.163;0.176;0.008;60;0.961;0.816;0.878;0.033;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.640;0.469;0.529;0.008;480;0.965;0.709;0.798;0.011;318

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.732;0.469;0.556;0.002;48;0.976;0.625;0.741;0.002;36
SmartHome_vConejero_r1;0.375;0.188;0.250;0.001;48;1.000;0.500;0.667;0.001;18
Test;0.581;0.375;0.446;0.003;48;0.929;0.600;0.713;0.003;30
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
mon model;0.693;0.375;0.473;0.006;48;0.925;0.500;0.631;0.006;36
CFDP Library;0.999;0.952;0.974;0.039;48;0.999;0.952;0.974;0.039;48
Text Editor;0.694;0.409;0.507;0.003;48;0.926;0.545;0.676;0.003;36
Phone sple;0.828;0.625;0.708;0.026;48;0.946;0.714;0.810;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.743;0.552;0.623;0.001;48;0.991;0.736;0.831;0.001;36
