CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.929;0.709;0.795;0.007;84;1.000;0.764;0.856;0.007;78
SVM_Poly[3,2.0,0.5];0.883;0.888;0.884;0.007;84;0.951;0.956;0.952;0.007;78
PART;0.740;0.663;0.681;0.007;84;0.942;0.844;0.867;0.008;66
REPTree;0.406;0.271;0.305;0.007;84;0.947;0.632;0.712;0.013;36
RandomForest;0.841;0.677;0.741;0.007;84;0.981;0.790;0.864;0.008;72
RandomCommittee;0.936;0.876;0.896;0.007;84;0.936;0.876;0.896;0.007;84
JRip;0.534;0.449;0.474;0.007;84;0.831;0.698;0.738;0.010;54
J48;0.136;0.129;0.132;0.007;84;0.953;0.901;0.925;0.024;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.676;0.583;0.614;0.007;672;0.946;0.816;0.859;0.009;480

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.681;0.547;0.592;0.002;48;0.907;0.729;0.790;0.002;36
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
Phone sple;0.831;0.755;0.786;0.026;48;0.950;0.862;0.898;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
SmartHome_vConejero_r1;0.573;0.500;0.507;0.001;48;0.917;0.800;0.811;0.001;30
CTOS MODEL;0.663;0.556;0.595;0.001;48;0.884;0.741;0.793;0.001;36
Test;0.422;0.339;0.359;0.003;48;0.844;0.679;0.718;0.003;24
Linha de produtos - SimulES e PnP;0.965;0.803;0.867;0.009;48;0.965;0.803;0.867;0.009;48
Carro Model;0.813;0.596;0.651;0.002;48;0.929;0.681;0.744;0.002;42
mon model;0.684;0.557;0.605;0.006;48;0.911;0.743;0.807;0.006;36
CFDP Library;0.998;0.985;0.991;0.039;48;0.998;0.985;0.991;0.039;48
Text Editor;0.586;0.432;0.488;0.003;48;0.938;0.691;0.781;0.003;30
KIModel;0.870;0.760;0.803;0.001;48;0.994;0.869;0.917;0.001;42
Mobile Phone, until relase 5;0.875;0.828;0.846;0.001;48;1.000;0.946;0.967;0.001;42
