CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.824;0.418;0.549;0.007;36;0.989;0.501;0.658;0.008;30
SVM_Poly[3,2.0,0.5];0.925;0.741;0.807;0.007;36;0.925;0.741;0.807;0.007;36
PART;0.467;0.369;0.404;0.007;36;0.701;0.554;0.607;0.010;24
REPTree;0.063;0.021;0.031;0.007;36;0.375;0.125;0.188;0.006;6
RandomForest;0.963;0.656;0.767;0.007;36;0.963;0.656;0.767;0.007;36
RandomCommittee;0.715;0.595;0.646;0.007;36;0.858;0.714;0.775;0.008;30
JRip;0.250;0.218;0.231;0.007;36;0.751;0.653;0.692;0.015;12
J48;0.133;0.111;0.121;0.007;36;0.800;0.667;0.726;0.026;6


VALIDITY RATIO;(F)
min;0.000977
avg;0.006714
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.543;0.391;0.445;0.007;288;0.868;0.626;0.711;0.009;180

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.375;0.188;0.250;0.001;48;1.000;0.500;0.667;0.001;18
Test;0.512;0.375;0.420;0.003;48;0.820;0.600;0.672;0.003;30
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
mon model;0.623;0.375;0.460;0.006;48;0.831;0.500;0.614;0.006;36
Text Editor;0.597;0.409;0.476;0.003;48;0.797;0.545;0.635;0.003;36
Phone sple;0.772;0.625;0.686;0.026;48;0.883;0.714;0.784;0.026;42
