CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.139;0.095;0.110;0.007;36;0.833;0.571;0.663;0.003;6
SVM_RBF[5.0];1.000;0.473;0.609;0.007;36;1.000;0.473;0.609;0.007;36
KStar;1.000;0.553;0.686;0.007;36;1.000;0.553;0.686;0.007;36
SVM_Puk[1.0, 0.1];0.833;0.478;0.589;0.007;36;1.000;0.574;0.707;0.008;30
MultilayerPerceptron[a];1.000;0.644;0.757;0.007;36;1.000;0.644;0.757;0.007;36


VALIDITY RATIO;(F)
min;0.000977
avg;0.006714
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.794;0.449;0.550;0.007;180;0.993;0.561;0.688;0.007;144

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.600;0.300;0.400;0.001;30;1.000;0.500;0.667;0.001;18
Test;0.967;0.371;0.519;0.003;30;0.967;0.371;0.519;0.003;30
CIMS PL;0.800;0.800;0.800;0.001;30;1.000;1.000;1.000;0.001;24
mon model;0.800;0.317;0.452;0.006;30;1.000;0.396;0.564;0.006;24
Text Editor;0.800;0.436;0.551;0.003;30;1.000;0.545;0.689;0.003;24
Phone sple;0.800;0.467;0.580;0.026;30;1.000;0.583;0.725;0.026;24
