CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.2];Aircraft PL;59;0;256;7877;1.000;0.187;0.316
SVM_RBF[5.0];Random[0.2];Aircraft PL;67;0;248;7877;1.000;0.213;0.351
SVM_RBF[5.0];Random[0.2];Aircraft PL;56;0;259;7877;1.000;0.178;0.302
SVM_RBF[5.0];Random[0.2];Aircraft PL;54;0;261;7877;1.000;0.171;0.293
SVM_RBF[5.0];Random[0.2];Aircraft PL;52;0;263;7877;1.000;0.165;0.283
Logistic;Random[0.2];Aircraft PL;149;132;166;7745;0.530;0.473;0.500
Logistic;Random[0.2];Aircraft PL;176;133;139;7744;0.570;0.559;0.564
Logistic;Random[0.2];Aircraft PL;126;109;189;7768;0.536;0.400;0.458
Logistic;Random[0.2];Aircraft PL;125;124;190;7753;0.502;0.397;0.443
Logistic;Random[0.2];Aircraft PL;123;128;192;7749;0.490;0.390;0.435
SVM_Puk[1.0, 0.1];Random[0.2];Aircraft PL;66;0;249;7877;1.000;0.210;0.346
SVM_Puk[1.0, 0.1];Random[0.2];Aircraft PL;51;0;264;7877;1.000;0.162;0.279
SVM_Puk[1.0, 0.1];Random[0.2];Aircraft PL;67;0;248;7877;1.000;0.213;0.351
SVM_Puk[1.0, 0.1];Random[0.2];Aircraft PL;62;0;253;7877;1.000;0.197;0.329
SVM_Puk[1.0, 0.1];Random[0.2];Aircraft PL;67;0;248;7877;1.000;0.213;0.351
SVM_RBF[5.0];Random[0.2];CFDP Library;56;0;263;7873;1.000;0.176;0.299
SVM_RBF[5.0];Random[0.2];CFDP Library;77;0;242;7873;1.000;0.241;0.389
SVM_RBF[5.0];Random[0.2];CFDP Library;62;0;257;7873;1.000;0.194;0.325
SVM_RBF[5.0];Random[0.2];CFDP Library;62;0;257;7873;1.000;0.194;0.325
SVM_RBF[5.0];Random[0.2];CFDP Library;63;0;256;7873;1.000;0.197;0.330
Logistic;Random[0.2];CFDP Library;191;98;128;7775;0.661;0.599;0.628
Logistic;Random[0.2];CFDP Library;176;64;143;7809;0.733;0.552;0.630
