CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.274;0.234;0.242;0.020;900;0.734;0.628;0.648;0.035;336
SVM_Poly[3,2.0,0.5];0.531;0.509;0.498;0.020;900;0.595;0.570;0.558;0.022;803
REPTree;0.184;0.187;0.180;0.020;900;0.706;0.715;0.691;0.045;235
RandomForest;0.777;0.358;0.446;0.020;900;0.890;0.410;0.511;0.022;786
RandomCommittee;0.565;0.468;0.488;0.020;900;0.629;0.521;0.544;0.022;808
MultilayerPerceptron[a];0.503;0.521;0.490;0.020;900;0.568;0.589;0.554;0.022;797
J48;0.151;0.148;0.148;0.020;900;0.873;0.852;0.852;0.057;156


VALIDITY RATIO;(F)
min;0.000244
avg;0.019775
max;0.250000

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.427;0.346;0.356;0.020;6300;0.685;0.557;0.572;0.026;3921

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.554;0.401;0.441;0.020;35;0.807;0.585;0.644;0.020;24
Mobile phone;0.269;0.191;0.190;0.010;35;0.523;0.372;0.369;0.010;18
CCCMS;0.966;0.994;0.980;0.059;35;0.966;0.994;0.980;0.059;35
MyDental;0.746;0.675;0.684;0.010;35;0.843;0.762;0.772;0.010;31
Bicis_Feature_Model;0.166;0.062;0.082;0.006;35;0.483;0.181;0.238;0.006;12
Maquina de Cae;0.426;0.310;0.342;0.035;35;0.597;0.433;0.479;0.035;25
test gv;0.852;0.854;0.834;0.031;35;0.931;0.935;0.913;0.031;32
E-Shop, magister2014;0.406;0.235;0.260;0.018;35;0.646;0.374;0.413;0.018;22
E-shop;0.501;0.370;0.396;0.014;35;0.675;0.499;0.533;0.014;26
UPL;0.377;0.254;0.285;0.009;35;0.659;0.444;0.498;0.009;20
