CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.351;0.309;0.317;0.017;1190;0.763;0.673;0.691;0.028;547
SVM_Poly[3,2.0,0.5];0.658;0.648;0.636;0.017;1190;0.699;0.688;0.675;0.018;1120
REPTree;0.264;0.257;0.251;0.017;1190;0.722;0.703;0.687;0.032;435
RandomForest;0.868;0.477;0.580;0.017;1190;0.927;0.510;0.619;0.018;1114
RandomCommittee;0.681;0.562;0.594;0.017;1190;0.730;0.602;0.637;0.018;1110
MultilayerPerceptron[a];0.661;0.626;0.621;0.017;1190;0.721;0.682;0.677;0.018;1092
J48;0.210;0.208;0.207;0.017;1190;0.887;0.876;0.874;0.042;282


VALIDITY RATIO;(F)
min;0.000122
avg;0.017065
max;0.250000

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.30000000000000004];0.528;0.441;0.458;0.017;8330;0.771;0.644;0.669;0.021;5700

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Mobile phone;0.346;0.240;0.251;0.010;35;0.606;0.420;0.440;0.010;20
Visit Indonesia Apps;0.696;0.588;0.619;0.010;35;0.840;0.710;0.747;0.010;29
MyDental;0.856;0.797;0.814;0.010;35;0.908;0.846;0.863;0.010;33
Bicis_Feature_Model;0.281;0.205;0.205;0.006;35;0.546;0.398;0.398;0.006;18
test gv;1.000;0.940;0.962;0.031;35;1.000;0.940;0.962;0.031;35
E-Shop, magister2014;0.431;0.383;0.391;0.018;35;0.685;0.609;0.622;0.018;22
Alarm System;0.424;0.271;0.307;0.005;35;0.675;0.432;0.488;0.005;22
Hello World;0.580;0.496;0.515;0.034;35;0.700;0.599;0.622;0.034;29
Weather Station;0.558;0.429;0.461;0.021;35;0.724;0.556;0.598;0.021;27
Video On Demand SPL FM;0.399;0.214;0.258;0.002;35;0.665;0.357;0.430;0.002;21
depresija;0.995;0.993;0.994;0.016;35;0.995;0.993;0.994;0.016;35
KIModel;0.477;0.288;0.310;0.001;35;0.758;0.458;0.494;0.001;22
AA;0.480;0.361;0.375;0.016;35;0.700;0.526;0.547;0.016;24
Example Product Line Course Using SPLOT;0.373;0.249;0.267;0.014;35;0.567;0.379;0.406;0.014;23
Disenio;0.201;0.214;0.188;0.004;35;0.468;0.500;0.439;0.004;15
Address Book;0.977;0.946;0.960;0.018;35;0.977;0.946;0.960;0.018;35
VODPlayer;0.708;0.675;0.683;0.047;35;0.800;0.762;0.771;0.047;31
