CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.1];Aircraft PL;38;0;277;7877;1.000;0.121;0.215
SVM_RBF[5.0];Random[0.1];Aircraft PL;39;0;276;7877;1.000;0.124;0.220
SVM_RBF[5.0];Random[0.1];Aircraft PL;33;0;282;7877;1.000;0.105;0.190
SVM_RBF[5.0];Random[0.1];Aircraft PL;18;0;297;7877;1.000;0.057;0.108
SVM_RBF[5.0];Random[0.1];Aircraft PL;34;0;281;7877;1.000;0.108;0.195
Logistic;Random[0.1];Aircraft PL;80;99;235;7778;0.447;0.254;0.324
Logistic;Random[0.1];Aircraft PL;103;139;212;7738;0.426;0.327;0.370
Logistic;Random[0.1];Aircraft PL;118;101;197;7776;0.539;0.375;0.442
Logistic;Random[0.1];Aircraft PL;182;175;133;7702;0.510;0.578;0.542
Logistic;Random[0.1];Aircraft PL;115;114;200;7763;0.502;0.365;0.423
SVM_Puk[1.0, 0.1];Random[0.1];Aircraft PL;31;0;284;7877;1.000;0.098;0.179
SVM_Puk[1.0, 0.1];Random[0.1];Aircraft PL;34;0;281;7877;1.000;0.108;0.195
SVM_Puk[1.0, 0.1];Random[0.1];Aircraft PL;28;0;287;7877;1.000;0.089;0.163
SVM_Puk[1.0, 0.1];Random[0.1];Aircraft PL;35;0;280;7877;1.000;0.111;0.200
SVM_Puk[1.0, 0.1];Random[0.1];Aircraft PL;24;0;291;7877;1.000;0.076;0.142
SVM_RBF[5.0];Random[0.1];CFDP Library;37;0;282;7873;1.000;0.116;0.208
SVM_RBF[5.0];Random[0.1];CFDP Library;28;0;291;7873;1.000;0.088;0.161
SVM_RBF[5.0];Random[0.1];CFDP Library;31;0;288;7873;1.000;0.097;0.177
SVM_RBF[5.0];Random[0.1];CFDP Library;35;0;284;7873;1.000;0.110;0.198
SVM_RBF[5.0];Random[0.1];CFDP Library;30;0;289;7873;1.000;0.094;0.172
Logistic;Random[0.1];CFDP Library;170;45;149;7828;0.791;0.533;0.637
Logistic;Random[0.1];CFDP Library;164;78;155;7795;0.678;0.514;0.585
Logistic;Random[0.1];CFDP Library;154;101;165;7772;0.604;0.483;0.537
Logistic;Random[0.1];CFDP Library;191;89;128;7784;0.682;0.599;0.638
Logistic;Random[0.1];CFDP Library;203;104;116;7769;0.661;0.636;0.649
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;33;0;286;7873;1.000;0.103;0.188
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;40;0;279;7873;1.000;0.125;0.223
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;30;0;289;7873;1.000;0.094;0.172
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;28;0;291;7873;1.000;0.088;0.161
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;30;0;289;7873;1.000;0.094;0.172
SVM_RBF[5.0];Random[0.1];CFDP Library;74;0;550;7568;1.000;0.119;0.212
SVM_RBF[5.0];Random[0.1];CFDP Library;61;0;563;7568;1.000;0.098;0.178
SVM_RBF[5.0];Random[0.1];CFDP Library;73;0;551;7568;1.000;0.117;0.209
SVM_RBF[5.0];Random[0.1];CFDP Library;69;0;555;7568;1.000;0.111;0.199
SVM_RBF[5.0];Random[0.1];CFDP Library;60;0;564;7568;1.000;0.096;0.175
Logistic;Random[0.1];CFDP Library;346;167;278;7401;0.674;0.554;0.609
Logistic;Random[0.1];CFDP Library;392;169;232;7399;0.699;0.628;0.662
Logistic;Random[0.1];CFDP Library;393;192;231;7376;0.672;0.630;0.650
Logistic;Random[0.1];CFDP Library;362;150;262;7418;0.707;0.580;0.637
Logistic;Random[0.1];CFDP Library;370;130;254;7438;0.740;0.593;0.658
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;64;0;560;7568;1.000;0.103;0.186
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;66;0;558;7568;1.000;0.106;0.191
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;59;0;565;7568;1.000;0.095;0.173
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;78;0;546;7568;1.000;0.125;0.222
SVM_Puk[1.0, 0.1];Random[0.1];CFDP Library;71;0;553;7568;1.000;0.114;0.204
SVM_RBF[5.0];Random[0.1];Tata Cars;1;0;23;8168;1.000;0.042;0.080
SVM_RBF[5.0];Random[0.1];Tata Cars;4;0;20;8168;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];Tata Cars;1;0;23;8168;1.000;0.042;0.080
SVM_RBF[5.0];Random[0.1];Tata Cars;4;0;20;8168;1.000;0.167;0.286
SVM_RBF[5.0];Random[0.1];Tata Cars;2;0;22;8168;1.000;0.083;0.154
Logistic;Random[0.1];Tata Cars;14;65;10;8103;0.177;0.583;0.272
Logistic;Random[0.1];Tata Cars;0;0;24;8168;NaN;0.000;NaN
Logistic;Random[0.1];Tata Cars;0;0;24;8168;NaN;0.000;NaN
Logistic;Random[0.1];Tata Cars;4;21;20;8147;0.160;0.167;0.163
Logistic;Random[0.1];Tata Cars;4;19;20;8149;0.174;0.167;0.170
SVM_Puk[1.0, 0.1];Random[0.1];Tata Cars;4;0;20;8168;1.000;0.167;0.286
SVM_Puk[1.0, 0.1];Random[0.1];Tata Cars;3;0;21;8168;1.000;0.125;0.222
SVM_Puk[1.0, 0.1];Random[0.1];Tata Cars;3;0;21;8168;1.000;0.125;0.222
