CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.834;0.604;0.681;0.019;50;0.887;0.642;0.725;0.020;47
PART;0.714;0.682;0.689;0.019;50;0.830;0.793;0.801;0.022;43
NaiveBayesUpdateable;0.419;0.107;0.165;0.019;50;0.655;0.168;0.258;0.029;32
JRip;0.676;0.654;0.651;0.019;50;0.768;0.743;0.739;0.021;44


VALIDITY RATIO;(F)
min;0.000122
avg;0.018921
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.661;0.512;0.547;0.019;200;0.796;0.617;0.659;0.023;166

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.449;0.234;0.282;0.002;20;0.599;0.313;0.375;0.002;15
RE;0.991;0.767;0.830;0.012;20;0.991;0.767;0.830;0.012;20
G10-music player;0.980;0.741;0.788;0.008;20;0.980;0.741;0.788;0.008;20
Tata Cars;0.427;0.277;0.319;0.003;20;0.570;0.369;0.425;0.003;15
Veículo;0.518;0.417;0.440;0.010;20;0.518;0.417;0.440;0.010;20
CFDP Library;0.969;0.764;0.811;0.058;40;0.969;0.764;0.811;0.058;40
FM1;0.075;0.100;0.083;0.000;20;0.750;1.000;0.833;0.000;2
Aircraft PL;0.670;0.659;0.659;0.038;20;0.670;0.659;0.659;0.038;20
KIModel;0.560;0.396;0.444;0.001;20;0.800;0.565;0.635;0.001;14
