CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
votacao eletronica;0.825;0.820;0.819;0.007;35;0.963;0.957;0.956;0.007;30
UPT_RM_MOBILE;0.628;0.573;0.588;0.014;35;0.956;0.873;0.896;0.014;23
Mobile Phone UPT - 18413;0.656;0.598;0.615;0.014;35;0.957;0.872;0.897;0.014;24
Mobile Tourist Planner;0.869;0.839;0.847;0.027;35;0.921;0.890;0.898;0.027;33
Minimalistic PC Feature Model;0.571;0.486;0.512;0.004;35;1.000;0.850;0.896;0.004;20
anlisis II;0.879;0.780;0.812;0.027;35;0.962;0.853;0.888;0.027;32
Autosoft;1.000;0.993;0.996;0.119;35;1.000;0.993;0.996;0.119;35
MobileMedia;0.957;0.929;0.936;0.028;70;0.957;0.929;0.936;0.028;70
Telefono;0.560;0.514;0.532;0.007;35;0.933;0.857;0.887;0.007;21
Phone;0.984;0.992;0.988;0.045;35;0.984;0.992;0.988;0.045;35
Rotary_Element;0.715;0.624;0.649;0.012;35;0.962;0.840;0.874;0.012;26
celular;0.548;0.532;0.538;0.011;35;0.960;0.932;0.942;0.011;20
Eval_board;0.505;0.543;0.515;0.002;35;0.883;0.950;0.902;0.002;20
AllSports Feature Model;0.942;0.929;0.934;0.023;35;0.942;0.929;0.934;0.023;35
Sample;0.839;0.835;0.829;0.031;35;0.947;0.943;0.936;0.031;31
Feature Tree Example;0.620;0.607;0.609;0.008;35;0.943;0.924;0.926;0.008;23
Dental Surgery;0.571;0.571;0.571;0.002;35;1.000;1.000;1.000;0.002;20
jjjjj;0.767;0.678;0.707;0.018;35;0.895;0.791;0.825;0.018;30
disenio II;0.974;0.968;0.970;0.029;35;0.974;0.968;0.970;0.029;35
Mobile Phone UPT;0.729;0.647;0.674;0.014;35;0.911;0.809;0.843;0.014;28
Test1;0.657;0.582;0.611;0.008;35;1.000;0.886;0.930;0.008;23
carpl;0.629;0.614;0.619;0.002;35;1.000;0.977;0.985;0.002;22
acarlos_trab2_mobile;0.649;0.567;0.595;0.014;35;0.946;0.827;0.868;0.014;24
Nudelsalat;0.669;0.674;0.669;0.012;35;0.937;0.943;0.937;0.012;25
Telefonia Celular;0.941;0.831;0.866;0.035;35;0.941;0.831;0.866;0.035;35
FeatureModel1;1.000;1.000;1.000;0.016;35;1.000;1.000;1.000;0.016;35
Ökonomische Merkmale;0.935;0.936;0.935;0.023;35;0.935;0.936;0.935;0.023;35
Simnumero;0.568;0.514;0.536;0.008;35;0.904;0.818;0.853;0.008;22
abcdefg;0.580;0.562;0.568;0.006;35;0.967;0.937;0.947;0.006;21
Mobile-Phone;0.722;0.596;0.625;0.014;35;0.972;0.802;0.841;0.014;26
WebApp;1.000;1.000;1.000;0.156;35;1.000;1.000;1.000;0.156;35
