CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.471;0.395;0.411;0.021;285;0.866;0.726;0.757;0.031;155
SVM_Poly[3,2.0,0.5];0.833;0.817;0.813;0.021;285;0.851;0.834;0.830;0.021;279
REPTree;0.381;0.359;0.358;0.021;285;0.776;0.731;0.729;0.035;140
RandomForest;0.954;0.694;0.783;0.021;285;0.968;0.704;0.794;0.021;281
RandomCommittee;0.832;0.747;0.775;0.021;285;0.856;0.769;0.798;0.021;277
MultilayerPerceptron[a];0.843;0.781;0.795;0.021;285;0.890;0.824;0.839;0.022;270
J48;0.274;0.250;0.258;0.021;285;0.919;0.837;0.866;0.049;85


VALIDITY RATIO;(F)
min;0.000488
avg;0.020534
max;0.250000

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.655;0.578;0.599;0.021;1995;0.879;0.775;0.804;0.025;1487

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.920;0.924;0.920;0.027;35;0.920;0.924;0.920;0.027;35
Matrix chain multiplication;0.436;0.339;0.366;0.007;35;0.763;0.593;0.640;0.007;20
SmartHome- Simplified Sample;0.699;0.626;0.639;0.005;35;0.907;0.811;0.828;0.005;27
E-shop;0.828;0.739;0.763;0.014;35;0.878;0.784;0.809;0.014;33
UPL;0.712;0.594;0.637;0.009;35;0.860;0.716;0.769;0.009;29
SmartHome_vConejero_r1;0.397;0.386;0.373;0.001;35;0.869;0.844;0.815;0.001;16
Weather Station;0.643;0.524;0.566;0.021;35;0.834;0.679;0.733;0.021;27
27-5-207 test;0.782;0.698;0.734;0.021;35;0.913;0.814;0.856;0.021;30
Test;0.405;0.322;0.340;0.003;35;0.674;0.537;0.566;0.003;21
Xor Example;0.612;0.520;0.556;0.020;35;0.893;0.758;0.810;0.020;24
Implementacion;0.362;0.294;0.305;0.003;35;0.666;0.541;0.562;0.003;19
Xor Example 2;0.981;0.860;0.912;0.035;35;0.981;0.860;0.912;0.035;35
ordem;0.752;0.611;0.658;0.027;35;0.877;0.713;0.768;0.027;30
Observatorio;0.425;0.371;0.384;0.004;35;0.709;0.619;0.640;0.004;21
XOR NEW;0.983;0.906;0.940;0.043;35;0.983;0.906;0.940;0.043;35
SimpleModel;0.487;0.395;0.427;0.012;35;0.812;0.659;0.711;0.012;21
Ubuntu;0.419;0.369;0.376;0.006;35;0.733;0.646;0.658;0.006;20
mo;0.984;0.958;0.968;0.029;35;0.984;0.958;0.968;0.029;35
JDFM;0.441;0.377;0.387;0.010;35;0.735;0.629;0.645;0.010;21
NovoSiga;0.693;0.557;0.600;0.010;35;0.899;0.722;0.778;0.010;27
ubuntu;0.562;0.505;0.521;0.009;35;0.786;0.707;0.729;0.009;25
testing;0.998;0.998;0.998;0.125;35;0.998;0.998;0.998;0.125;35
Rotation1;0.606;0.554;0.571;0.005;35;0.884;0.808;0.832;0.005;24
Imolementacion II;0.376;0.295;0.309;0.001;35;0.878;0.689;0.722;0.001;15
Cellphone;0.410;0.324;0.344;0.007;35;0.683;0.541;0.573;0.007;21
Mobile Media v3;0.445;0.357;0.375;0.001;35;0.917;0.735;0.773;0.001;17
Jogo;0.570;0.379;0.418;0.002;35;0.907;0.602;0.665;0.002;22
desordem;0.709;0.571;0.613;0.027;35;0.886;0.714;0.766;0.027;28
Basic Car;0.756;0.679;0.701;0.008;35;0.912;0.819;0.846;0.008;29
1;0.771;0.724;0.733;0.007;35;0.930;0.874;0.884;0.007;29
Sylvain Example;0.458;0.366;0.391;0.005;35;0.764;0.610;0.651;0.005;21
Car;0.554;0.381;0.432;0.006;35;0.882;0.606;0.687;0.006;22
HandlingSystem;0.186;0.200;0.190;0.000;35;0.929;1.000;0.952;0.000;7
