CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;1.000;1.000;0.017;50;1.000;1.000;1.000;0.017;50
PART;0.580;0.539;0.555;0.017;50;0.967;0.898;0.925;0.025;30
NaiveBayesUpdateable;0.345;0.228;0.247;0.017;50;0.863;0.570;0.617;0.036;20
JRip;0.836;0.692;0.718;0.017;50;0.929;0.769;0.798;0.019;45


VALIDITY RATIO;(F)
min;0.001953
avg;0.017480
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[1.0];0.690;0.615;0.630;0.017;200;0.952;0.848;0.869;0.022;145

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;1.000;1.000;0.016;20;1.000;1.000;1.000;0.016;20
test_fm;0.750;0.750;0.750;0.002;20;1.000;1.000;1.000;0.002;15
CCCMS;1.000;1.000;1.000;0.059;20;1.000;1.000;1.000;0.059;20
WB2;0.768;0.635;0.660;0.049;20;0.768;0.635;0.660;0.049;20
mon model;0.438;0.281;0.304;0.006;20;0.875;0.563;0.607;0.006;10
Text Editor;0.750;0.568;0.621;0.003;20;1.000;0.758;0.829;0.003;15
IntelligentTutoringSystem;1.000;0.798;0.830;0.021;20;1.000;0.798;0.830;0.021;20
Dummy Car;0.250;0.250;0.250;0.002;20;1.000;1.000;1.000;0.002;5
Eshop-ufrj;0.479;0.365;0.403;0.012;20;0.958;0.729;0.806;0.012;10
Adams Car;0.469;0.500;0.483;0.007;20;0.938;1.000;0.967;0.007;10
