CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.442;0.377;0.391;0.011;245;0.853;0.728;0.754;0.020;127
SVM_Poly[3,2.0,0.5];0.777;0.747;0.750;0.011;245;0.810;0.779;0.782;0.012;235
REPTree;0.398;0.345;0.356;0.011;245;0.762;0.660;0.681;0.020;128
RandomForest;0.941;0.507;0.615;0.011;245;0.981;0.528;0.641;0.012;235
RandomCommittee;0.774;0.609;0.661;0.011;245;0.814;0.641;0.695;0.012;233
MultilayerPerceptron[a];0.772;0.685;0.708;0.011;245;0.867;0.770;0.796;0.012;218
J48;0.327;0.316;0.320;0.011;245;0.911;0.880;0.890;0.027;88


VALIDITY RATIO;(F)
min;0.000061
avg;0.011146
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.30000000000000004];0.633;0.512;0.543;0.011;1715;0.859;0.695;0.737;0.015;1264

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
RE Process;0.538;0.382;0.424;0.000;35;0.941;0.669;0.742;0.000;20
Buzzard Radio play DB;0.988;0.989;0.988;0.027;35;0.988;0.989;0.988;0.027;35
BSS_CS5702_G3;0.471;0.314;0.342;0.000;35;0.824;0.550;0.598;0.000;20
pruebapalabras;0.619;0.428;0.490;0.004;35;0.834;0.576;0.659;0.004;26
video on demand;0.517;0.312;0.371;0.002;35;0.822;0.496;0.590;0.002;22
Search_Engine_PL;0.773;0.628;0.676;0.008;35;0.845;0.687;0.739;0.008;32
User Model;0.874;0.729;0.780;0.009;35;0.874;0.729;0.780;0.009;35
Eleição de um prefeito e um vereador;0.346;0.171;0.196;0.001;35;0.605;0.300;0.343;0.001;20
Mobile media v4;0.294;0.171;0.190;0.000;35;0.734;0.429;0.475;0.000;14
Scenario Application;0.483;0.362;0.398;0.003;35;0.806;0.604;0.663;0.003;21
UML-IDE-TOOL;1.000;1.000;1.000;0.094;35;1.000;1.000;1.000;0.094;35
Virtual_Office_of_the_Future;0.586;0.369;0.430;0.003;35;0.855;0.538;0.627;0.003;24
Urna Gleidson;0.436;0.311;0.333;0.001;35;0.763;0.544;0.582;0.001;20
Linha de produtos - SimulES e PnP;0.765;0.602;0.659;0.009;35;0.812;0.638;0.699;0.009;33
Car PL;0.536;0.356;0.405;0.005;35;0.815;0.541;0.616;0.005;23
PhysEval;0.799;0.663;0.709;0.003;35;0.902;0.749;0.800;0.003;31
catalogo;0.471;0.219;0.261;0.000;35;0.824;0.383;0.456;0.000;20
Smartwatch;0.999;0.988;0.994;0.004;35;0.999;0.988;0.994;0.004;35
Mobile Phone, until relase 5;0.634;0.452;0.489;0.001;35;0.965;0.688;0.744;0.001;23
JPlug;0.604;0.353;0.422;0.005;35;0.813;0.475;0.569;0.005;26
Mobile Media;0.169;0.119;0.129;0.000;35;0.537;0.379;0.411;0.000;11
Clinica Medica;0.491;0.312;0.339;0.001;35;0.781;0.496;0.539;0.001;22
Celulares;0.992;0.967;0.979;0.025;35;0.992;0.967;0.979;0.025;35
WB;0.965;0.959;0.961;0.039;35;0.965;0.959;0.961;0.039;35
Mobile Media JULIO;0.671;0.474;0.516;0.001;35;0.838;0.592;0.645;0.001;28
Mobile Phone Software;0.486;0.321;0.369;0.003;35;0.773;0.511;0.588;0.003;22
SA;0.923;0.832;0.870;0.011;35;0.923;0.832;0.870;0.011;35
Simplified Smart Hotel;0.883;0.765;0.810;0.014;35;0.883;0.765;0.810;0.014;35
LeSE - Learning Software Engineering;0.436;0.246;0.284;0.001;35;0.763;0.431;0.498;0.001;20
