CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SVM_RBF[5.0];1.000;0.398;0.566;0.017;50;1.000;0.398;0.566;0.017;50
SVM_Puk[1.0, 0.1];1.000;0.429;0.591;0.017;50;1.000;0.429;0.591;0.017;50
Logistic;0.569;0.508;0.505;0.017;50;0.647;0.578;0.574;0.019;44


VALIDITY RATIO;(F)
min;0.001953
avg;0.017480
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.856;0.445;0.554;0.017;150;0.892;0.464;0.577;0.018;144

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;0.623;0.735;0.016;15;1.000;0.623;0.735;0.016;15
test_fm;0.905;0.633;0.692;0.002;15;0.905;0.633;0.692;0.002;15
CCCMS;1.000;0.606;0.720;0.059;15;1.000;0.606;0.720;0.059;15
WB2;0.888;0.376;0.527;0.049;15;0.888;0.376;0.527;0.049;15
mon model;0.667;0.264;0.376;0.006;15;1.000;0.396;0.564;0.006;10
Text Editor;0.819;0.418;0.513;0.003;15;0.819;0.418;0.513;0.003;15
IntelligentTutoringSystem;0.922;0.498;0.613;0.021;15;0.922;0.498;0.613;0.021;15
Dummy Car;0.744;0.385;0.462;0.002;15;0.744;0.385;0.462;0.002;15
Eshop-ufrj;0.777;0.344;0.469;0.012;15;0.833;0.369;0.502;0.012;14
Adams Car;0.841;0.305;0.434;0.007;15;0.841;0.305;0.434;0.007;15
