CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.296;0.251;0.258;0.009;290;0.740;0.629;0.646;0.016;116
SVM_Poly[3,2.0,0.5];0.552;0.543;0.531;0.009;290;0.621;0.610;0.597;0.010;258
REPTree;0.242;0.227;0.225;0.009;290;0.701;0.657;0.651;0.019;100
RandomForest;0.854;0.360;0.464;0.009;290;0.938;0.396;0.509;0.009;264
RandomCommittee;0.613;0.449;0.492;0.009;290;0.668;0.489;0.536;0.009;266
MultilayerPerceptron[a];0.604;0.563;0.565;0.009;290;0.674;0.628;0.630;0.010;260
J48;0.178;0.176;0.176;0.009;290;0.906;0.895;0.896;0.027;57


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.477;0.367;0.387;0.009;2030;0.733;0.564;0.595;0.012;1321

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.305;0.188;0.206;0.001;35;0.594;0.366;0.400;0.001;18
Visit Indonesia Apps;0.669;0.540;0.583;0.010;35;0.807;0.652;0.704;0.010;29
Smart Queue;0.280;0.171;0.187;0.000;35;0.753;0.462;0.503;0.000;13
Cell-Phone-SPL-2014-Part2;0.377;0.277;0.288;0.004;35;0.599;0.441;0.458;0.004;22
MobilePhone;0.327;0.166;0.175;0.002;35;0.573;0.291;0.307;0.002;20
MoviesApp PL;0.262;0.135;0.158;0.003;35;0.483;0.248;0.292;0.003;19
Alarm System;0.354;0.186;0.215;0.005;35;0.590;0.310;0.359;0.005;21
Video On Demand SPL FM;0.269;0.164;0.176;0.002;35;0.472;0.288;0.309;0.002;20
depresija;0.994;0.990;0.991;0.016;35;0.994;0.990;0.991;0.016;35
Windows .NET;0.578;0.370;0.408;0.002;35;0.879;0.563;0.621;0.002;23
Veículo;0.462;0.316;0.346;0.010;35;0.647;0.442;0.485;0.010;25
CFDP Library;0.940;0.880;0.907;0.058;70;0.940;0.880;0.907;0.058;70
Cell-Phone-SPL-2014-Mined;0.402;0.237;0.263;0.004;35;0.587;0.345;0.384;0.004;24
PortafolioLopez;0.634;0.556;0.579;0.010;35;0.793;0.695;0.723;0.010;28
KIModel;0.367;0.260;0.243;0.001;35;0.641;0.454;0.425;0.001;20
Homepage based on wiki;0.434;0.274;0.303;0.003;35;0.691;0.437;0.482;0.003;22
FMConfig;0.500;0.301;0.357;0.016;35;0.729;0.439;0.521;0.016;24
Ligne de produits de Eshop;0.294;0.166;0.182;0.002;35;0.514;0.290;0.319;0.002;20
smartPhone;0.940;0.917;0.921;0.011;35;0.940;0.917;0.921;0.011;35
Online shopping software;0.093;0.086;0.081;0.000;35;0.542;0.500;0.472;0.000;6
i18n;0.242;0.116;0.141;0.002;35;0.470;0.225;0.274;0.002;18
SPL Studies;0.390;0.199;0.242;0.005;35;0.683;0.348;0.423;0.005;20
RE;0.977;0.961;0.964;0.012;35;0.977;0.961;0.964;0.012;35
Magister 2014-ROLOG;0.746;0.650;0.683;0.012;35;0.816;0.711;0.747;0.012;32
Car;0.526;0.351;0.392;0.005;35;0.736;0.491;0.549;0.005;25
Content;0.878;0.845;0.855;0.028;35;0.878;0.845;0.855;0.028;35
Video On Demand FM;0.362;0.163;0.187;0.002;35;0.576;0.259;0.298;0.002;22
Aircraft PL;0.866;0.836;0.846;0.038;35;0.866;0.836;0.846;0.038;35
MarketPlace-Sample;0.157;0.095;0.110;0.000;35;0.688;0.417;0.480;0.000;8
Mobile Media;0.339;0.173;0.210;0.003;35;0.565;0.288;0.350;0.003;21
search-engine;0.528;0.401;0.437;0.011;70;0.725;0.551;0.600;0.011;51
FM1;0.072;0.114;0.081;0.000;35;0.633;1.000;0.708;0.000;4
Stamppy;0.685;0.577;0.606;0.003;35;0.888;0.747;0.785;0.003;27
Analisis;0.257;0.125;0.147;0.001;35;0.528;0.257;0.303;0.001;17
Phone;0.622;0.429;0.480;0.009;35;0.777;0.537;0.600;0.009;28
cell phones SPL;0.316;0.166;0.190;0.002;35;0.503;0.264;0.303;0.002;22
NCV_Simulation;0.304;0.141;0.171;0.002;35;0.560;0.260;0.315;0.002;19
MiniRPG;0.629;0.429;0.471;0.002;35;0.917;0.625;0.687;0.002;24
Home;0.744;0.627;0.661;0.015;35;0.789;0.665;0.701;0.015;33
MyHolidays;0.626;0.480;0.518;0.014;35;0.842;0.646;0.697;0.014;26
Cell-Phone-SPL-2014;0.298;0.152;0.165;0.002;35;0.521;0.266;0.290;0.002;20
HADAS-security;0.249;0.149;0.163;0.001;35;0.436;0.261;0.285;0.001;20
Parking lot Manager;0.314;0.173;0.189;0.002;35;0.549;0.303;0.330;0.002;20
Tripeo;0.450;0.438;0.397;0.001;35;0.716;0.697;0.632;0.001;22
Wewq;0.100;0.114;0.105;0.000;35;0.875;1.000;0.917;0.000;4
SmartHotel;0.481;0.347;0.387;0.012;35;0.701;0.506;0.565;0.012;24
LMF;0.108;0.143;0.108;0.000;35;0.472;0.625;0.471;0.000;8
Priscilinha;0.108;0.100;0.093;0.000;35;0.538;0.500;0.464;0.000;7
G10-music player;0.983;0.954;0.963;0.008;35;0.983;0.954;0.963;0.008;35
Tata Cars;0.322;0.200;0.224;0.003;35;0.536;0.333;0.374;0.003;21
Toyota Feature Model;0.400;0.182;0.221;0.002;35;0.637;0.290;0.351;0.002;22
Javed Test 2;0.880;0.816;0.839;0.055;35;0.880;0.816;0.839;0.055;35
2 - Eleição de um prefeito e um Vereador;0.710;0.614;0.639;0.006;35;0.856;0.741;0.771;0.006;29
MoviesApp;0.442;0.294;0.337;0.007;35;0.703;0.468;0.536;0.007;22
Movie System;0.335;0.161;0.180;0.003;35;0.558;0.268;0.300;0.003;21
MPES2016-2.Reuso2;0.277;0.114;0.143;0.001;35;0.647;0.267;0.333;0.001;15
