CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
NaiveBayesUpdateable;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
IBk;Random[0.1];SAL;2;5;10;1007;0.286;0.167;0.211
IBk;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
IBk;Random[0.1];SAL;7;40;5;972;0.149;0.583;0.237
IBk;Random[0.1];SAL;2;5;10;1007;0.286;0.167;0.211
IBk;Random[0.1];SAL;2;6;10;1006;0.250;0.167;0.200
JRip;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
JRip;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
JRip;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
JRip;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
JRip;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
PART;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
PART;Random[0.1];SAL;3;29;9;983;0.094;0.250;0.136
PART;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
PART;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
PART;Random[0.1];SAL;0;0;12;1012;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.1];Mobile Game;82;12;53;877;0.872;0.607;0.716
NaiveBayesUpdateable;Random[0.1];Mobile Game;69;12;66;877;0.852;0.511;0.639
NaiveBayesUpdateable;Random[0.1];Mobile Game;49;15;86;874;0.766;0.363;0.492
NaiveBayesUpdateable;Random[0.1];Mobile Game;69;11;66;878;0.863;0.511;0.642
NaiveBayesUpdateable;Random[0.1];Mobile Game;74;14;61;875;0.841;0.548;0.664
IBk;Random[0.1];Mobile Game;117;96;18;793;0.549;0.867;0.672
IBk;Random[0.1];Mobile Game;77;42;58;847;0.647;0.570;0.606
IBk;Random[0.1];Mobile Game;87;52;48;837;0.626;0.644;0.635
IBk;Random[0.1];Mobile Game;87;32;48;857;0.731;0.644;0.685
IBk;Random[0.1];Mobile Game;88;56;47;833;0.611;0.652;0.631
JRip;Random[0.1];Mobile Game;92;20;43;869;0.821;0.681;0.745
JRip;Random[0.1];Mobile Game;135;57;0;832;0.703;1.000;0.826
JRip;Random[0.1];Mobile Game;105;7;30;882;0.938;0.778;0.850
JRip;Random[0.1];Mobile Game;120;40;15;849;0.750;0.889;0.814
JRip;Random[0.1];Mobile Game;120;40;15;849;0.750;0.889;0.814
PART;Random[0.1];Mobile Game;63;33;72;856;0.656;0.467;0.545
PART;Random[0.1];Mobile Game;135;9;0;880;0.938;1.000;0.968
PART;Random[0.1];Mobile Game;111;33;24;856;0.771;0.822;0.796
PART;Random[0.1];Mobile Game;114;6;21;883;0.950;0.844;0.894
PART;Random[0.1];Mobile Game;105;23;30;866;0.820;0.778;0.798
NaiveBayesUpdateable;Random[0.1];VODPlayer;20;18;28;958;0.526;0.417;0.465
NaiveBayesUpdateable;Random[0.1];VODPlayer;4;5;44;971;0.444;0.083;0.140
NaiveBayesUpdateable;Random[0.1];VODPlayer;13;12;35;964;0.520;0.271;0.356
NaiveBayesUpdateable;Random[0.1];VODPlayer;0;8;48;968;0.000;0.000;NaN
NaiveBayesUpdateable;Random[0.1];VODPlayer;21;18;27;958;0.538;0.438;0.483
IBk;Random[0.1];VODPlayer;5;8;43;968;0.385;0.104;0.164
IBk;Random[0.1];VODPlayer;18;22;30;954;0.450;0.375;0.409
IBk;Random[0.1];VODPlayer;35;58;13;918;0.376;0.729;0.496
IBk;Random[0.1];VODPlayer;14;22;34;954;0.389;0.292;0.333
IBk;Random[0.1];VODPlayer;13;18;35;958;0.419;0.271;0.329
JRip;Random[0.1];VODPlayer;0;0;48;976;NaN;0.000;NaN
JRip;Random[0.1];VODPlayer;32;32;16;944;0.500;0.667;0.571
JRip;Random[0.1];VODPlayer;0;0;48;976;NaN;0.000;NaN
JRip;Random[0.1];VODPlayer;32;32;16;944;0.500;0.667;0.571
JRip;Random[0.1];VODPlayer;24;40;24;936;0.375;0.500;0.429
PART;Random[0.1];VODPlayer;40;40;8;936;0.500;0.833;0.625
PART;Random[0.1];VODPlayer;0;0;48;976;NaN;0.000;NaN
PART;Random[0.1];VODPlayer;16;16;32;960;0.500;0.333;0.400
PART;Random[0.1];VODPlayer;32;32;16;944;0.500;0.667;0.571
PART;Random[0.1];VODPlayer;36;60;12;916;0.375;0.750;0.500
NaiveBayesUpdateable;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
NaiveBayesUpdateable;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
IBk;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
IBk;Random[0.1];CIMS PL;1;8;0;1015;0.111;1.000;0.200
IBk;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
IBk;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
IBk;Random[0.1];CIMS PL;1;10;0;1013;0.091;1.000;0.167
JRip;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
JRip;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
JRip;Random[0.1];CIMS PL;0;0;1;1023;NaN;0.000;NaN
