CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.680;0.529;0.578;0.017;50;0.694;0.540;0.590;0.018;49
PART;0.607;0.629;0.602;0.017;50;0.706;0.731;0.700;0.020;43
NaiveBayesUpdateable;0.377;0.115;0.158;0.017;50;0.856;0.261;0.359;0.034;22
JRip;0.521;0.515;0.501;0.017;50;0.724;0.715;0.696;0.023;36


VALIDITY RATIO;(F)
min;0.001953
avg;0.017480
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.30000000000000004];0.546;0.447;0.460;0.017;200;0.728;0.596;0.613;0.022;150

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.959;0.773;0.815;0.016;20;0.959;0.773;0.815;0.016;20
test_fm;0.370;0.406;0.353;0.002;20;0.673;0.739;0.641;0.002;11
CCCMS;0.946;0.872;0.898;0.059;20;0.946;0.872;0.898;0.059;20
WB2;0.684;0.591;0.600;0.049;20;0.684;0.591;0.600;0.049;20
mon model;0.301;0.244;0.252;0.006;20;0.463;0.375;0.388;0.006;13
Text Editor;0.208;0.173;0.175;0.003;20;0.463;0.384;0.390;0.003;9
IntelligentTutoringSystem;0.842;0.614;0.637;0.021;20;0.842;0.614;0.637;0.021;20
Dummy Car;0.124;0.133;0.124;0.002;20;0.353;0.381;0.354;0.002;7
Eshop-ufrj;0.671;0.405;0.459;0.012;20;0.789;0.477;0.540;0.012;17
Adams Car;0.357;0.255;0.282;0.007;20;0.549;0.393;0.434;0.007;13
