CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
RandomCommittee;0.986;0.953;0.968;0.011;245;0.990;0.957;0.972;0.011;244


VALIDITY RATIO;(F)
min;0.000061
avg;0.011146
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.986;0.953;0.968;0.011;245;0.990;0.957;0.972;0.011;244

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
RE Process;1.000;0.950;0.973;0.000;5;1.000;0.950;0.973;0.000;5
Buzzard Radio play DB;0.999;1.000;1.000;0.027;5;0.999;1.000;1.000;0.027;5
BSS_CS5702_G3;1.000;1.000;1.000;0.000;5;1.000;1.000;1.000;0.000;5
pruebapalabras;0.992;0.961;0.976;0.004;5;0.992;0.961;0.976;0.004;5
video on demand;0.994;0.975;0.984;0.002;5;0.994;0.975;0.984;0.002;5
Search_Engine_PL;0.997;0.978;0.987;0.008;5;0.997;0.978;0.987;0.008;5
User Model;0.999;0.981;0.989;0.009;5;0.999;0.981;0.989;0.009;5
Eleição de um prefeito e um vereador;0.988;0.888;0.932;0.001;5;0.988;0.888;0.932;0.001;5
Mobile media v4;1.000;0.950;0.971;0.000;5;1.000;0.950;0.971;0.000;5
Scenario Application;0.975;0.943;0.958;0.003;5;0.975;0.943;0.958;0.003;5
UML-IDE-TOOL;1.000;1.000;1.000;0.094;5;1.000;1.000;1.000;0.094;5
Virtual_Office_of_the_Future;0.992;0.983;0.987;0.003;5;0.992;0.983;0.987;0.003;5
Urna Gleidson;0.964;0.978;0.968;0.001;5;0.964;0.978;0.968;0.001;5
Linha de produtos - SimulES e PnP;0.993;0.964;0.978;0.009;5;0.993;0.964;0.978;0.009;5
Car PL;0.991;0.945;0.967;0.005;5;0.991;0.945;0.967;0.005;5
PhysEval;0.996;0.989;0.993;0.003;5;0.996;0.989;0.993;0.003;5
catalogo;0.971;0.867;0.908;0.000;5;0.971;0.867;0.908;0.000;5
Smartwatch;1.000;1.000;1.000;0.004;5;1.000;1.000;1.000;0.004;5
Mobile Phone, until relase 5;1.000;1.000;1.000;0.001;5;1.000;1.000;1.000;0.001;5
JPlug;0.982;0.955;0.968;0.005;5;0.982;0.955;0.968;0.005;5
Mobile Media;0.967;0.700;0.802;0.000;5;0.967;0.700;0.802;0.000;5
Clinica Medica;0.982;0.917;0.947;0.001;5;0.982;0.917;0.947;0.001;5
Celulares;1.000;1.000;1.000;0.025;5;1.000;1.000;1.000;0.025;5
WB;1.000;0.998;0.999;0.039;5;1.000;0.998;0.999;0.039;5
Mobile Media JULIO;1.000;0.975;0.987;0.001;5;1.000;0.975;0.987;0.001;5
Mobile Phone Software;0.992;0.946;0.968;0.003;5;0.992;0.946;0.968;0.003;5
SA;0.993;0.981;0.987;0.011;5;0.993;0.981;0.987;0.011;5
Simplified Smart Hotel;0.996;0.990;0.993;0.014;5;0.996;0.990;0.993;0.014;5
LeSE - Learning Software Engineering;0.992;0.892;0.936;0.001;5;0.992;0.892;0.936;0.001;5
Carro Model;0.966;0.913;0.937;0.002;5;0.966;0.913;0.937;0.002;5
MiniTV;0.999;1.000;1.000;0.015;5;0.999;1.000;1.000;0.015;5
IDE4OCL;1.000;1.000;1.000;0.004;5;1.000;1.000;1.000;0.004;5
matrices;0.958;0.890;0.922;0.001;5;0.958;0.890;0.922;0.001;5
JhotDrawn;0.999;1.000;0.999;0.063;5;0.999;1.000;0.999;0.063;5
Smart-phone;1.000;0.975;0.987;0.000;5;1.000;0.975;0.987;0.000;5
James;0.985;0.956;0.970;0.004;5;0.985;0.956;0.970;0.004;5
Farnaz koohestani;1.000;1.000;1.000;0.000;5;1.000;1.000;1.000;0.000;5
Car demo;0.992;0.967;0.979;0.003;5;0.992;0.967;0.979;0.003;5
SHIFT QAs;0.990;0.883;0.933;0.001;5;0.990;0.883;0.933;0.001;5
AGORA;0.997;0.995;0.996;0.007;5;0.997;0.995;0.996;0.007;5
Content Store;0.984;0.896;0.938;0.003;5;0.984;0.896;0.938;0.003;5
Pizza;0.993;0.996;0.994;0.012;5;0.993;0.996;0.994;0.012;5
Celular;0.987;0.950;0.968;0.006;5;0.987;0.950;0.968;0.006;5
CTOS MODEL;0.978;0.967;0.972;0.001;5;0.978;0.967;0.972;0.001;5
Pip;0.800;0.800;0.800;0.000;5;1.000;1.000;1.000;0.000;4
ELPS - ISE;0.997;0.994;0.996;0.028;5;0.997;0.994;0.996;0.028;5
TVSmart;0.982;0.940;0.958;0.001;5;0.982;0.940;0.958;0.001;5
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.976;0.888;0.926;0.001;5;0.976;0.888;0.926;0.001;5
Simple Drawing Tools;0.999;1.000;1.000;0.116;5;0.999;1.000;1.000;0.116;5
