CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SVM_RBF[5.0];1.000;1.000;1.000;0.032;10;1.000;1.000;1.000;0.032;10
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.032;10;1.000;1.000;1.000;0.032;10


VALIDITY RATIO;(F)
min;0.000977
avg;0.031836
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];1.000;1.000;1.000;0.032;20;1.000;1.000;1.000;0.032;20

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
carpl;1.000;1.000;1.000;0.002;2;1.000;1.000;1.000;0.002;2
AvionFEatures;1.000;1.000;1.000;0.012;2;1.000;1.000;1.000;0.012;2
Ökonomische Merkmale;1.000;1.000;1.000;0.023;2;1.000;1.000;1.000;0.023;2
Phone;1.000;1.000;1.000;0.045;2;1.000;1.000;1.000;0.045;2
CIMS PL;1.000;1.000;1.000;0.001;2;1.000;1.000;1.000;0.001;2
MyFM;1.000;1.000;1.000;0.019;2;1.000;1.000;1.000;0.019;2
VODPlayer;1.000;1.000;1.000;0.047;2;1.000;1.000;1.000;0.047;2
Phone sple;1.000;1.000;1.000;0.026;2;1.000;1.000;1.000;0.026;2
Mobile Game;1.000;1.000;1.000;0.132;2;1.000;1.000;1.000;0.132;2
SAL;1.000;1.000;1.000;0.012;2;1.000;1.000;1.000;0.012;2
