CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SVM_RBF[5.0];0.900;0.351;0.499;0.019;50;1.000;0.390;0.555;0.021;45
SVM_Puk[1.0, 0.1];0.920;0.367;0.516;0.019;50;1.000;0.399;0.561;0.021;46
Logistic;0.545;0.472;0.484;0.019;50;0.592;0.513;0.526;0.021;46


VALIDITY RATIO;(F)
min;0.000122
avg;0.018921
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.788;0.397;0.500;0.019;150;0.863;0.434;0.547;0.021;137

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.830;0.288;0.403;0.002;15;0.830;0.288;0.403;0.002;15
RE;1.000;0.599;0.712;0.012;15;1.000;0.599;0.712;0.012;15
G10-music player;0.990;0.600;0.712;0.008;15;0.990;0.600;0.712;0.008;15
Tata Cars;0.766;0.344;0.464;0.003;15;0.766;0.344;0.464;0.003;15
Veículo;0.694;0.272;0.390;0.010;15;0.694;0.272;0.390;0.010;15
CFDP Library;0.910;0.459;0.596;0.058;30;0.910;0.459;0.596;0.058;30
FM1;0.078;0.133;0.086;0.000;15;0.583;1.000;0.643;0.000;2
Aircraft PL;0.824;0.373;0.506;0.038;15;0.824;0.373;0.506;0.038;15
KIModel;0.880;0.439;0.534;0.001;15;0.880;0.439;0.534;0.001;15
