CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
NaiveBayesUpdateable;Random[1.0];IntelligentTutoringSystem;16;0;68;4012;1.000;0.190;0.320
NaiveBayesUpdateable;Random[1.0];IntelligentTutoringSystem;16;0;68;4012;1.000;0.190;0.320
NaiveBayesUpdateable;Random[1.0];IntelligentTutoringSystem;16;0;68;4012;1.000;0.190;0.320
NaiveBayesUpdateable;Random[1.0];IntelligentTutoringSystem;16;0;68;4012;1.000;0.190;0.320
NaiveBayesUpdateable;Random[1.0];IntelligentTutoringSystem;16;0;68;4012;1.000;0.190;0.320
IBk;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
IBk;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
IBk;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
IBk;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
IBk;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
JRip;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
JRip;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
JRip;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
JRip;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
JRip;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
PART;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
PART;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
PART;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
PART;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
PART;Random[1.0];IntelligentTutoringSystem;84;0;0;4012;1.000;1.000;1.000
NaiveBayesUpdateable;Random[1.0];test_fm;0;0;8;4088;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];test_fm;0;0;8;4088;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];test_fm;0;0;8;4088;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];test_fm;0;0;8;4088;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];test_fm;0;0;8;4088;NaN;0.000;NaN
IBk;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
IBk;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
IBk;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
IBk;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
IBk;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
JRip;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
JRip;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
JRip;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
JRip;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
JRip;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
PART;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
PART;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
PART;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
PART;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
PART;Random[1.0];test_fm;8;0;0;4088;1.000;1.000;1.000
NaiveBayesUpdateable;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
IBk;Random[1.0];Eshop-ufrj;48;0;0;4048;1.000;1.000;1.000
IBk;Random[1.0];Eshop-ufrj;48;0;0;4048;1.000;1.000;1.000
IBk;Random[1.0];Eshop-ufrj;48;0;0;4048;1.000;1.000;1.000
IBk;Random[1.0];Eshop-ufrj;48;0;0;4048;1.000;1.000;1.000
IBk;Random[1.0];Eshop-ufrj;48;0;0;4048;1.000;1.000;1.000
JRip;Random[1.0];Eshop-ufrj;22;2;26;4046;0.917;0.458;0.611
JRip;Random[1.0];Eshop-ufrj;22;2;26;4046;0.917;0.458;0.611
JRip;Random[1.0];Eshop-ufrj;22;2;26;4046;0.917;0.458;0.611
JRip;Random[1.0];Eshop-ufrj;22;2;26;4046;0.917;0.458;0.611
JRip;Random[1.0];Eshop-ufrj;22;2;26;4046;0.917;0.458;0.611
PART;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
PART;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
PART;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
PART;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
PART;Random[1.0];Eshop-ufrj;0;0;48;4048;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
NaiveBayesUpdateable;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
NaiveBayesUpdateable;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
NaiveBayesUpdateable;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
NaiveBayesUpdateable;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
IBk;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
IBk;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
IBk;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
IBk;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
IBk;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
JRip;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
JRip;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
JRip;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
JRip;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
JRip;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
PART;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
PART;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
PART;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
PART;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
PART;Random[1.0];Doorlopende reisverzekering;64;0;0;4032;1.000;1.000;1.000
NaiveBayesUpdateable;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
NaiveBayesUpdateable;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
IBk;Random[1.0];Dummy Car;9;0;0;4087;1.000;1.000;1.000
IBk;Random[1.0];Dummy Car;9;0;0;4087;1.000;1.000;1.000
IBk;Random[1.0];Dummy Car;9;0;0;4087;1.000;1.000;1.000
IBk;Random[1.0];Dummy Car;9;0;0;4087;1.000;1.000;1.000
IBk;Random[1.0];Dummy Car;9;0;0;4087;1.000;1.000;1.000
JRip;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
JRip;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
JRip;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
JRip;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
JRip;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
PART;Random[1.0];Dummy Car;0;0;9;4087;NaN;0.000;NaN
