CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.581;0.532;0.547;0.011;245;0.913;0.836;0.858;0.017;156
SVM_Poly[3,2.0,0.5];0.993;0.991;0.992;0.011;245;0.997;0.995;0.996;0.011;244
REPTree;0.667;0.570;0.595;0.011;245;0.892;0.763;0.797;0.015;183
RandomForest;0.996;0.945;0.968;0.011;245;1.000;0.949;0.972;0.011;244
RandomCommittee;0.981;0.955;0.967;0.011;245;0.989;0.963;0.975;0.011;243
MultilayerPerceptron[a];0.958;0.903;0.924;0.011;245;0.999;0.941;0.963;0.012;235
J48;0.503;0.473;0.484;0.011;245;0.956;0.899;0.919;0.020;129


VALIDITY RATIO;(F)
min;0.000061
avg;0.011146
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.811;0.767;0.782;0.011;1715;0.970;0.917;0.936;0.013;1434

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
RE Process;0.857;0.850;0.853;0.000;35;1.000;0.992;0.996;0.000;30
Buzzard Radio play DB;1.000;1.000;1.000;0.027;35;1.000;1.000;1.000;0.027;35
BSS_CS5702_G3;0.857;0.839;0.846;0.000;35;1.000;0.979;0.988;0.000;30
pruebapalabras;0.908;0.825;0.859;0.004;35;0.935;0.849;0.885;0.004;34
video on demand;0.920;0.850;0.874;0.002;35;0.976;0.902;0.926;0.002;33
Search_Engine_PL;0.957;0.883;0.916;0.008;35;0.957;0.883;0.916;0.008;35
User Model;0.954;0.937;0.944;0.009;35;0.954;0.937;0.944;0.009;35
Eleição de um prefeito e um vereador;0.575;0.538;0.552;0.001;35;0.958;0.896;0.919;0.001;21
Mobile media v4;0.576;0.571;0.572;0.000;35;0.960;0.952;0.953;0.000;21
Scenario Application;0.646;0.574;0.596;0.003;35;0.942;0.838;0.869;0.003;24
