CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.642;0.534;0.557;0.023;150;0.678;0.564;0.589;0.024;142
PART;0.558;0.546;0.536;0.023;150;0.709;0.694;0.682;0.027;118
NaiveBayesUpdateable;0.377;0.121;0.165;0.023;150;0.843;0.272;0.370;0.040;67
JRip;0.478;0.490;0.466;0.023;150;0.702;0.720;0.686;0.030;102


VALIDITY RATIO;(F)
min;0.000977
avg;0.022526
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.30000000000000004];0.513;0.423;0.431;0.023;600;0.718;0.591;0.603;0.029;429

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.959;0.773;0.815;0.016;20;0.959;0.773;0.815;0.016;20
CCCMS;0.946;0.872;0.898;0.059;20;0.946;0.872;0.898;0.059;20
WB2;0.684;0.591;0.600;0.049;20;0.684;0.591;0.600;0.049;20
VOD feature model;0.901;0.703;0.744;0.016;20;0.948;0.740;0.783;0.016;19
Phone sple;0.551;0.369;0.406;0.026;20;0.688;0.461;0.507;0.026;16
Dummy Car;0.124;0.133;0.124;0.002;20;0.353;0.381;0.354;0.002;7
Asghar;0.483;0.444;0.436;0.016;20;0.604;0.555;0.544;0.016;16
Adams Car;0.357;0.255;0.282;0.007;20;0.549;0.393;0.434;0.007;13
UPL;0.543;0.461;0.483;0.009;20;0.724;0.615;0.645;0.009;15
SmartHome_vConejero_r1;0.079;0.175;0.107;0.001;20;0.396;0.875;0.533;0.001;4
Test;0.215;0.129;0.116;0.003;20;0.613;0.367;0.332;0.003;7
Phone;0.764;0.620;0.617;0.045;20;0.764;0.620;0.617;0.045;20
mon model;0.301;0.244;0.252;0.006;20;0.463;0.375;0.388;0.006;13
ordem;0.655;0.455;0.493;0.027;20;0.728;0.506;0.548;0.027;18
Text Editor;0.208;0.173;0.175;0.003;20;0.463;0.384;0.390;0.003;9
IntelligentTutoringSystem;0.842;0.614;0.637;0.021;20;0.842;0.614;0.637;0.021;20
ETRobocon;0.940;0.865;0.888;0.059;20;0.940;0.865;0.888;0.059;20
test_fm;0.370;0.406;0.353;0.002;20;0.673;0.739;0.641;0.002;11
AvionFEatures;0.296;0.400;0.323;0.012;20;0.455;0.615;0.497;0.012;13
CIMS PL;0.000;0.000;0.000;0.001;20;0.000;0.000;0.000;0.000;0
VODPlayer;0.610;0.521;0.533;0.047;20;0.642;0.548;0.561;0.047;19
desordem;0.648;0.421;0.468;0.027;20;0.763;0.496;0.550;0.027;17
E-portal;0.529;0.431;0.422;0.008;20;0.706;0.575;0.563;0.008;15
carpl;0.138;0.150;0.133;0.002;20;0.550;0.600;0.533;0.002;5
Ökonomische Merkmale;0.749;0.596;0.622;0.023;20;0.749;0.596;0.622;0.023;20
MyFM;0.197;0.150;0.157;0.019;20;0.437;0.333;0.349;0.019;9
Eshop-ufrj;0.671;0.405;0.459;0.012;20;0.789;0.477;0.540;0.012;17
MyFeatureModel;0.507;0.370;0.392;0.017;20;0.597;0.435;0.461;0.017;17
Mobile Game;0.901;0.806;0.834;0.132;20;0.901;0.806;0.834;0.132;20
SAL;0.234;0.150;0.170;0.012;20;0.520;0.333;0.377;0.012;9
