CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.529;0.462;0.478;0.021;285;0.867;0.757;0.783;0.029;174
SVM_Poly[3,2.0,0.5];0.882;0.864;0.863;0.021;285;0.901;0.883;0.881;0.021;279
REPTree;0.452;0.402;0.411;0.021;285;0.801;0.712;0.727;0.032;161
RandomForest;0.971;0.757;0.837;0.021;285;0.982;0.765;0.846;0.021;282
RandomCommittee;0.874;0.797;0.824;0.021;285;0.893;0.814;0.842;0.021;279
MultilayerPerceptron[a];0.886;0.831;0.847;0.021;285;0.929;0.871;0.887;0.021;272
J48;0.325;0.298;0.308;0.021;285;0.944;0.867;0.895;0.044;98


VALIDITY RATIO;(F)
min;0.000488
avg;0.020534
max;0.250000

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6000000000000001];0.703;0.630;0.652;0.021;1995;0.908;0.814;0.842;0.025;1545

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.938;0.949;0.942;0.027;35;0.938;0.949;0.942;0.027;35
Matrix chain multiplication;0.525;0.408;0.449;0.007;35;0.835;0.648;0.714;0.007;22
SmartHome- Simplified Sample;0.794;0.703;0.731;0.005;35;0.958;0.848;0.883;0.005;29
E-shop;0.811;0.744;0.760;0.014;35;0.887;0.814;0.831;0.014;32
UPL;0.822;0.721;0.759;0.009;35;0.899;0.788;0.830;0.009;32
SmartHome_vConejero_r1;0.367;0.257;0.286;0.001;35;0.917;0.643;0.714;0.001;14
Weather Station;0.729;0.599;0.641;0.021;35;0.880;0.723;0.774;0.021;29
27-5-207 test;0.884;0.821;0.847;0.021;35;0.910;0.845;0.872;0.021;34
Test;0.465;0.396;0.414;0.003;35;0.813;0.693;0.725;0.003;20
Xor Example;0.864;0.721;0.767;0.020;35;0.945;0.788;0.839;0.020;32
Implementacion;0.419;0.310;0.340;0.003;35;0.734;0.543;0.595;0.003;20
Xor Example 2;0.989;0.898;0.939;0.035;35;0.989;0.898;0.939;0.035;35
ordem;0.825;0.715;0.758;0.027;35;0.903;0.782;0.829;0.027;32
Observatorio;0.493;0.411;0.429;0.004;35;0.822;0.685;0.715;0.004;21
XOR NEW;0.988;0.915;0.948;0.043;35;0.988;0.915;0.948;0.043;35
SimpleModel;0.533;0.454;0.480;0.012;35;0.849;0.722;0.763;0.012;22
Ubuntu;0.477;0.367;0.403;0.006;35;0.835;0.642;0.705;0.006;20
mo;0.990;0.985;0.987;0.029;35;0.990;0.985;0.987;0.029;35
JDFM;0.490;0.416;0.438;0.010;35;0.780;0.661;0.697;0.010;22
NovoSiga;0.661;0.551;0.592;0.010;35;0.890;0.742;0.797;0.010;26
ubuntu;0.588;0.551;0.562;0.009;35;0.895;0.838;0.855;0.009;23
testing;0.997;0.998;0.998;0.125;35;0.997;0.998;0.998;0.125;35
Rotation1;0.743;0.646;0.674;0.005;35;0.929;0.807;0.843;0.005;28
Imolementacion II;0.423;0.362;0.364;0.001;35;0.779;0.667;0.671;0.001;19
Cellphone;0.463;0.380;0.406;0.007;35;0.772;0.633;0.677;0.007;21
Mobile Media v3;0.362;0.286;0.309;0.001;35;0.905;0.714;0.771;0.001;14
Jogo;0.626;0.600;0.602;0.002;35;0.953;0.913;0.916;0.002;23
desordem;0.821;0.668;0.716;0.027;35;0.898;0.731;0.783;0.027;32
Basic Car;0.765;0.727;0.739;0.008;35;0.923;0.877;0.892;0.008;29
1;0.858;0.822;0.830;0.007;35;0.938;0.900;0.908;0.007;32
Sylvain Example;0.555;0.426;0.467;0.005;35;0.809;0.621;0.681;0.005;24
Car;0.664;0.524;0.569;0.006;35;0.893;0.705;0.767;0.006;26
HandlingSystem;0.214;0.229;0.219;0.000;35;0.938;1.000;0.958;0.000;8
Assistente de Compras;0.611;0.539;0.567;0.012;35;0.891;0.786;0.826;0.012;24
MyFeatureModel;0.836;0.693;0.745;0.017;35;0.914;0.758;0.814;0.017;32
ROOT;1.000;1.000;1.000;0.047;35;1.000;1.000;1.000;0.047;35
SPL_e_commerce;0.853;0.779;0.808;0.027;35;0.933;0.852;0.884;0.027;32
Website;1.000;1.000;1.000;0.031;35;1.000;1.000;1.000;0.031;35
VOD feature model;1.000;0.997;0.999;0.016;35;1.000;0.997;0.999;0.016;35
Mauricio Alférez;0.696;0.706;0.692;0.005;35;0.902;0.915;0.897;0.005;27
Asghar;0.834;0.772;0.798;0.016;35;0.885;0.819;0.847;0.016;33
Analisis;0.477;0.452;0.443;0.003;35;0.795;0.754;0.738;0.003;21
Autosoft;0.924;0.879;0.894;0.055;35;0.924;0.879;0.894;0.055;35
PC model;0.615;0.498;0.528;0.009;35;0.936;0.758;0.803;0.009;23
ESCA Embeeded System;0.412;0.317;0.350;0.005;35;0.720;0.555;0.612;0.005;20
Match de foot;1.000;0.980;0.988;0.008;35;1.000;0.980;0.988;0.008;35
CarExample;0.372;0.371;0.350;0.001;35;0.765;0.765;0.720;0.001;17
ETRobocon;0.991;1.000;0.996;0.059;35;0.991;1.000;0.996;0.059;35
asdsfa ewtwwe;0.610;0.531;0.554;0.006;35;0.890;0.774;0.808;0.006;24
ZMUConcernExample;0.643;0.500;0.540;0.004;35;0.866;0.673;0.727;0.004;26
collapse_view_example;0.590;0.430;0.487;0.015;35;0.861;0.628;0.710;0.015;24
