CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SVM_RBF[5.0];0.905;0.208;0.325;0.022;200;1.000;0.230;0.359;0.024;181
SVM_Puk[1.0, 0.1];0.905;0.197;0.313;0.022;200;1.000;0.217;0.346;0.024;181
Logistic;0.463;0.455;0.430;0.022;200;0.512;0.502;0.475;0.024;181


VALIDITY RATIO;(F)
min;0.000122
avg;0.021625
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.758;0.287;0.356;0.022;600;0.837;0.317;0.394;0.024;543

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;0.469;0.556;0.016;15;1.000;0.469;0.556;0.016;15
CCCMS;0.985;0.455;0.534;0.059;15;0.985;0.455;0.534;0.059;15
WB2;0.846;0.209;0.326;0.049;15;0.846;0.209;0.326;0.049;15
VOD feature model;0.965;0.440;0.514;0.016;15;0.965;0.440;0.514;0.016;15
Phone sple;0.819;0.220;0.297;0.026;15;0.819;0.220;0.297;0.026;15
FM1;0.200;0.200;0.200;0.000;15;1.000;1.000;1.000;0.000;3
Dummy Car;0.568;0.170;0.219;0.002;15;0.655;0.197;0.252;0.002;13
Asghar;0.829;0.308;0.384;0.016;15;0.829;0.308;0.384;0.016;15
Adams Car;0.787;0.240;0.328;0.007;15;0.787;0.240;0.328;0.007;15
UPL;0.781;0.326;0.402;0.009;15;0.781;0.326;0.402;0.009;15
SmartHome_vConejero_r1;0.207;0.167;0.168;0.001;15;0.778;0.625;0.629;0.001;4
Test;0.507;0.200;0.220;0.003;15;0.692;0.273;0.300;0.003;11
Phone;0.895;0.362;0.434;0.045;15;0.895;0.362;0.434;0.045;15
mon model;0.725;0.178;0.275;0.006;15;0.776;0.190;0.295;0.006;14
Veículo;0.723;0.168;0.265;0.010;15;0.723;0.168;0.265;0.010;15
CFDP Library;0.907;0.328;0.437;0.058;30;0.907;0.328;0.437;0.058;30
ordem;0.861;0.219;0.336;0.027;15;0.861;0.219;0.336;0.027;15
Text Editor;0.762;0.261;0.358;0.003;15;0.762;0.261;0.358;0.003;15
IntelligentTutoringSystem;0.901;0.356;0.450;0.021;15;0.901;0.356;0.450;0.021;15
KIModel;0.785;0.267;0.337;0.001;15;0.785;0.267;0.337;0.001;15
ETRobocon;0.981;0.458;0.546;0.059;15;0.981;0.458;0.546;0.059;15
Parking lot Manager;0.678;0.204;0.248;0.002;15;0.726;0.219;0.266;0.002;14
test_fm;0.470;0.250;0.229;0.002;15;0.783;0.417;0.381;0.002;9
AvionFEatures;0.792;0.383;0.402;0.012;15;0.792;0.383;0.402;0.012;15
CIMS PL;0.008;0.067;0.015;0.001;15;0.125;1.000;0.222;0.001;1
G10-music player;0.982;0.488;0.575;0.008;15;0.982;0.488;0.575;0.008;15
Tata Cars;0.748;0.194;0.270;0.003;15;0.748;0.194;0.270;0.003;15
VODPlayer;0.829;0.318;0.412;0.047;15;0.829;0.318;0.412;0.047;15
desordem;0.836;0.246;0.366;0.027;15;0.836;0.246;0.366;0.027;15
E-portal;0.765;0.263;0.326;0.008;15;0.765;0.263;0.326;0.008;15
carpl;0.434;0.400;0.345;0.002;15;0.724;0.667;0.574;0.002;9
RE;0.999;0.471;0.566;0.012;15;0.999;0.471;0.566;0.012;15
Ökonomische Merkmale;0.865;0.325;0.417;0.023;15;0.865;0.325;0.417;0.023;15
MyFM;0.741;0.186;0.275;0.019;15;0.741;0.186;0.275;0.019;15
Aircraft PL;0.842;0.275;0.373;0.038;15;0.842;0.275;0.373;0.038;15
Eshop-ufrj;0.802;0.233;0.317;0.012;15;0.802;0.233;0.317;0.012;15
MyFeatureModel;0.825;0.192;0.292;0.017;15;0.825;0.192;0.292;0.017;15
Mobile Game;0.937;0.414;0.505;0.132;15;0.937;0.414;0.505;0.132;15
SAL;0.814;0.222;0.293;0.012;15;0.814;0.222;0.293;0.012;15
