CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SVM_RBF[5.0];1.000;1.000;1.000;0.017;10;1.000;1.000;1.000;0.017;10
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.017;10;1.000;1.000;1.000;0.017;10
Logistic;0.537;0.443;0.476;0.017;10;0.671;0.554;0.595;0.020;8


VALIDITY RATIO;(F)
min;0.001953
avg;0.017480
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.846;0.814;0.825;0.017;30;0.906;0.873;0.884;0.018;28

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;1.000;1.000;0.016;3;1.000;1.000;1.000;0.016;3
test_fm;1.000;1.000;1.000;0.002;3;1.000;1.000;1.000;0.002;3
CCCMS;1.000;1.000;1.000;0.059;3;1.000;1.000;1.000;0.059;3
WB2;0.886;0.763;0.801;0.049;3;0.886;0.763;0.801;0.049;3
mon model;0.667;0.667;0.667;0.006;3;1.000;1.000;1.000;0.006;2
Text Editor;0.800;0.727;0.750;0.003;3;0.800;0.727;0.750;0.003;3
IntelligentTutoringSystem;0.958;0.889;0.919;0.021;3;0.958;0.889;0.919;0.021;3
Dummy Car;0.667;0.667;0.667;0.002;3;0.667;0.667;0.667;0.002;3
Eshop-ufrj;0.813;0.764;0.783;0.012;3;0.813;0.764;0.783;0.012;3
Adams Car;0.667;0.667;0.667;0.007;3;1.000;1.000;1.000;0.007;2
