CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.999;0.803;0.884;0.020;50;0.999;0.803;0.884;0.020;50
PART;0.937;0.923;0.923;0.020;50;0.937;0.923;0.923;0.020;50
NaiveBayesUpdateable;0.391;0.182;0.229;0.020;50;0.815;0.379;0.478;0.034;24
JRip;0.834;0.832;0.816;0.020;50;0.851;0.849;0.833;0.020;49


VALIDITY RATIO;(F)
min;0.000977
avg;0.019812
max;0.093750

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.790;0.685;0.713;0.020;200;0.914;0.792;0.824;0.022;173

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
CTOS MODEL;0.596;0.508;0.523;0.001;20;0.852;0.726;0.747;0.001;14
ELPS - ISE;0.783;0.727;0.729;0.028;20;0.978;0.909;0.912;0.028;16
Linha de produtos - SimulES e PnP;0.677;0.608;0.634;0.009;20;0.796;0.715;0.746;0.009;17
Carro Model;0.558;0.388;0.436;0.002;20;0.743;0.518;0.581;0.002;15
Car PL;0.624;0.593;0.596;0.005;20;0.780;0.741;0.745;0.005;16
MiniTV;0.989;0.902;0.935;0.015;20;0.989;0.902;0.935;0.015;20
WB;0.928;0.775;0.809;0.039;20;0.928;0.775;0.809;0.039;20
IDE4OCL;1.000;0.754;0.813;0.004;20;1.000;0.754;0.813;0.004;20
UML-IDE-TOOL;1.000;0.923;0.955;0.094;20;1.000;0.923;0.955;0.094;20
Mobile Phone, until relase 5;0.750;0.672;0.701;0.001;20;1.000;0.896;0.935;0.001;15
