CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.488;0.454;0.462;0.016;230;0.905;0.842;0.858;0.026;124
SVM_Poly[3,2.0,0.5];0.935;0.952;0.940;0.016;230;0.948;0.964;0.953;0.016;227
REPTree;0.513;0.469;0.476;0.016;230;0.843;0.770;0.782;0.025;140
RandomForest;0.994;0.902;0.942;0.016;230;0.994;0.902;0.942;0.016;230
RandomCommittee;0.951;0.892;0.916;0.016;230;0.959;0.900;0.924;0.016;228
MultilayerPerceptron[a];0.925;0.886;0.898;0.016;230;0.976;0.934;0.948;0.017;218
J48;0.452;0.438;0.443;0.016;230;0.945;0.916;0.926;0.030;110


VALIDITY RATIO;(F)
min;0.000244
avg;0.016039
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.751;0.713;0.725;0.016;1610;0.947;0.899;0.914;0.019;1277

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;1.000;1.000;0.016;35;1.000;1.000;1.000;0.016;35
This is a test;0.904;0.936;0.918;0.032;35;0.904;0.936;0.918;0.032;35
eLearning ways;0.994;0.992;0.992;0.097;35;0.994;0.992;0.992;0.097;35
CCCMS;1.000;1.000;1.000;0.059;35;1.000;1.000;1.000;0.059;35
WB2;0.960;0.933;0.945;0.049;35;0.960;0.933;0.945;0.049;35
Online Shop Feature Model;0.658;0.586;0.610;0.010;35;0.921;0.820;0.853;0.010;25
MyDental;0.954;0.985;0.968;0.010;35;0.954;0.985;0.968;0.010;35
Dummy Car;0.527;0.514;0.518;0.002;35;0.921;0.900;0.906;0.002;20
Final model;0.590;0.514;0.542;0.003;35;0.897;0.783;0.825;0.003;23
FM with optional XOR;0.944;0.822;0.868;0.005;35;0.944;0.822;0.868;0.005;35
Adams Car;0.587;0.524;0.548;0.007;35;0.933;0.834;0.873;0.007;22
Reservation;0.504;0.448;0.461;0.002;35;0.882;0.783;0.807;0.002;20
tab;0.603;0.548;0.569;0.004;35;0.918;0.834;0.866;0.004;23
Congress Assistant;0.855;0.811;0.825;0.012;35;0.935;0.887;0.902;0.012;32
mon model;0.590;0.536;0.555;0.006;35;0.984;0.893;0.925;0.006;21
ABMS;0.998;0.990;0.994;0.060;35;0.998;0.990;0.994;0.060;35
Text Editor;0.587;0.525;0.540;0.003;35;0.856;0.765;0.788;0.003;24
IntelligentTutoringSystem;0.995;0.993;0.994;0.021;35;0.995;0.993;0.994;0.021;35
ID;0.286;0.286;0.286;0.000;35;1.000;1.000;1.000;0.000;10
Ooredoo;0.517;0.489;0.500;0.004;35;0.904;0.856;0.874;0.004;20
Multiplicador de n matrices;0.556;0.478;0.507;0.004;35;0.927;0.796;0.844;0.004;21
Telecommunication_System;0.554;0.483;0.511;0.004;35;0.969;0.844;0.894;0.004;20
a;0.920;0.829;0.859;0.010;35;0.947;0.853;0.884;0.010;34
Content model;0.958;0.961;0.959;0.022;35;0.958;0.961;0.959;0.022;35
test_fm;0.771;0.764;0.767;0.002;35;1.000;0.991;0.995;0.002;27
search engine;0.795;0.768;0.773;0.008;35;0.898;0.867;0.873;0.008;31
Attempt of mine;0.977;0.996;0.986;0.032;35;0.977;0.996;0.986;0.032;35
Movil;0.684;0.596;0.624;0.007;35;0.920;0.802;0.840;0.007;26
rotation;0.500;0.448;0.461;0.001;35;0.922;0.825;0.850;0.001;19
Address Book;1.000;0.994;0.997;0.018;35;1.000;0.994;0.997;0.018;35
aaaaaa;1.000;1.000;1.000;0.008;35;1.000;1.000;1.000;0.008;35
Topology;0.559;0.496;0.521;0.004;35;0.932;0.827;0.868;0.004;21
FeatureModelName;0.604;0.557;0.573;0.002;35;0.919;0.848;0.872;0.002;23
Sisgeo;1.000;0.997;0.999;0.063;35;1.000;0.997;0.999;0.063;35
gs;0.924;0.783;0.831;0.041;35;0.924;0.783;0.831;0.041;35
HDMR-Paper;0.526;0.469;0.481;0.002;35;0.837;0.747;0.766;0.002;22
TW SPL Hard Choices;0.693;0.700;0.694;0.001;35;0.970;0.980;0.971;0.001;25
Jogo;0.529;0.514;0.514;0.000;35;0.974;0.947;0.947;0.000;19
Sylvain Example;0.511;0.478;0.490;0.003;35;0.895;0.836;0.858;0.003;20
Content;0.880;0.849;0.860;0.017;70;0.948;0.914;0.927;0.017;65
M-learning Requirements Catalog;0.999;0.979;0.989;0.034;35;0.999;0.979;0.989;0.034;35
Pruebas;0.535;0.404;0.441;0.002;35;0.851;0.643;0.702;0.002;22
JCS;0.943;0.889;0.912;0.023;35;0.943;0.889;0.912;0.023;35
E-commerce system1;0.389;0.390;0.382;0.001;35;0.851;0.854;0.837;0.001;16
Eshop-ufrj;0.817;0.701;0.740;0.012;35;0.922;0.792;0.835;0.012;31
