CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.898;0.633;0.731;0.019;50;0.976;0.688;0.795;0.021;46
PART;0.728;0.707;0.708;0.019;50;0.827;0.803;0.804;0.021;44
NaiveBayesUpdateable;0.399;0.125;0.186;0.019;50;0.689;0.216;0.320;0.031;29
JRip;0.681;0.725;0.695;0.019;50;0.774;0.824;0.790;0.021;44


VALIDITY RATIO;(F)
min;0.000122
avg;0.018921
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.676;0.547;0.580;0.019;200;0.830;0.672;0.712;0.023;163

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.486;0.328;0.377;0.002;20;0.648;0.438;0.502;0.002;15
RE;0.999;0.779;0.848;0.012;20;0.999;0.779;0.848;0.012;20
G10-music player;0.985;0.774;0.831;0.008;20;0.985;0.774;0.831;0.008;20
Tata Cars;0.477;0.383;0.405;0.003;20;0.636;0.511;0.540;0.003;15
Veículo;0.593;0.503;0.526;0.010;20;0.625;0.529;0.554;0.010;19
CFDP Library;0.987;0.768;0.821;0.058;40;0.987;0.768;0.821;0.058;40
FM1;0.050;0.050;0.050;0.000;20;1.000;1.000;1.000;0.000;1
Aircraft PL;0.707;0.680;0.688;0.038;20;0.707;0.680;0.688;0.038;20
KIModel;0.494;0.442;0.434;0.001;20;0.760;0.679;0.668;0.001;13
