CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.295;0.267;0.270;0.011;245;0.723;0.655;0.661;0.024;100
SVM_Poly[3,2.0,0.5];0.453;0.443;0.432;0.011;245;0.526;0.515;0.501;0.013;211
REPTree;0.206;0.203;0.200;0.011;245;0.730;0.722;0.710;0.033;69
RandomForest;0.760;0.262;0.342;0.011;245;0.917;0.317;0.413;0.013;203
RandomCommittee;0.521;0.361;0.403;0.011;245;0.613;0.426;0.475;0.013;208
MultilayerPerceptron[a];0.495;0.442;0.448;0.011;245;0.601;0.536;0.543;0.013;202
J48;0.183;0.182;0.181;0.011;245;0.899;0.890;0.889;0.043;50


VALIDITY RATIO;(F)
min;0.000061
avg;0.011146
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.416;0.309;0.325;0.011;1715;0.684;0.508;0.535;0.017;1043

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
RE Process;0.133;0.079;0.075;0.000;35;0.582;0.344;0.328;0.000;8
Buzzard Radio play DB;0.930;0.899;0.911;0.027;35;0.930;0.899;0.911;0.027;35
BSS_CS5702_G3;0.166;0.089;0.095;0.000;35;0.580;0.313;0.331;0.000;10
pruebapalabras;0.332;0.144;0.185;0.004;35;0.581;0.252;0.323;0.004;20
video on demand;0.321;0.124;0.151;0.002;35;0.624;0.241;0.293;0.002;18
Search_Engine_PL;0.391;0.231;0.260;0.008;35;0.622;0.368;0.414;0.008;22
User Model;0.537;0.363;0.402;0.009;35;0.672;0.454;0.503;0.009;28
Eleição de um prefeito e um vereador;0.187;0.077;0.084;0.001;35;0.409;0.168;0.184;0.001;16
Mobile media v4;0.027;0.050;0.033;0.000;35;0.239;0.438;0.290;0.000;4
Scenario Application;0.290;0.167;0.181;0.003;35;0.483;0.279;0.302;0.003;21
UML-IDE-TOOL;1.000;1.000;1.000;0.094;35;1.000;1.000;1.000;0.094;35
Virtual_Office_of_the_Future;0.424;0.196;0.230;0.003;35;0.618;0.286;0.335;0.003;24
Urna Gleidson;0.128;0.102;0.094;0.001;35;0.500;0.395;0.366;0.001;9
Linha de produtos - SimulES e PnP;0.384;0.233;0.270;0.009;35;0.672;0.408;0.473;0.009;20
Car PL;0.364;0.181;0.211;0.005;35;0.532;0.263;0.308;0.005;24
PhysEval;0.433;0.257;0.300;0.003;35;0.689;0.408;0.477;0.003;22
catalogo;0.176;0.119;0.119;0.000;35;0.475;0.321;0.321;0.000;13
Smartwatch;0.763;0.595;0.628;0.004;35;0.921;0.718;0.758;0.004;29
Mobile Phone, until relase 5;0.191;0.073;0.093;0.001;35;0.609;0.233;0.297;0.001;11
JPlug;0.356;0.157;0.180;0.005;35;0.542;0.239;0.275;0.005;23
Mobile Media;0.109;0.071;0.066;0.000;35;0.383;0.250;0.231;0.000;10
Clinica Medica;0.179;0.148;0.125;0.001;35;0.447;0.369;0.313;0.001;14
Celulares;0.909;0.807;0.847;0.025;35;0.909;0.807;0.847;0.025;35
WB;0.882;0.785;0.826;0.039;35;0.882;0.785;0.826;0.039;35
Mobile Media JULIO;0.304;0.213;0.213;0.001;35;0.561;0.393;0.392;0.001;19
Mobile Phone Software;0.279;0.146;0.157;0.003;35;0.489;0.255;0.275;0.003;20
SA;0.600;0.432;0.471;0.011;35;0.750;0.541;0.588;0.011;28
Simplified Smart Hotel;0.520;0.375;0.416;0.014;35;0.650;0.469;0.520;0.014;28
LeSE - Learning Software Engineering;0.266;0.112;0.132;0.001;35;0.465;0.196;0.230;0.001;20
Carro Model;0.259;0.093;0.119;0.002;35;0.453;0.163;0.209;0.002;20
MiniTV;0.978;0.952;0.961;0.015;35;0.978;0.952;0.961;0.015;35
IDE4OCL;0.746;0.567;0.619;0.004;35;0.932;0.708;0.773;0.004;28
matrices;0.170;0.071;0.082;0.001;35;0.396;0.167;0.191;0.001;15
JhotDrawn;0.962;0.940;0.950;0.063;35;0.962;0.940;0.950;0.063;35
Smart-phone;0.109;0.082;0.075;0.000;35;0.381;0.288;0.262;0.000;10
James;0.439;0.203;0.242;0.004;35;0.640;0.297;0.352;0.004;24
Farnaz koohestani;0.036;0.057;0.040;0.000;35;0.625;1.000;0.700;0.000;2
Car demo;0.415;0.263;0.283;0.003;35;0.632;0.400;0.431;0.003;23
SHIFT QAs;0.200;0.099;0.106;0.001;35;0.351;0.173;0.185;0.001;20
AGORA;0.602;0.414;0.465;0.007;35;0.726;0.500;0.561;0.007;29
Content Store;0.288;0.164;0.179;0.003;35;0.438;0.249;0.273;0.003;23
Pizza;0.676;0.570;0.592;0.012;35;0.740;0.623;0.647;0.012;32
Celular;0.356;0.179;0.215;0.006;35;0.623;0.313;0.377;0.006;20
CTOS MODEL;0.223;0.151;0.156;0.001;35;0.459;0.310;0.321;0.001;17
Pip;0.013;0.057;0.021;0.000;35;0.225;1.000;0.367;0.000;2
ELPS - ISE;0.863;0.798;0.823;0.028;35;0.863;0.798;0.823;0.028;35
TVSmart;0.209;0.114;0.112;0.001;35;0.431;0.235;0.230;0.001;17
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.271;0.132;0.147;0.001;35;0.474;0.231;0.258;0.001;20
Simple Drawing Tools;0.989;0.997;0.993;0.116;35;0.989;0.997;0.993;0.116;35
