CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SVM_RBF[5.0];1.000;0.613;0.753;0.018;50;1.000;0.613;0.753;0.018;50
SVM_Puk[1.0, 0.1];0.960;0.611;0.741;0.018;50;1.000;0.637;0.772;0.019;48
Logistic;0.637;0.527;0.528;0.018;50;0.692;0.573;0.574;0.019;46


VALIDITY RATIO;(F)
min;0.000977
avg;0.018262
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6000000000000001];0.866;0.584;0.674;0.018;150;0.902;0.608;0.702;0.019;144

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
UPL;0.913;0.593;0.706;0.009;15;0.913;0.593;0.706;0.009;15
SmartHome_vConejero_r1;0.665;0.667;0.606;0.001;15;0.831;0.833;0.758;0.001;12
Test;0.719;0.495;0.575;0.003;15;0.770;0.531;0.616;0.003;14
ordem;0.947;0.452;0.596;0.027;15;0.947;0.452;0.596;0.027;15
VOD feature model;1.000;0.742;0.838;0.016;15;1.000;0.742;0.838;0.016;15
Asghar;0.897;0.613;0.723;0.016;15;0.897;0.613;0.723;0.016;15
MyFeatureModel;0.700;0.394;0.496;0.017;15;0.808;0.455;0.572;0.017;13
desordem;0.911;0.462;0.602;0.027;15;0.911;0.462;0.602;0.027;15
E-portal;0.906;0.679;0.762;0.008;15;0.906;0.679;0.762;0.008;15
ETRobocon;0.998;0.741;0.838;0.059;15;0.998;0.741;0.838;0.059;15
