CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.396;0.331;0.345;0.009;58;0.883;0.738;0.770;0.015;26
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.009;58;1.000;1.000;1.000;0.009;58
REPTree;0.541;0.458;0.476;0.009;58;0.896;0.759;0.788;0.013;35
RandomForest;1.000;1.000;1.000;0.009;58;1.000;1.000;1.000;0.009;58
RandomCommittee;0.745;0.753;0.731;0.009;58;0.865;0.874;0.848;0.009;50
MultilayerPerceptron[a];0.931;0.889;0.906;0.009;58;1.000;0.955;0.973;0.009;54
J48;0.312;0.262;0.273;0.009;58;0.951;0.801;0.834;0.020;19


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[1.0];0.704;0.670;0.676;0.009;406;0.952;0.907;0.915;0.011;300

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.536;0.500;0.514;0.001;7;0.938;0.875;0.900;0.001;4
Visit Indonesia Apps;0.694;0.673;0.654;0.010;7;0.810;0.786;0.762;0.010;6
Smart Queue;0.714;0.714;0.714;0.000;7;1.000;1.000;1.000;0.000;5
Cell-Phone-SPL-2014-Part2;0.651;0.590;0.615;0.004;7;0.911;0.827;0.861;0.004;5
MobilePhone;0.571;0.571;0.571;0.002;7;1.000;1.000;1.000;0.002;4
MoviesApp PL;0.429;0.429;0.429;0.003;7;1.000;1.000;1.000;0.003;3
Alarm System;0.500;0.469;0.481;0.005;7;0.875;0.821;0.841;0.005;4
Video On Demand SPL FM;0.571;0.571;0.571;0.002;7;1.000;1.000;1.000;0.002;4
depresija;0.997;1.000;0.998;0.016;7;0.997;1.000;0.998;0.016;7
Windows .NET;1.000;1.000;1.000;0.002;7;1.000;1.000;1.000;0.002;7
Veículo;0.551;0.471;0.492;0.010;7;0.964;0.825;0.861;0.010;4
CFDP Library;1.000;0.997;0.998;0.058;14;1.000;0.997;0.998;0.058;14
Cell-Phone-SPL-2014-Mined;0.517;0.488;0.500;0.004;7;0.905;0.855;0.875;0.004;4
PortafolioLopez;0.895;0.823;0.831;0.010;7;0.895;0.823;0.831;0.010;7
KIModel;0.800;0.857;0.821;0.001;7;0.933;1.000;0.958;0.001;6
Homepage based on wiki;0.714;0.653;0.679;0.003;7;1.000;0.914;0.951;0.003;5
FMConfig;0.965;0.619;0.715;0.016;7;0.965;0.619;0.715;0.016;7
Ligne de produits de Eshop;0.664;0.579;0.593;0.002;7;0.930;0.810;0.830;0.002;5
smartPhone;0.987;1.000;0.993;0.011;7;0.987;1.000;0.993;0.011;7
Online shopping software;0.357;0.429;0.381;0.000;7;0.833;1.000;0.889;0.000;3
i18n;0.429;0.429;0.429;0.002;7;1.000;1.000;1.000;0.002;3
SPL Studies;0.714;0.448;0.517;0.005;7;1.000;0.627;0.723;0.005;5
RE;1.000;1.000;1.000;0.012;7;1.000;1.000;1.000;0.012;7
Magister 2014-ROLOG;0.831;0.952;0.880;0.012;7;0.831;0.952;0.880;0.012;7
Car;0.700;0.721;0.689;0.005;7;0.817;0.841;0.803;0.005;6
Content;0.987;1.000;0.993;0.028;7;0.987;1.000;0.993;0.028;7
Video On Demand FM;0.571;0.571;0.571;0.002;7;1.000;1.000;1.000;0.002;4
Aircraft PL;0.932;0.797;0.821;0.038;7;0.932;0.797;0.821;0.038;7
MarketPlace-Sample;0.571;0.571;0.571;0.000;7;1.000;1.000;1.000;0.000;4
Mobile Media;0.673;0.488;0.547;0.003;7;0.943;0.683;0.765;0.003;5
search-engine;0.642;0.600;0.600;0.011;14;0.898;0.841;0.841;0.011;10
FM1;0.429;0.429;0.429;0.000;7;1.000;1.000;1.000;0.000;3
Stamppy;1.000;1.000;1.000;0.003;7;1.000;1.000;1.000;0.003;7
Analisis;0.571;0.429;0.465;0.001;7;1.000;0.750;0.814;0.001;4
Phone;0.977;0.970;0.974;0.009;7;0.977;0.970;0.974;0.009;7
cell phones SPL;0.571;0.545;0.557;0.002;7;1.000;0.953;0.974;0.002;4
NCV_Simulation;0.500;0.524;0.495;0.002;7;0.875;0.917;0.867;0.002;4
MiniRPG;1.000;1.000;1.000;0.002;7;1.000;1.000;1.000;0.002;7
Home;0.913;0.857;0.873;0.015;7;0.913;0.857;0.873;0.015;7
MyHolidays;0.565;0.541;0.552;0.014;7;0.989;0.946;0.966;0.014;4
Cell-Phone-SPL-2014;0.571;0.571;0.571;0.002;7;1.000;1.000;1.000;0.002;4
