CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.443;0.385;0.394;0.009;290;0.857;0.744;0.762;0.014;150
SVM_Poly[3,2.0,0.5];0.896;0.899;0.889;0.009;290;0.908;0.912;0.902;0.009;286
REPTree;0.440;0.379;0.394;0.009;290;0.788;0.679;0.705;0.014;162
RandomForest;0.959;0.725;0.812;0.009;290;0.993;0.751;0.842;0.009;280
RandomCommittee;0.889;0.773;0.815;0.009;290;0.901;0.784;0.827;0.009;286
MultilayerPerceptron[a];0.850;0.784;0.806;0.009;290;0.941;0.868;0.893;0.010;262
J48;0.347;0.342;0.341;0.009;290;0.906;0.894;0.892;0.019;111


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6000000000000001];0.689;0.613;0.636;0.009;2030;0.910;0.809;0.840;0.011;1537

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.512;0.407;0.445;0.001;35;0.853;0.679;0.741;0.001;21
Visit Indonesia Apps;0.856;0.782;0.807;0.010;35;0.881;0.805;0.830;0.010;34
Smart Queue;0.500;0.407;0.421;0.000;35;0.921;0.750;0.776;0.000;19
Cell-Phone-SPL-2014-Part2;0.600;0.501;0.531;0.004;35;0.840;0.701;0.744;0.004;25
MobilePhone;0.534;0.361;0.410;0.002;35;0.812;0.549;0.624;0.002;23
MoviesApp PL;0.531;0.462;0.489;0.003;35;0.929;0.808;0.856;0.003;20
Alarm System;0.575;0.471;0.510;0.005;35;0.875;0.717;0.776;0.005;23
Video On Demand SPL FM;0.497;0.389;0.430;0.002;35;0.828;0.649;0.717;0.002;21
depresija;0.994;0.997;0.996;0.016;35;0.994;0.997;0.996;0.016;35
Windows .NET;0.886;0.855;0.863;0.002;35;1.000;0.966;0.975;0.002;31
Veículo;0.823;0.677;0.726;0.010;35;0.901;0.740;0.795;0.010;32
CFDP Library;0.994;0.981;0.987;0.058;70;0.994;0.981;0.987;0.058;70
Cell-Phone-SPL-2014-Mined;0.648;0.507;0.550;0.004;35;0.907;0.710;0.770;0.004;25
PortafolioLopez;0.911;0.880;0.892;0.010;35;0.911;0.880;0.892;0.010;35
KIModel;0.624;0.500;0.539;0.001;35;0.949;0.761;0.820;0.001;23
Homepage based on wiki;0.668;0.585;0.617;0.003;35;0.899;0.787;0.831;0.003;26
FMConfig;0.808;0.557;0.642;0.016;35;0.912;0.629;0.725;0.016;31
Ligne de produits de Eshop;0.496;0.404;0.433;0.002;35;0.789;0.643;0.689;0.002;22
smartPhone;0.983;0.994;0.988;0.011;35;0.983;0.994;0.988;0.011;35
Online shopping software;0.352;0.357;0.336;0.000;35;0.822;0.833;0.784;0.000;15
i18n;0.498;0.443;0.461;0.002;35;0.872;0.775;0.808;0.002;20
SPL Studies;0.630;0.401;0.476;0.005;35;0.919;0.585;0.694;0.005;24
RE;1.000;0.999;0.999;0.012;35;1.000;0.999;0.999;0.012;35
Magister 2014-ROLOG;0.944;0.943;0.941;0.012;35;0.944;0.943;0.941;0.012;35
Car;0.808;0.722;0.749;0.005;35;0.884;0.790;0.819;0.005;32
Content;0.965;0.982;0.973;0.028;35;0.965;0.982;0.973;0.028;35
Video On Demand FM;0.579;0.388;0.429;0.002;35;0.845;0.565;0.626;0.002;24
Aircraft PL;0.926;0.929;0.926;0.038;35;0.926;0.929;0.926;0.038;35
MarketPlace-Sample;0.400;0.324;0.339;0.000;35;0.876;0.708;0.741;0.000;16
