CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];E-portal;16;3;0;2029;0.842;1.000;0.914
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];E-portal;16;0;0;2032;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];E-portal;16;0;0;2032;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];E-portal;14;0;2;2032;1.000;0.875;0.933
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];E-portal;16;2;0;2030;0.889;1.000;0.941
RandomForest;Random[0.6000000000000001];E-portal;12;0;4;2032;1.000;0.750;0.857
RandomForest;Random[0.6000000000000001];E-portal;13;0;3;2032;1.000;0.813;0.897
RandomForest;Random[0.6000000000000001];E-portal;12;3;4;2029;0.800;0.750;0.774
RandomForest;Random[0.6000000000000001];E-portal;11;0;5;2032;1.000;0.688;0.815
RandomForest;Random[0.6000000000000001];E-portal;11;0;5;2032;1.000;0.688;0.815
RandomCommittee;Random[0.6000000000000001];E-portal;13;0;3;2032;1.000;0.813;0.897
RandomCommittee;Random[0.6000000000000001];E-portal;12;0;4;2032;1.000;0.750;0.857
RandomCommittee;Random[0.6000000000000001];E-portal;15;0;1;2032;1.000;0.938;0.968
RandomCommittee;Random[0.6000000000000001];E-portal;16;2;0;2030;0.889;1.000;0.941
RandomCommittee;Random[0.6000000000000001];E-portal;16;0;0;2032;1.000;1.000;1.000
REPTree;Random[0.6000000000000001];E-portal;0;0;16;2032;NaN;0.000;NaN
REPTree;Random[0.6000000000000001];E-portal;12;4;4;2028;0.750;0.750;0.750
REPTree;Random[0.6000000000000001];E-portal;12;4;4;2028;0.750;0.750;0.750
REPTree;Random[0.6000000000000001];E-portal;0;0;16;2032;NaN;0.000;NaN
REPTree;Random[0.6000000000000001];E-portal;12;4;4;2028;0.750;0.750;0.750
LogisticModelTree;Random[0.6000000000000001];E-portal;15;11;1;2021;0.577;0.938;0.714
LogisticModelTree;Random[0.6000000000000001];E-portal;12;4;4;2028;0.750;0.750;0.750
LogisticModelTree;Random[0.6000000000000001];E-portal;12;2;4;2030;0.857;0.750;0.800
LogisticModelTree;Random[0.6000000000000001];E-portal;12;4;4;2028;0.750;0.750;0.750
LogisticModelTree;Random[0.6000000000000001];E-portal;12;4;4;2028;0.750;0.750;0.750
MultilayerPerceptron[a];Random[0.6000000000000001];E-portal;16;0;0;2032;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.6000000000000001];E-portal;16;0;0;2032;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.6000000000000001];E-portal;16;0;0;2032;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.6000000000000001];E-portal;16;0;0;2032;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.6000000000000001];E-portal;15;0;1;2032;1.000;0.938;0.968
J48;Random[0.6000000000000001];E-portal;0;0;16;2032;NaN;0.000;NaN
J48;Random[0.6000000000000001];E-portal;16;8;0;2024;0.667;1.000;0.800
J48;Random[0.6000000000000001];E-portal;0;0;16;2032;NaN;0.000;NaN
J48;Random[0.6000000000000001];E-portal;0;0;16;2032;NaN;0.000;NaN
J48;Random[0.6000000000000001];E-portal;0;0;16;2032;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
RandomForest;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
RandomForest;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
RandomForest;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
RandomForest;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
RandomForest;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
RandomCommittee;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
RandomCommittee;Random[0.6000000000000001];VOD feature model;29;0;3;2016;1.000;0.906;0.951
RandomCommittee;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
RandomCommittee;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
RandomCommittee;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
REPTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
REPTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
REPTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
REPTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
REPTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
LogisticModelTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
LogisticModelTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
LogisticModelTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
LogisticModelTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
LogisticModelTree;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
MultilayerPerceptron[a];Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
J48;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
J48;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
J48;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
J48;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
J48;Random[0.6000000000000001];VOD feature model;32;0;0;2016;1.000;1.000;1.000
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];Asghar;25;11;7;2005;0.694;0.781;0.735
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];Asghar;30;3;2;2013;0.909;0.938;0.923
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];Asghar;29;0;3;2016;1.000;0.906;0.951
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];Asghar;32;1;0;2015;0.970;1.000;0.985
SVM_Poly[3,2.0,0.5];Random[0.6000000000000001];Asghar;29;3;3;2013;0.906;0.906;0.906
RandomForest;Random[0.6000000000000001];Asghar;27;3;5;2013;0.900;0.844;0.871
RandomForest;Random[0.6000000000000001];Asghar;29;3;3;2013;0.906;0.906;0.906
RandomForest;Random[0.6000000000000001];Asghar;21;0;11;2016;1.000;0.656;0.792
RandomForest;Random[0.6000000000000001];Asghar;27;2;5;2014;0.931;0.844;0.885
RandomForest;Random[0.6000000000000001];Asghar;24;2;8;2014;0.923;0.750;0.828
RandomCommittee;Random[0.6000000000000001];Asghar;18;5;14;2011;0.783;0.563;0.655
RandomCommittee;Random[0.6000000000000001];Asghar;25;1;7;2015;0.962;0.781;0.862
RandomCommittee;Random[0.6000000000000001];Asghar;26;2;6;2014;0.929;0.813;0.867
RandomCommittee;Random[0.6000000000000001];Asghar;30;5;2;2011;0.857;0.938;0.896
RandomCommittee;Random[0.6000000000000001];Asghar;27;1;5;2015;0.964;0.844;0.900
REPTree;Random[0.6000000000000001];Asghar;21;11;11;2005;0.656;0.656;0.656
REPTree;Random[0.6000000000000001];Asghar;28;12;4;2004;0.700;0.875;0.778
REPTree;Random[0.6000000000000001];Asghar;0;0;32;2016;NaN;0.000;NaN
REPTree;Random[0.6000000000000001];Asghar;21;11;11;2005;0.656;0.656;0.656
REPTree;Random[0.6000000000000001];Asghar;21;3;11;2013;0.875;0.656;0.750
LogisticModelTree;Random[0.6000000000000001];Asghar;29;4;3;2012;0.879;0.906;0.892
LogisticModelTree;Random[0.6000000000000001];Asghar;28;4;4;2012;0.875;0.875;0.875
LogisticModelTree;Random[0.6000000000000001];Asghar;23;2;9;2014;0.920;0.719;0.807
LogisticModelTree;Random[0.6000000000000001];Asghar;29;3;3;2013;0.906;0.906;0.906
LogisticModelTree;Random[0.6000000000000001];Asghar;26;8;6;2008;0.765;0.813;0.788
MultilayerPerceptron[a];Random[0.6000000000000001];Asghar;28;3;4;2013;0.903;0.875;0.889
MultilayerPerceptron[a];Random[0.6000000000000001];Asghar;28;0;4;2016;1.000;0.875;0.933
MultilayerPerceptron[a];Random[0.6000000000000001];Asghar;25;1;7;2015;0.962;0.781;0.862
MultilayerPerceptron[a];Random[0.6000000000000001];Asghar;28;1;4;2015;0.966;0.875;0.918
MultilayerPerceptron[a];Random[0.6000000000000001];Asghar;26;0;6;2016;1.000;0.813;0.897
J48;Random[0.6000000000000001];Asghar;28;4;4;2012;0.875;0.875;0.875
J48;Random[0.6000000000000001];Asghar;21;3;11;2013;0.875;0.656;0.750
J48;Random[0.6000000000000001];Asghar;28;4;4;2012;0.875;0.875;0.875
J48;Random[0.6000000000000001];Asghar;28;4;4;2012;0.875;0.875;0.875
J48;Random[0.6000000000000001];Asghar;0;0;32;2016;NaN;0.000;NaN
