CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.741;0.320;0.417;0.009;638;0.914;0.395;0.515;0.010;517
SVM_Poly[3,2.0,0.5];0.749;0.373;0.456;0.009;638;0.924;0.460;0.563;0.010;517
PART;0.564;0.290;0.356;0.009;638;0.935;0.480;0.590;0.013;385
REPTree;0.185;0.128;0.144;0.009;638;0.978;0.674;0.759;0.026;121
RandomForest;0.818;0.221;0.311;0.009;638;0.988;0.267;0.375;0.010;528
RandomCommittee;0.794;0.314;0.405;0.009;638;0.939;0.371;0.479;0.010;539
JRip;0.423;0.246;0.289;0.009;638;0.944;0.549;0.646;0.017;286
J48;0.119;0.098;0.107;0.009;638;0.983;0.813;0.883;0.038;77


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.549;0.249;0.311;0.009;5104;0.944;0.427;0.534;0.013;2970

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.604;0.115;0.186;0.001;88;0.967;0.183;0.298;0.001;55
Visit Indonesia Apps;0.841;0.354;0.465;0.010;88;0.962;0.405;0.532;0.010;77
Smart Queue;0.241;0.156;0.170;0.000;88;0.964;0.625;0.680;0.000;22
Cell-Phone-SPL-2014-Part2;0.612;0.117;0.190;0.004;88;0.979;0.187;0.304;0.004;55
MobilePhone;0.447;0.141;0.198;0.002;88;0.893;0.281;0.396;0.002;44
MoviesApp PL;0.569;0.115;0.183;0.003;88;0.911;0.183;0.293;0.003;55
Alarm System;0.579;0.146;0.226;0.005;88;0.926;0.233;0.362;0.005;55
Video On Demand SPL FM;0.360;0.070;0.114;0.002;88;0.960;0.188;0.303;0.002;33
depresija;0.991;0.952;0.969;0.016;88;0.991;0.952;0.969;0.016;88
Windows .NET;0.486;0.203;0.274;0.002;88;0.972;0.406;0.548;0.002;44
Veículo;0.651;0.203;0.289;0.010;88;0.868;0.271;0.385;0.010;66
CFDP Library;0.985;0.734;0.827;0.058;176;0.985;0.734;0.827;0.058;176
