CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.998;0.618;0.749;0.009;528;0.998;0.618;0.749;0.009;528
SVM_Poly[3,2.0,0.5];0.951;0.878;0.902;0.009;528;0.992;0.916;0.941;0.010;506
PART;0.900;0.730;0.779;0.009;528;0.982;0.796;0.850;0.010;484
REPTree;0.672;0.482;0.532;0.009;528;0.978;0.701;0.774;0.013;363
RandomForest;0.957;0.651;0.751;0.009;528;0.999;0.679;0.783;0.010;506
RandomCommittee;0.973;0.754;0.837;0.009;528;0.993;0.771;0.855;0.010;517
JRip;0.836;0.656;0.709;0.009;528;0.979;0.768;0.830;0.011;451
J48;0.373;0.351;0.361;0.009;528;0.995;0.937;0.962;0.022;198


VALIDITY RATIO;(F)
min;0.000061
avg;0.009425
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.833;0.640;0.702;0.009;4224;0.990;0.761;0.835;0.011;3553

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.872;0.595;0.697;0.005;88;0.996;0.680;0.797;0.005;77
RE Process;0.875;0.797;0.831;0.000;88;1.000;0.911;0.950;0.000;77
Buzzard Radio play DB;0.999;0.984;0.991;0.027;88;0.999;0.984;0.991;0.027;88
Mobile Media;0.500;0.292;0.359;0.000;88;1.000;0.583;0.719;0.000;44
Clinica Medica;0.741;0.521;0.602;0.001;88;0.989;0.694;0.802;0.001;66
Celulares;1.000;0.963;0.980;0.025;88;1.000;0.963;0.980;0.025;88
BSS_CS5702_G3;0.875;0.734;0.787;0.000;88;1.000;0.839;0.899;0.000;77
WB;0.998;0.965;0.981;0.039;88;0.998;0.965;0.981;0.039;88
Mobile Media JULIO;0.870;0.677;0.748;0.001;88;0.994;0.774;0.855;0.001;77
Mobile Phone Software;0.855;0.531;0.636;0.003;88;0.977;0.607;0.727;0.003;77
SA;0.995;0.891;0.934;0.011;88;0.995;0.891;0.934;0.011;88
Simplified Smart Hotel;0.993;0.859;0.915;0.014;88;0.993;0.859;0.915;0.014;88
pruebapalabras;0.869;0.566;0.650;0.004;88;0.993;0.647;0.743;0.004;77
video on demand;0.861;0.480;0.587;0.002;88;0.984;0.549;0.671;0.002;77
LeSE - Learning Software Engineering;0.742;0.547;0.616;0.001;88;0.990;0.729;0.822;0.001;66
Carro Model;0.728;0.425;0.520;0.002;88;0.970;0.567;0.693;0.002;66
Search_Engine_PL;0.981;0.790;0.861;0.008;88;0.981;0.790;0.861;0.008;88
MiniTV;1.000;0.983;0.991;0.015;88;1.000;0.983;0.991;0.015;88
IDE4OCL;1.000;0.957;0.974;0.004;88;1.000;0.957;0.974;0.004;88
matrices;0.617;0.313;0.400;0.001;88;0.987;0.500;0.640;0.001;55
JhotDrawn;0.998;0.985;0.992;0.063;88;0.998;0.985;0.992;0.063;88
Smart-phone;0.625;0.469;0.525;0.000;88;1.000;0.750;0.840;0.000;55
User Model;0.988;0.852;0.912;0.009;88;0.988;0.852;0.912;0.009;88
Eleição de um prefeito e um vereador;0.734;0.320;0.424;0.001;88;0.978;0.427;0.566;0.001;66
James;0.871;0.654;0.734;0.004;88;0.995;0.748;0.839;0.004;77
Mobile media v4;0.619;0.406;0.471;0.000;88;0.991;0.650;0.753;0.000;55
Farnaz koohestani;0.125;0.125;0.125;0.000;88;1.000;1.000;1.000;0.000;11
Car demo;0.985;0.865;0.910;0.003;88;0.985;0.865;0.910;0.003;88
SHIFT QAs;0.837;0.391;0.505;0.001;88;0.956;0.446;0.577;0.001;77
Scenario Application;0.864;0.498;0.607;0.003;88;0.987;0.569;0.694;0.003;77
AGORA;0.996;0.899;0.942;0.007;88;0.996;0.899;0.942;0.007;88
Virtual_Office_of_the_Future;0.870;0.563;0.664;0.003;88;0.994;0.643;0.758;0.003;77
Content Store;0.835;0.540;0.639;0.003;88;0.955;0.617;0.730;0.003;77
Urna Gleidson;0.741;0.514;0.585;0.001;88;0.989;0.685;0.779;0.001;66
Pizza;0.990;0.890;0.933;0.012;88;0.990;0.890;0.933;0.012;88
Celular;0.848;0.689;0.751;0.006;88;0.969;0.787;0.858;0.006;77
CTOS MODEL;0.849;0.493;0.606;0.001;88;0.971;0.563;0.693;0.001;77
Pip;0.250;0.250;0.250;0.000;88;1.000;1.000;1.000;0.000;22
ELPS - ISE;0.997;0.932;0.962;0.028;88;0.997;0.932;0.962;0.028;88
TVSmart;0.611;0.250;0.344;0.001;88;0.977;0.400;0.550;0.001;55
Linha de produtos - SimulES e PnP;0.994;0.748;0.846;0.009;88;0.994;0.748;0.846;0.009;88
Car PL;0.743;0.447;0.544;0.005;88;0.991;0.597;0.725;0.005;66
PhysEval;0.998;0.861;0.920;0.003;88;0.998;0.861;0.920;0.003;88
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.873;0.391;0.515;0.001;88;0.998;0.446;0.589;0.001;77
catalogo;0.598;0.188;0.275;0.000;88;0.958;0.300;0.440;0.000;55
Smartwatch;1.000;0.973;0.985;0.004;88;1.000;0.973;0.985;0.004;88
Simple Drawing Tools;0.999;0.999;0.999;0.116;88;0.999;0.999;0.999;0.116;88
Mobile Phone, until relase 5;0.750;0.656;0.693;0.001;88;1.000;0.875;0.924;0.001;66
