CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.768;0.479;0.566;0.014;605;0.812;0.506;0.598;0.015;572
SVM_Poly[3,2.0,0.5];0.799;0.633;0.683;0.014;605;0.814;0.645;0.695;0.015;594
PART;0.600;0.460;0.496;0.014;605;0.825;0.633;0.682;0.018;440
REPTree;0.286;0.212;0.229;0.014;605;0.829;0.612;0.663;0.027;209
RandomForest;0.908;0.489;0.604;0.014;605;0.960;0.517;0.639;0.015;572
RandomCommittee;0.808;0.553;0.624;0.014;605;0.854;0.585;0.660;0.015;572
JRip;0.492;0.437;0.443;0.014;605;0.796;0.708;0.716;0.020;374
J48;0.207;0.181;0.191;0.014;605;0.950;0.827;0.876;0.035;132


VALIDITY RATIO;(F)
min;0.000488
avg;0.014471
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.609;0.430;0.479;0.014;4840;0.850;0.601;0.670;0.018;3465

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.917;0.821;0.864;0.027;88;0.917;0.821;0.864;0.027;88
Matrix chain multiplication;0.377;0.142;0.193;0.007;88;0.603;0.227;0.309;0.007;55
SmartHome- Simplified Sample;0.693;0.550;0.598;0.005;88;0.923;0.733;0.797;0.005;66
E-shop;0.617;0.478;0.522;0.014;88;0.823;0.638;0.696;0.014;66
UPL;0.748;0.597;0.650;0.009;88;0.855;0.683;0.743;0.009;77
SmartHome_vConejero_r1;0.283;0.313;0.271;0.001;88;0.754;0.833;0.724;0.001;33
Weather Station;0.605;0.415;0.476;0.021;88;0.806;0.553;0.635;0.021;66
27-5-207 test;0.884;0.614;0.702;0.021;88;0.884;0.614;0.702;0.021;88
Test;0.254;0.232;0.228;0.003;88;0.677;0.619;0.608;0.003;33
Xor Example;0.689;0.388;0.465;0.020;88;0.919;0.517;0.620;0.020;66
Implementacion;0.408;0.179;0.231;0.003;88;0.817;0.357;0.461;0.003;44
Xor Example 2;0.962;0.790;0.862;0.035;88;0.962;0.790;0.862;0.035;88
ordem;0.727;0.563;0.598;0.027;88;0.831;0.643;0.683;0.027;77
Observatorio;0.417;0.156;0.214;0.004;88;0.834;0.313;0.428;0.004;44
XOR NEW;0.975;0.754;0.843;0.043;88;0.975;0.754;0.843;0.043;88
SimpleModel;0.471;0.224;0.281;0.012;88;0.754;0.358;0.450;0.012;55
Ubuntu;0.327;0.146;0.189;0.006;88;0.524;0.233;0.302;0.006;55
mo;0.918;0.885;0.899;0.029;88;0.918;0.885;0.899;0.029;88
JDFM;0.496;0.231;0.300;0.010;88;0.662;0.308;0.400;0.010;66
NovoSiga;0.575;0.406;0.458;0.010;88;0.767;0.542;0.611;0.010;66
ubuntu;0.441;0.188;0.252;0.009;88;0.881;0.375;0.504;0.009;44
Rotation1;0.546;0.288;0.330;0.005;88;0.874;0.460;0.528;0.005;55
Imolementacion II;0.067;0.083;0.071;0.001;88;0.533;0.667;0.570;0.001;11
Cellphone;0.426;0.188;0.252;0.007;88;0.682;0.300;0.403;0.007;55
Mobile Media v3;0.330;0.313;0.315;0.001;88;0.879;0.833;0.840;0.001;33
Jogo;0.556;0.375;0.421;0.002;88;0.889;0.600;0.674;0.002;55
desordem;0.752;0.580;0.636;0.027;88;0.859;0.663;0.727;0.027;77
Basic Car;0.650;0.516;0.563;0.008;88;0.866;0.688;0.751;0.008;66
1;0.697;0.429;0.515;0.007;88;0.929;0.571;0.687;0.007;66
Sylvain Example;0.399;0.162;0.209;0.005;88;0.798;0.325;0.418;0.005;44
Car;0.576;0.354;0.418;0.006;88;0.769;0.472;0.557;0.006;66
HandlingSystem;0.169;0.250;0.195;0.000;88;0.674;1.000;0.780;0.000;22
Assistente de Compras;0.639;0.391;0.478;0.012;88;0.852;0.521;0.637;0.012;66
MyFeatureModel;0.645;0.454;0.523;0.017;88;0.860;0.605;0.697;0.017;66
ROOT;0.985;0.948;0.965;0.047;88;0.985;0.948;0.965;0.047;88
SPL_e_commerce;0.787;0.594;0.651;0.027;88;0.900;0.679;0.744;0.027;77
Website;0.990;0.980;0.985;0.031;88;0.990;0.980;0.985;0.031;88
VOD feature model;0.988;0.918;0.948;0.016;88;0.988;0.918;0.948;0.016;88
Mauricio Alférez;0.620;0.375;0.444;0.005;88;0.827;0.500;0.591;0.005;66
Asghar;0.654;0.426;0.512;0.016;88;0.872;0.568;0.682;0.016;66
Analisis;0.417;0.208;0.268;0.003;88;0.835;0.417;0.536;0.003;44
Autosoft;0.923;0.703;0.786;0.055;88;0.923;0.703;0.786;0.055;88
PC model;0.719;0.382;0.479;0.009;88;0.822;0.437;0.548;0.009;77
ESCA Embeeded System;0.390;0.138;0.194;0.005;88;0.624;0.220;0.310;0.005;55
Match de foot;0.815;0.852;0.826;0.008;88;0.932;0.973;0.944;0.008;77
CarExample;0.309;0.125;0.172;0.001;88;0.823;0.333;0.460;0.001;33
ETRobocon;0.971;0.968;0.969;0.059;88;0.971;0.968;0.969;0.059;88
asdsfa ewtwwe;0.485;0.250;0.309;0.006;88;0.776;0.400;0.494;0.006;55
ZMUConcernExample;0.460;0.203;0.276;0.004;88;0.920;0.406;0.553;0.004;44
collapse_view_example;0.743;0.327;0.431;0.015;88;0.849;0.373;0.493;0.015;77
E-portal;0.646;0.453;0.507;0.008;88;0.861;0.604;0.676;0.008;66
r;0.741;0.356;0.466;0.041;88;0.847;0.406;0.532;0.041;77
poker spl;0.473;0.405;0.425;0.010;88;0.757;0.648;0.680;0.010;55
erewr;0.615;0.438;0.501;0.012;88;0.820;0.583;0.668;0.012;66
Webshop_SPLE2014_Chalmers;0.506;0.172;0.231;0.004;88;0.809;0.275;0.369;0.004;55
