CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.646;0.389;0.468;0.015;495;0.807;0.487;0.585;0.018;396
SVM_Poly[3,2.0,0.5];0.760;0.549;0.614;0.015;495;0.855;0.618;0.691;0.017;440
PART;0.568;0.427;0.461;0.015;495;0.852;0.640;0.692;0.021;330
REPTree;0.311;0.250;0.273;0.015;495;0.932;0.750;0.820;0.033;165
RandomForest;0.854;0.371;0.470;0.015;495;0.986;0.428;0.542;0.017;429
RandomCommittee;0.756;0.457;0.534;0.015;495;0.873;0.527;0.617;0.017;429
JRip;0.459;0.378;0.399;0.015;495;0.826;0.680;0.718;0.024;275
J48;0.318;0.267;0.286;0.015;495;0.953;0.801;0.858;0.035;165


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.584;0.386;0.438;0.015;3960;0.880;0.581;0.660;0.021;2629

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.988;0.969;0.978;0.016;88;0.988;0.969;0.978;0.016;88
This is a test;0.901;0.705;0.777;0.032;88;0.901;0.705;0.777;0.032;88
eLearning ways;0.978;0.883;0.927;0.097;88;0.978;0.883;0.927;0.097;88
CCCMS;0.988;0.954;0.970;0.059;88;0.988;0.954;0.970;0.059;88
WB2;0.906;0.624;0.731;0.049;88;0.906;0.624;0.731;0.049;88
Online Shop Feature Model;0.496;0.182;0.258;0.010;88;0.794;0.290;0.413;0.010;55
MyDental;0.907;0.827;0.851;0.010;88;0.907;0.827;0.851;0.010;88
Dummy Car;0.404;0.194;0.222;0.002;88;0.646;0.311;0.355;0.002;55
Final model;0.429;0.182;0.250;0.003;88;0.858;0.364;0.500;0.003;44
FM with optional XOR;0.533;0.363;0.425;0.005;88;0.852;0.581;0.680;0.005;55
Adams Car;0.522;0.259;0.327;0.007;88;0.696;0.345;0.436;0.007;66
Reservation;0.406;0.111;0.160;0.002;88;0.650;0.178;0.256;0.002;55
tab;0.522;0.211;0.292;0.004;88;0.835;0.338;0.467;0.004;55
Congress Assistant;0.620;0.354;0.432;0.012;88;0.827;0.472;0.576;0.012;66
mon model;0.620;0.266;0.344;0.006;88;0.827;0.354;0.459;0.006;66
ABMS;0.964;0.876;0.917;0.060;88;0.964;0.876;0.917;0.060;88
Text Editor;0.418;0.091;0.142;0.003;88;0.836;0.182;0.284;0.003;44
IntelligentTutoringSystem;0.946;0.795;0.858;0.021;88;0.946;0.795;0.858;0.021;88
ID;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Ooredoo;0.363;0.153;0.200;0.004;88;0.581;0.244;0.320;0.004;55
Multiplicador de n matrices;0.384;0.069;0.111;0.004;88;0.767;0.139;0.222;0.004;44
Telecommunication_System;0.603;0.208;0.291;0.004;88;0.803;0.278;0.388;0.004;66
a;0.727;0.405;0.504;0.010;88;0.969;0.540;0.671;0.010;66
Content model;0.901;0.747;0.807;0.022;88;0.901;0.747;0.807;0.022;88
test_fm;0.452;0.156;0.221;0.002;88;0.904;0.313;0.441;0.002;44
search engine;0.622;0.320;0.390;0.008;88;0.829;0.427;0.520;0.008;66
Attempt of mine;0.956;0.880;0.912;0.032;88;0.956;0.880;0.912;0.032;88
Movil;0.419;0.161;0.230;0.007;88;0.838;0.321;0.459;0.007;44
rotation;0.250;0.083;0.125;0.001;88;1.000;0.333;0.500;0.001;22
Address Book;0.988;0.898;0.939;0.018;88;0.988;0.898;0.939;0.018;88
aaaaaa;0.860;0.613;0.652;0.008;88;0.983;0.701;0.745;0.008;77
Topology;0.370;0.117;0.167;0.004;88;0.740;0.234;0.333;0.004;44
FeatureModelName;0.445;0.234;0.271;0.002;88;0.890;0.469;0.542;0.002;44
gs;0.811;0.521;0.621;0.041;88;0.927;0.595;0.710;0.041;77
HDMR-Paper;0.074;0.036;0.047;0.002;88;0.591;0.286;0.375;0.002;11
TW SPL Hard Choices;0.125;0.063;0.083;0.001;88;1.000;0.500;0.667;0.001;11
Jogo;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Sylvain Example;0.318;0.057;0.094;0.003;88;0.848;0.152;0.250;0.003;33
Content;0.677;0.403;0.488;0.017;176;0.903;0.537;0.651;0.018;132
M-learning Requirements Catalog;0.976;0.910;0.940;0.034;88;0.976;0.910;0.940;0.034;88
Pruebas;0.245;0.107;0.145;0.002;88;0.982;0.429;0.580;0.002;22
JCS;0.772;0.453;0.558;0.023;88;0.883;0.518;0.638;0.023;77
E-commerce system1;0.083;0.083;0.082;0.001;88;0.667;0.667;0.656;0.001;11
Eshop-ufrj;0.628;0.445;0.491;0.012;88;0.837;0.594;0.655;0.012;66
