CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.999;0.921;0.957;0.015;495;0.999;0.921;0.957;0.015;495
SVM_Poly[3,2.0,0.5];0.989;0.974;0.979;0.015;495;0.989;0.974;0.979;0.015;495
PART;0.814;0.682;0.710;0.015;495;0.915;0.768;0.799;0.017;440
REPTree;0.592;0.492;0.521;0.015;495;0.919;0.764;0.808;0.022;319
RandomForest;0.972;0.916;0.941;0.015;495;0.994;0.937;0.962;0.015;484
RandomCommittee;0.989;0.934;0.956;0.015;495;0.989;0.934;0.956;0.015;495
JRip;0.649;0.632;0.630;0.015;495;0.886;0.862;0.859;0.019;363
J48;0.434;0.409;0.417;0.015;495;0.977;0.919;0.939;0.029;220


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.805;0.745;0.764;0.015;3960;0.963;0.891;0.914;0.017;3311

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;0.996;0.998;0.016;88;1.000;0.996;0.998;0.016;88
This is a test;0.963;0.909;0.933;0.032;88;0.963;0.909;0.933;0.032;88
eLearning ways;0.994;0.996;0.995;0.097;88;0.994;0.996;0.995;0.097;88
CCCMS;1.000;1.000;1.000;0.059;88;1.000;1.000;1.000;0.059;88
WB2;0.970;0.957;0.961;0.049;88;0.970;0.957;0.961;0.049;88
Online Shop Feature Model;0.656;0.607;0.628;0.010;88;0.874;0.810;0.837;0.010;66
MyDental;0.964;0.982;0.972;0.010;88;0.964;0.982;0.972;0.010;88
Dummy Car;0.559;0.444;0.483;0.002;88;0.895;0.711;0.773;0.002;55
Final model;0.723;0.557;0.626;0.003;88;0.964;0.742;0.834;0.003;66
FM with optional XOR;0.974;0.893;0.928;0.005;88;0.974;0.893;0.928;0.005;88
Adams Car;0.728;0.549;0.605;0.007;88;0.970;0.732;0.806;0.007;66
Reservation;0.473;0.458;0.463;0.002;88;0.947;0.917;0.926;0.002;44
tab;0.839;0.742;0.766;0.004;88;0.958;0.848;0.876;0.004;77
Congress Assistant;0.956;0.906;0.918;0.012;88;0.956;0.906;0.918;0.012;88
mon model;0.669;0.557;0.592;0.006;88;0.892;0.743;0.790;0.006;66
ABMS;0.999;0.992;0.996;0.060;88;0.999;0.992;0.996;0.060;88
Text Editor;0.721;0.534;0.600;0.003;88;0.962;0.712;0.800;0.003;66
IntelligentTutoringSystem;0.991;0.988;0.989;0.021;88;0.991;0.988;0.989;0.021;88
ID;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Ooredoo;0.717;0.549;0.575;0.004;88;0.819;0.627;0.657;0.004;77
Multiplicador de n matrices;0.579;0.458;0.491;0.004;88;0.926;0.733;0.785;0.004;55
Telecommunication_System;0.706;0.521;0.563;0.004;88;0.941;0.694;0.751;0.004;66
a;0.981;0.935;0.954;0.010;88;0.981;0.935;0.954;0.010;88
Content model;0.956;0.979;0.967;0.022;88;0.956;0.979;0.967;0.022;88
test_fm;0.875;0.844;0.857;0.002;88;1.000;0.964;0.980;0.002;77
search engine;0.732;0.645;0.683;0.008;88;0.976;0.859;0.910;0.008;66
Attempt of mine;0.984;0.995;0.990;0.032;88;0.984;0.995;0.990;0.032;88
Movil;0.794;0.737;0.748;0.007;88;0.907;0.842;0.855;0.007;77
rotation;0.500;0.375;0.425;0.001;88;1.000;0.750;0.850;0.001;44
Address Book;1.000;0.979;0.989;0.018;88;1.000;0.979;0.989;0.018;88
aaaaaa;1.000;0.996;0.998;0.008;88;1.000;0.996;0.998;0.008;88
Topology;0.574;0.492;0.518;0.004;88;0.919;0.788;0.828;0.004;55
FeatureModelName;0.625;0.594;0.608;0.002;88;1.000;0.950;0.973;0.002;55
gs;0.945;0.904;0.904;0.041;88;0.945;0.904;0.904;0.041;88
HDMR-Paper;0.482;0.429;0.453;0.002;88;0.964;0.857;0.907;0.002;44
TW SPL Hard Choices;0.875;0.875;0.875;0.001;88;1.000;1.000;1.000;0.001;77
Jogo;0.659;0.688;0.648;0.000;88;0.879;0.917;0.864;0.000;66
Sylvain Example;0.603;0.545;0.568;0.003;88;0.964;0.873;0.908;0.003;55
Content;0.902;0.872;0.885;0.017;176;0.962;0.931;0.943;0.017;165
M-learning Requirements Catalog;0.998;0.990;0.994;0.034;88;0.998;0.990;0.994;0.034;88
Pruebas;0.734;0.643;0.662;0.002;88;0.978;0.857;0.882;0.002;66
JCS;0.959;0.872;0.904;0.023;88;0.959;0.872;0.904;0.023;88
E-commerce system1;0.619;0.500;0.547;0.001;88;0.991;0.800;0.876;0.001;55
Eshop-ufrj;0.966;0.794;0.854;0.012;88;0.966;0.794;0.854;0.012;88
