CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.543;0.323;0.383;0.009;528;0.621;0.369;0.438;0.011;462
SVM_Poly[3,2.0,0.5];0.635;0.454;0.497;0.009;528;0.743;0.532;0.582;0.011;451
PART;0.481;0.354;0.373;0.009;528;0.721;0.531;0.560;0.014;352
REPTree;0.245;0.191;0.206;0.009;528;0.839;0.654;0.705;0.027;154
RandomForest;0.830;0.228;0.311;0.009;528;0.972;0.267;0.364;0.011;451
RandomCommittee;0.647;0.351;0.427;0.009;528;0.777;0.421;0.512;0.011;440
JRip;0.416;0.332;0.351;0.009;528;0.740;0.590;0.625;0.016;297
J48;0.135;0.128;0.131;0.009;528;0.925;0.879;0.898;0.045;77


VALIDITY RATIO;(F)
min;0.000061
avg;0.009425
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.491;0.295;0.335;0.009;4224;0.773;0.464;0.527;0.014;2684

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.625;0.184;0.274;0.005;88;0.715;0.211;0.313;0.005;77
RE Process;0.468;0.250;0.290;0.000;88;0.750;0.400;0.464;0.000;55
Buzzard Radio play DB;0.951;0.879;0.909;0.027;88;0.951;0.879;0.909;0.027;88
Mobile Media;0.170;0.042;0.064;0.000;88;0.681;0.167;0.254;0.000;22
Clinica Medica;0.163;0.063;0.089;0.001;88;0.650;0.250;0.355;0.001;22
Celulares;0.934;0.837;0.878;0.025;88;0.934;0.837;0.878;0.025;88
BSS_CS5702_G3;0.321;0.266;0.260;0.000;88;0.855;0.708;0.695;0.000;33
WB;0.914;0.745;0.811;0.039;88;0.914;0.745;0.811;0.039;88
Mobile Media JULIO;0.341;0.318;0.317;0.001;88;0.681;0.635;0.633;0.001;44
Mobile Phone Software;0.438;0.103;0.158;0.003;88;0.701;0.165;0.253;0.003;55
SA;0.687;0.366;0.454;0.011;88;0.785;0.418;0.519;0.011;77
Simplified Smart Hotel;0.696;0.415;0.491;0.014;88;0.795;0.474;0.561;0.014;77
pruebapalabras;0.479;0.137;0.202;0.004;88;0.766;0.219;0.324;0.004;55
video on demand;0.376;0.184;0.228;0.002;88;0.602;0.294;0.365;0.002;55
LeSE - Learning Software Engineering;0.395;0.115;0.157;0.001;88;0.633;0.183;0.251;0.001;55
Carro Model;0.306;0.154;0.173;0.002;88;0.611;0.308;0.345;0.002;44
Search_Engine_PL;0.552;0.257;0.340;0.008;88;0.735;0.343;0.454;0.008;66
MiniTV;0.968;0.917;0.937;0.015;88;0.968;0.917;0.937;0.015;88
IDE4OCL;0.694;0.381;0.471;0.004;88;0.926;0.508;0.628;0.004;66
matrices;0.279;0.050;0.075;0.001;88;0.558;0.100;0.151;0.001;44
JhotDrawn;0.944;0.888;0.914;0.063;88;0.944;0.888;0.914;0.063;88
Smart-phone;0.125;0.016;0.028;0.000;88;1.000;0.125;0.222;0.000;11
User Model;0.677;0.355;0.439;0.009;88;0.773;0.406;0.502;0.009;77
Eleição de um prefeito e um vereador;0.315;0.102;0.138;0.001;88;0.630;0.203;0.277;0.001;44
James;0.657;0.358;0.425;0.004;88;0.751;0.410;0.486;0.004;77
Mobile media v4;0.125;0.031;0.050;0.000;88;1.000;0.250;0.400;0.000;11
Farnaz koohestani;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Car demo;0.461;0.240;0.270;0.003;88;0.738;0.383;0.432;0.003;55
SHIFT QAs;0.320;0.109;0.149;0.001;88;0.511;0.175;0.239;0.001;55
Scenario Application;0.488;0.150;0.206;0.003;88;0.651;0.199;0.275;0.003;66
AGORA;0.602;0.293;0.376;0.007;88;0.802;0.390;0.501;0.007;66
Virtual_Office_of_the_Future;0.510;0.211;0.261;0.003;88;0.680;0.281;0.348;0.003;66
Content Store;0.411;0.161;0.207;0.003;88;0.548;0.214;0.276;0.003;66
Urna Gleidson;0.254;0.097;0.138;0.001;88;0.676;0.259;0.367;0.001;33
Pizza;0.696;0.439;0.525;0.012;88;0.795;0.502;0.601;0.012;77
Celular;0.502;0.212;0.272;0.006;88;0.670;0.283;0.363;0.006;66
CTOS MODEL;0.309;0.042;0.070;0.001;88;0.824;0.111;0.186;0.001;33
Pip;0.079;0.250;0.115;0.000;88;0.314;1.000;0.459;0.000;22
ELPS - ISE;0.911;0.739;0.794;0.028;88;0.911;0.739;0.794;0.028;88
TVSmart;0.201;0.100;0.092;0.001;88;0.537;0.267;0.245;0.001;33
Linha de produtos - SimulES e PnP;0.589;0.281;0.344;0.009;88;0.785;0.375;0.459;0.009;66
Car PL;0.375;0.131;0.181;0.005;88;0.600;0.209;0.290;0.005;55
PhysEval;0.562;0.231;0.313;0.003;88;0.749;0.309;0.417;0.003;66
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.330;0.102;0.132;0.001;88;0.880;0.271;0.352;0.001;33
catalogo;0.061;0.021;0.030;0.000;88;0.485;0.167;0.242;0.000;11
Smartwatch;0.842;0.756;0.792;0.004;88;0.962;0.864;0.905;0.004;77
Simple Drawing Tools;0.986;0.978;0.981;0.116;88;0.986;0.978;0.981;0.116;88
Mobile Phone, until relase 5;0.503;0.211;0.255;0.001;88;0.805;0.338;0.408;0.001;55
