CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.909;0.950;0.017;1419;1.000;0.909;0.950;0.017;1419
SVM_Poly[3,2.0,0.5];0.982;0.980;0.978;0.017;1419;0.982;0.980;0.978;0.017;1419
PART;0.789;0.737;0.747;0.017;1419;0.885;0.826;0.838;0.018;1265
REPTree;0.502;0.396;0.427;0.017;1419;0.874;0.691;0.744;0.024;814
RandomForest;0.998;0.946;0.969;0.017;1419;0.998;0.946;0.969;0.017;1419
RandomCommittee;0.984;0.954;0.966;0.017;1419;0.984;0.954;0.966;0.017;1419
JRip;0.695;0.677;0.670;0.017;1419;0.838;0.817;0.807;0.019;1177
J48;0.378;0.347;0.356;0.017;1419;0.955;0.878;0.900;0.029;561


VALIDITY RATIO;(F)
min;0.000488
avg;0.016745
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.791;0.743;0.758;0.017;11352;0.946;0.889;0.906;0.019;9493

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;1.000;0.931;0.962;0.020;88;1.000;0.931;0.962;0.020;88
Mobile phone;0.721;0.675;0.690;0.010;88;0.962;0.900;0.921;0.010;66
Bicis_Feature_Model;0.500;0.458;0.477;0.006;88;1.000;0.917;0.955;0.006;44
Maquina de Cae;0.969;0.826;0.860;0.035;88;0.969;0.826;0.860;0.035;88
test gv;1.000;0.992;0.996;0.031;88;1.000;0.992;0.996;0.031;88
E-Shop, magister2014;0.650;0.590;0.612;0.018;88;0.866;0.787;0.817;0.018;66
E-shop;0.968;0.970;0.968;0.014;88;0.968;0.970;0.968;0.014;88
UPL;0.959;0.868;0.910;0.009;88;0.959;0.868;0.910;0.009;88
Hello World;0.803;0.825;0.805;0.034;88;0.918;0.943;0.919;0.034;77
Weather Station;0.904;0.773;0.811;0.021;88;0.904;0.773;0.811;0.021;88
LXEP;0.443;0.500;0.463;0.002;88;0.886;1.000;0.926;0.002;44
Xor Example;0.942;0.869;0.900;0.020;88;0.942;0.869;0.900;0.020;88
Implementacion;0.548;0.482;0.504;0.003;88;0.877;0.771;0.807;0.003;55
ordem;0.942;0.844;0.877;0.027;88;0.942;0.844;0.877;0.027;88
Observatorio;0.561;0.547;0.551;0.004;88;0.898;0.875;0.882;0.004;55
eshop;0.806;0.764;0.781;0.009;88;0.921;0.873;0.892;0.009;77
AA;0.830;0.750;0.777;0.016;88;0.948;0.857;0.888;0.016;77
E-SHOP;0.602;0.594;0.596;0.008;88;0.964;0.950;0.953;0.008;55
Example Product Line Course Using SPLOT;0.736;0.589;0.638;0.014;88;0.841;0.673;0.729;0.014;77
AvionFEatures;0.722;0.667;0.683;0.012;88;0.962;0.889;0.911;0.012;66
NovoSiga;0.750;0.719;0.733;0.010;88;1.000;0.958;0.978;0.010;66
Disenio;0.462;0.500;0.477;0.004;88;0.924;1.000;0.955;0.004;44
CIMS PL;0.500;0.500;0.500;0.001;88;1.000;1.000;1.000;0.001;44
VODPlayer;0.947;0.909;0.901;0.047;88;0.947;0.909;0.901;0.047;88
isolation;0.690;0.750;0.716;0.003;88;0.920;1.000;0.955;0.003;66
Jogo;0.750;0.719;0.732;0.002;88;1.000;0.958;0.976;0.002;66
desordem;0.967;0.839;0.887;0.027;88;0.967;0.839;0.887;0.027;88
1;0.946;0.955;0.947;0.007;88;0.946;0.955;0.947;0.007;88
Mobile Phone GF;0.688;0.661;0.672;0.014;88;0.917;0.881;0.896;0.014;66
rtrt;1.000;0.969;0.983;0.020;88;1.000;0.969;0.983;0.020;88
Sylvain Example;0.688;0.500;0.561;0.005;88;0.917;0.667;0.749;0.005;66
MK Andes;0.750;0.688;0.714;0.004;88;1.000;0.917;0.952;0.004;66
Computer Selection;0.750;0.688;0.708;0.002;88;1.000;0.917;0.944;0.002;66
HandlingSystem;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Modelo;0.500;0.438;0.458;0.004;88;1.000;0.875;0.917;0.004;44
MyFeatureModel;0.925;0.821;0.867;0.017;88;0.925;0.821;0.867;0.017;88
Mobile Game;0.974;0.999;0.986;0.132;88;0.974;0.999;0.986;0.132;88
votacao eletronica;0.839;0.857;0.846;0.007;88;0.959;0.980;0.967;0.007;77
Website;1.000;1.000;1.000;0.031;88;1.000;1.000;1.000;0.031;88
Mobile Tourist Planner;0.974;0.906;0.937;0.027;88;0.974;0.906;0.937;0.027;88
VOD feature model;1.000;0.984;0.992;0.016;88;1.000;0.984;0.992;0.016;88
Mauricio Alférez;0.750;0.713;0.730;0.005;88;1.000;0.950;0.973;0.005;66
Asghar;0.888;0.887;0.882;0.016;88;0.888;0.887;0.882;0.016;88
Minimalistic PC Feature Model;0.595;0.625;0.607;0.004;88;0.952;1.000;0.971;0.004;55
MobileMedia;0.982;0.875;0.900;0.028;176;0.982;0.875;0.900;0.028;176
Rotary_Element;0.744;0.740;0.741;0.012;88;0.991;0.986;0.988;0.012;66
ETRobocon;1.000;0.998;0.999;0.059;88;1.000;0.998;0.999;0.059;88
AllSports Feature Model;0.954;0.922;0.935;0.023;88;0.954;0.922;0.935;0.023;88
asdsfa ewtwwe;0.830;0.792;0.784;0.006;88;0.948;0.905;0.896;0.006;77
ZMUConcernExample;0.831;0.781;0.803;0.004;88;0.950;0.893;0.918;0.004;77
Feature Tree Example;0.650;0.672;0.657;0.008;88;0.867;0.896;0.876;0.008;66
Dental Surgery;0.688;0.688;0.667;0.002;88;0.917;0.917;0.889;0.002;66
E-portal;0.921;0.930;0.923;0.008;88;0.921;0.930;0.923;0.008;88
disenio II;0.972;0.954;0.962;0.029;88;0.972;0.954;0.962;0.029;88
Mobile Phone UPT;0.738;0.616;0.655;0.014;88;0.843;0.704;0.749;0.014;77
Test1;0.750;0.703;0.724;0.008;88;1.000;0.938;0.965;0.008;66
carpl;0.574;0.563;0.549;0.002;88;0.918;0.900;0.879;0.002;55
r;0.899;0.775;0.808;0.041;88;0.899;0.775;0.808;0.041;88
FeatureModel1;1.000;0.977;0.987;0.016;88;1.000;0.977;0.987;0.016;88
poker spl;0.794;0.655;0.692;0.010;88;0.907;0.748;0.791;0.010;77
Simnumero;0.560;0.516;0.525;0.008;88;0.896;0.825;0.840;0.008;55
abcdefg;0.597;0.583;0.586;0.006;88;0.955;0.933;0.938;0.006;55
Mobile-Phone;0.748;0.652;0.683;0.014;88;0.855;0.745;0.780;0.014;77
Loja Virtual;0.952;0.987;0.968;0.027;88;0.952;0.987;0.968;0.027;88
hhhhhhh;0.500;0.500;0.500;0.004;88;1.000;1.000;1.000;0.004;44
Matrix chain multiplication;0.484;0.450;0.466;0.007;88;0.968;0.900;0.932;0.007;44
Phone sple;0.962;0.963;0.962;0.026;88;0.962;0.963;0.962;0.026;88
Manuel;0.710;0.639;0.668;0.009;88;0.947;0.852;0.890;0.009;66
SmartHome- Simplified Sample;0.804;0.838;0.813;0.005;88;0.919;0.957;0.929;0.005;77
Mobile phone (lenita);0.735;0.643;0.677;0.014;88;0.840;0.735;0.774;0.014;77
SmartHome_vConejero_r1;0.750;0.750;0.750;0.001;88;1.000;1.000;1.000;0.001;66
test 3;0.964;0.785;0.840;0.031;88;0.964;0.785;0.840;0.031;88
27-5-207 test;0.958;0.949;0.952;0.021;88;0.958;0.949;0.952;0.021;88
Test;0.638;0.554;0.583;0.010;176;0.850;0.739;0.777;0.011;132
Xor Example 2;1.000;0.981;0.990;0.035;88;1.000;0.981;0.990;0.035;88
TEST_NAme;0.964;0.899;0.919;0.035;88;0.964;0.899;0.919;0.035;88
XOR NEW;1.000;0.999;0.999;0.043;88;1.000;0.999;0.999;0.043;88
SimpleModel;0.654;0.594;0.620;0.012;88;0.872;0.792;0.827;0.012;66
Ubuntu;0.631;0.490;0.530;0.006;88;0.841;0.653;0.707;0.006;66
Prontuário Eletrônico de Pacientes;0.989;0.975;0.980;0.010;88;0.989;0.975;0.980;0.010;88
mo;0.994;0.994;0.994;0.029;88;0.994;0.994;0.994;0.029;88
JDFM;0.672;0.538;0.584;0.010;88;0.895;0.717;0.778;0.010;66
Bandymas;0.977;0.986;0.980;0.018;88;0.977;0.986;0.980;0.018;88
ubuntu;0.669;0.604;0.630;0.009;88;0.891;0.806;0.840;0.009;66
