CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.955;0.567;0.697;0.009;638;0.989;0.587;0.722;0.009;616
SVM_Poly[3,2.0,0.5];0.882;0.843;0.855;0.009;638;0.930;0.889;0.902;0.009;605
PART;0.786;0.646;0.683;0.009;638;0.912;0.749;0.793;0.010;550
REPTree;0.466;0.366;0.388;0.009;638;0.872;0.685;0.725;0.015;341
RandomForest;0.939;0.661;0.760;0.009;638;0.990;0.697;0.802;0.009;605
RandomCommittee;0.889;0.710;0.777;0.009;638;0.921;0.736;0.805;0.009;616
JRip;0.624;0.495;0.521;0.009;638;0.862;0.684;0.719;0.011;462
J48;0.377;0.350;0.358;0.009;638;0.950;0.882;0.903;0.018;253


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.740;0.580;0.630;0.009;5104;0.933;0.731;0.794;0.010;4048

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.731;0.510;0.569;0.001;88;0.835;0.583;0.650;0.001;77
Visit Indonesia Apps;0.965;0.875;0.912;0.010;88;0.965;0.875;0.912;0.010;88
Smart Queue;0.580;0.531;0.535;0.000;88;0.927;0.850;0.856;0.000;55
Cell-Phone-SPL-2014-Part2;0.810;0.471;0.580;0.004;88;0.926;0.538;0.663;0.004;77
MobilePhone;0.544;0.336;0.399;0.002;88;0.871;0.538;0.638;0.002;55
MoviesApp PL;0.593;0.370;0.440;0.003;88;0.949;0.592;0.704;0.003;55
Alarm System;0.771;0.420;0.521;0.005;88;0.881;0.480;0.596;0.005;77
Video On Demand SPL FM;0.689;0.367;0.476;0.002;88;0.918;0.490;0.634;0.002;66
depresija;0.997;0.976;0.986;0.016;88;0.997;0.976;0.986;0.016;88
Windows .NET;1.000;0.891;0.934;0.002;88;1.000;0.891;0.934;0.002;88
Veículo;0.796;0.598;0.675;0.010;88;0.910;0.684;0.771;0.010;77
CFDP Library;0.997;0.962;0.978;0.058;176;0.997;0.962;0.978;0.058;176
Cell-Phone-SPL-2014-Mined;0.804;0.536;0.613;0.004;88;0.919;0.613;0.701;0.004;77
PortafolioLopez;0.966;0.827;0.881;0.010;88;0.966;0.827;0.881;0.010;88
KIModel;0.719;0.552;0.587;0.001;88;0.958;0.736;0.783;0.001;66
Homepage based on wiki;0.701;0.540;0.600;0.003;88;0.934;0.720;0.800;0.003;66
FMConfig;0.932;0.611;0.707;0.016;88;0.932;0.611;0.707;0.016;88
Ligne de produits de Eshop;0.538;0.288;0.355;0.002;88;0.861;0.460;0.568;0.002;55
smartPhone;0.985;0.970;0.976;0.011;88;0.985;0.970;0.976;0.011;88
Online shopping software;0.330;0.188;0.235;0.000;88;0.879;0.500;0.626;0.000;33
i18n;0.518;0.257;0.329;0.002;88;0.828;0.411;0.527;0.002;55
SPL Studies;0.716;0.383;0.475;0.005;88;0.955;0.511;0.633;0.005;66
RE;0.999;0.984;0.991;0.012;88;0.999;0.984;0.991;0.012;88
Magister 2014-ROLOG;0.840;0.797;0.807;0.012;88;0.960;0.911;0.923;0.012;77
Car;0.806;0.696;0.735;0.005;88;0.921;0.796;0.839;0.005;77
Content;0.982;0.915;0.944;0.028;88;0.982;0.915;0.944;0.028;88
Video On Demand FM;0.707;0.383;0.482;0.002;88;0.942;0.510;0.642;0.002;66
Aircraft PL;0.961;0.867;0.903;0.038;88;0.961;0.867;0.903;0.038;88
MarketPlace-Sample;0.577;0.417;0.462;0.000;88;0.923;0.667;0.739;0.000;55
Mobile Media;0.676;0.411;0.486;0.003;88;0.901;0.549;0.647;0.003;66
search-engine;0.863;0.635;0.715;0.011;176;0.921;0.677;0.763;0.011;165
FM1;0.125;0.125;0.125;0.000;88;1.000;1.000;1.000;0.000;11
Stamppy;0.961;0.920;0.934;0.003;88;0.961;0.920;0.934;0.003;88
Analisis;0.413;0.281;0.324;0.001;88;0.825;0.563;0.647;0.001;44
Phone;0.969;0.808;0.869;0.009;88;0.969;0.808;0.869;0.009;88
cell phones SPL;0.664;0.344;0.433;0.002;88;0.885;0.458;0.578;0.002;66
NCV_Simulation;0.712;0.458;0.535;0.002;88;0.949;0.611;0.714;0.002;66
MiniRPG;1.000;0.789;0.851;0.002;88;1.000;0.789;0.851;0.002;88
Home;0.905;0.904;0.894;0.015;88;0.905;0.904;0.894;0.015;88
MyHolidays;0.838;0.683;0.736;0.014;88;0.958;0.781;0.841;0.014;77
Cell-Phone-SPL-2014;0.558;0.289;0.369;0.002;88;0.893;0.463;0.590;0.002;55
HADAS-security;0.474;0.333;0.372;0.001;88;0.759;0.533;0.596;0.001;55
Parking lot Manager;0.645;0.461;0.520;0.002;88;0.860;0.615;0.693;0.002;66
Tripeo;0.849;0.781;0.798;0.001;88;0.971;0.893;0.911;0.001;77
Wewq;0.125;0.125;0.125;0.000;88;1.000;1.000;1.000;0.000;11
SmartHotel;0.919;0.654;0.741;0.012;88;0.919;0.654;0.741;0.012;88
LMF;0.418;0.375;0.368;0.000;88;0.835;0.750;0.736;0.000;44
Priscilinha;0.489;0.375;0.413;0.000;88;0.977;0.750;0.826;0.000;44
G10-music player;0.996;0.972;0.983;0.008;88;0.996;0.972;0.983;0.008;88
Tata Cars;0.625;0.380;0.458;0.003;88;0.833;0.507;0.611;0.003;66
Toyota Feature Model;0.645;0.422;0.493;0.002;88;0.860;0.563;0.658;0.002;66
Javed Test 2;0.967;0.890;0.924;0.055;88;0.967;0.890;0.924;0.055;88
2 - Eleição de um prefeito e um Vereador;0.956;0.888;0.911;0.006;88;0.956;0.888;0.911;0.006;88
MoviesApp;0.886;0.662;0.741;0.007;88;0.886;0.662;0.741;0.007;88
Movie System;0.585;0.375;0.445;0.003;88;0.936;0.600;0.712;0.003;55
MPES2016-2.Reuso2;0.237;0.167;0.191;0.001;88;0.947;0.667;0.764;0.001;22
