CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.994;0.663;0.784;0.009;638;0.994;0.663;0.784;0.009;638
SVM_Poly[3,2.0,0.5];0.963;0.908;0.928;0.009;638;0.963;0.908;0.928;0.009;638
PART;0.760;0.634;0.674;0.009;638;0.937;0.782;0.831;0.011;517
REPTree;0.520;0.413;0.438;0.009;638;0.886;0.705;0.748;0.014;374
RandomForest;0.997;0.748;0.840;0.009;638;0.997;0.748;0.840;0.009;638
RandomCommittee;0.939;0.789;0.848;0.009;638;0.956;0.803;0.862;0.009;627
JRip;0.691;0.583;0.600;0.009;638;0.853;0.720;0.741;0.010;517
J48;0.376;0.355;0.362;0.009;638;0.948;0.896;0.913;0.018;253


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.780;0.637;0.684;0.009;5104;0.947;0.773;0.831;0.010;4202

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.649;0.458;0.526;0.001;88;0.865;0.611;0.701;0.001;66
Visit Indonesia Apps;0.966;0.856;0.900;0.010;88;0.966;0.856;0.900;0.010;88
Smart Queue;0.500;0.313;0.365;0.000;88;1.000;0.625;0.731;0.000;44
Cell-Phone-SPL-2014-Part2;0.714;0.558;0.619;0.004;88;0.953;0.744;0.825;0.004;66
MobilePhone;0.722;0.484;0.571;0.002;88;0.963;0.646;0.761;0.002;66
MoviesApp PL;0.704;0.526;0.596;0.003;88;0.939;0.701;0.794;0.003;66
Alarm System;0.592;0.470;0.517;0.005;88;0.948;0.752;0.828;0.005;55
Video On Demand SPL FM;0.682;0.344;0.447;0.002;88;0.909;0.458;0.595;0.002;66
depresija;0.996;0.991;0.993;0.016;88;0.996;0.991;0.993;0.016;88
Windows .NET;1.000;0.953;0.971;0.002;88;1.000;0.953;0.971;0.002;88
Veículo;0.788;0.563;0.640;0.010;88;0.900;0.643;0.731;0.010;77
CFDP Library;0.997;0.971;0.983;0.058;176;0.997;0.971;0.983;0.058;176
Cell-Phone-SPL-2014-Mined;0.803;0.609;0.684;0.004;88;0.918;0.696;0.782;0.004;77
PortafolioLopez;0.946;0.893;0.914;0.010;88;0.946;0.893;0.914;0.010;88
KIModel;0.843;0.802;0.816;0.001;88;0.963;0.917;0.933;0.001;77
Homepage based on wiki;0.945;0.763;0.829;0.003;88;0.945;0.763;0.829;0.003;88
FMConfig;0.894;0.627;0.703;0.016;88;0.894;0.627;0.703;0.016;88
Ligne de produits de Eshop;0.640;0.350;0.440;0.002;88;0.853;0.467;0.587;0.002;66
smartPhone;0.991;0.962;0.974;0.011;88;0.991;0.962;0.974;0.011;88
Online shopping software;0.375;0.188;0.250;0.000;88;1.000;0.500;0.667;0.000;33
i18n;0.465;0.368;0.405;0.002;88;0.930;0.736;0.810;0.002;44
SPL Studies;0.810;0.492;0.595;0.005;88;0.926;0.562;0.680;0.005;77
RE;1.000;0.970;0.983;0.012;88;1.000;0.970;0.983;0.012;88
Magister 2014-ROLOG;0.961;0.931;0.939;0.012;88;0.961;0.931;0.939;0.012;88
Car;0.928;0.839;0.872;0.005;88;0.928;0.839;0.872;0.005;88
Content;0.974;0.980;0.976;0.028;88;0.974;0.980;0.976;0.028;88
Video On Demand FM;0.589;0.422;0.487;0.002;88;0.942;0.675;0.779;0.002;55
Aircraft PL;0.957;0.963;0.957;0.038;88;0.957;0.963;0.957;0.038;88
MarketPlace-Sample;0.500;0.333;0.388;0.000;88;1.000;0.667;0.775;0.000;44
Mobile Media;0.603;0.406;0.470;0.003;88;0.964;0.650;0.752;0.003;55
search-engine;0.924;0.729;0.804;0.011;176;0.924;0.729;0.804;0.011;176
FM1;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Stamppy;0.958;0.924;0.936;0.003;88;0.958;0.924;0.936;0.003;88
Analisis;0.471;0.313;0.371;0.001;88;0.942;0.625;0.742;0.001;44
Phone;0.960;0.872;0.909;0.009;88;0.960;0.872;0.909;0.009;88
cell phones SPL;0.565;0.344;0.407;0.002;88;0.904;0.550;0.651;0.002;55
NCV_Simulation;0.686;0.500;0.571;0.002;88;0.914;0.667;0.761;0.002;66
MiniRPG;0.875;0.789;0.821;0.002;88;1.000;0.902;0.938;0.002;77
Home;0.968;0.824;0.863;0.015;88;0.968;0.824;0.863;0.015;88
MyHolidays;0.941;0.730;0.800;0.014;88;0.941;0.730;0.800;0.014;88
Cell-Phone-SPL-2014;0.698;0.398;0.489;0.002;88;0.931;0.531;0.652;0.002;66
HADAS-security;0.613;0.361;0.431;0.001;88;0.818;0.481;0.574;0.001;66
Parking lot Manager;0.706;0.398;0.500;0.002;88;0.942;0.531;0.666;0.002;66
Tripeo;0.864;0.760;0.794;0.001;88;0.987;0.869;0.907;0.001;77
Wewq;0.483;0.500;0.489;0.000;88;0.966;1.000;0.977;0.000;44
SmartHotel;0.836;0.619;0.702;0.012;88;0.956;0.707;0.802;0.012;77
LMF;0.563;0.500;0.495;0.000;88;0.900;0.800;0.793;0.000;55
Priscilinha;0.500;0.313;0.375;0.000;88;1.000;0.625;0.750;0.000;44
G10-music player;0.994;0.968;0.980;0.008;88;0.994;0.968;0.980;0.008;88
Tata Cars;0.741;0.646;0.679;0.003;88;0.847;0.738;0.776;0.003;77
Toyota Feature Model;0.814;0.563;0.656;0.002;88;0.930;0.643;0.749;0.002;77
Javed Test 2;0.974;0.929;0.949;0.055;88;0.974;0.929;0.949;0.055;88
2 - Eleição de um prefeito e um Vereador;0.952;0.962;0.954;0.006;88;0.952;0.962;0.954;0.006;88
MoviesApp;0.862;0.593;0.686;0.007;88;0.985;0.677;0.783;0.007;77
Movie System;0.783;0.458;0.534;0.003;88;0.895;0.524;0.610;0.003;77
MPES2016-2.Reuso2;0.544;0.354;0.398;0.001;88;0.871;0.567;0.637;0.001;55
