CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.832;0.394;0.510;0.014;605;0.915;0.434;0.561;0.016;550
SVM_Poly[3,2.0,0.5];0.881;0.538;0.629;0.014;605;0.950;0.580;0.678;0.016;561
PART;0.635;0.419;0.475;0.014;605;0.943;0.622;0.706;0.019;407
REPTree;0.256;0.205;0.220;0.014;605;0.940;0.752;0.808;0.031;165
RandomForest;0.828;0.329;0.431;0.014;605;0.990;0.393;0.516;0.017;506
RandomCommittee;0.817;0.409;0.517;0.014;605;0.956;0.479;0.605;0.016;517
JRip;0.601;0.383;0.441;0.014;605;0.945;0.602;0.693;0.020;385
J48;0.162;0.140;0.149;0.014;605;0.992;0.858;0.913;0.038;99


VALIDITY RATIO;(F)
min;0.000488
avg;0.014471
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.627;0.352;0.422;0.014;4840;0.951;0.534;0.640;0.018;3190

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.974;0.759;0.842;0.027;88;0.974;0.759;0.842;0.027;88
Matrix chain multiplication;0.464;0.108;0.164;0.007;88;0.927;0.217;0.328;0.007;44
SmartHome- Simplified Sample;0.603;0.375;0.422;0.005;88;0.964;0.600;0.676;0.005;55
E-shop;0.712;0.323;0.431;0.014;88;0.950;0.431;0.575;0.014;66
UPL;0.718;0.313;0.407;0.009;88;0.957;0.417;0.542;0.009;66
SmartHome_vConejero_r1;0.121;0.125;0.123;0.001;88;0.970;1.000;0.982;0.001;11
Weather Station;0.704;0.347;0.447;0.021;88;0.938;0.462;0.595;0.021;66
27-5-207 test;0.724;0.474;0.551;0.021;88;0.966;0.633;0.735;0.021;66
Test;0.244;0.036;0.062;0.003;88;0.977;0.143;0.249;0.003;22
Xor Example;0.732;0.278;0.388;0.020;88;0.976;0.371;0.517;0.020;66
Implementacion;0.364;0.143;0.203;0.003;88;0.970;0.381;0.542;0.003;33
Xor Example 2;0.991;0.679;0.799;0.035;88;0.991;0.679;0.799;0.035;88
ordem;0.818;0.344;0.471;0.027;88;0.935;0.393;0.538;0.027;77
Observatorio;0.564;0.172;0.240;0.004;88;0.903;0.275;0.384;0.004;55
XOR NEW;0.986;0.662;0.784;0.043;88;0.986;0.662;0.784;0.043;88
SimpleModel;0.541;0.125;0.197;0.012;88;0.865;0.200;0.316;0.012;55
Ubuntu;0.221;0.042;0.069;0.006;88;0.885;0.167;0.277;0.006;22
mo;0.968;0.783;0.859;0.029;88;0.968;0.783;0.859;0.029;88
JDFM;0.634;0.131;0.210;0.010;88;0.846;0.175;0.280;0.010;66
NovoSiga;0.591;0.213;0.281;0.010;88;0.945;0.340;0.450;0.010;55
ubuntu;0.718;0.313;0.422;0.009;88;0.958;0.417;0.562;0.009;66
Rotation1;0.484;0.300;0.354;0.005;88;0.968;0.600;0.709;0.005;44
Imolementacion II;0.222;0.125;0.155;0.001;88;0.886;0.500;0.621;0.001;22
Cellphone;0.591;0.125;0.201;0.007;88;0.945;0.200;0.322;0.007;55
Mobile Media v3;0.000;0.000;0.000;0.001;88;0.000;0.000;0.000;0.000;0
Jogo;0.354;0.313;0.324;0.002;88;0.944;0.833;0.864;0.002;33
desordem;0.701;0.346;0.452;0.027;88;0.934;0.461;0.603;0.027;66
Basic Car;0.721;0.570;0.624;0.008;88;0.961;0.760;0.832;0.008;66
1;0.717;0.545;0.599;0.007;88;0.956;0.726;0.798;0.007;66
Sylvain Example;0.476;0.163;0.225;0.005;88;0.953;0.325;0.450;0.005;44
Car;0.709;0.438;0.504;0.006;88;0.945;0.583;0.672;0.006;66
HandlingSystem;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Assistente de Compras;0.704;0.333;0.428;0.012;88;0.939;0.444;0.570;0.012;66
MyFeatureModel;0.719;0.318;0.423;0.017;88;0.959;0.424;0.563;0.017;66
ROOT;0.984;0.956;0.967;0.047;88;0.984;0.956;0.967;0.047;88
SPL_e_commerce;0.849;0.482;0.591;0.027;88;0.970;0.551;0.675;0.027;77
Website;0.994;0.924;0.952;0.031;88;0.994;0.924;0.952;0.031;88
VOD feature model;0.869;0.715;0.770;0.016;88;0.994;0.817;0.880;0.016;77
Mauricio Alférez;0.596;0.388;0.456;0.005;88;0.953;0.620;0.730;0.005;55
Asghar;0.731;0.402;0.508;0.016;88;0.975;0.536;0.678;0.016;66
Analisis;0.586;0.208;0.292;0.003;88;0.938;0.333;0.468;0.003;55
Autosoft;0.966;0.671;0.784;0.055;88;0.966;0.671;0.784;0.055;88
PC model;0.723;0.236;0.322;0.009;88;0.964;0.315;0.430;0.009;66
ESCA Embeeded System;0.439;0.100;0.149;0.005;88;0.878;0.200;0.298;0.005;44
Match de foot;0.601;0.305;0.395;0.008;88;0.962;0.488;0.632;0.008;55
CarExample;0.343;0.167;0.216;0.001;88;0.914;0.444;0.575;0.001;33
ETRobocon;0.994;0.961;0.977;0.059;88;0.994;0.961;0.977;0.059;88
asdsfa ewtwwe;0.452;0.125;0.187;0.006;88;0.903;0.250;0.374;0.006;44
ZMUConcernExample;0.594;0.359;0.424;0.004;88;0.951;0.575;0.679;0.004;55
collapse_view_example;0.611;0.226;0.313;0.015;88;0.978;0.361;0.500;0.015;55
E-portal;0.703;0.359;0.433;0.008;88;0.937;0.479;0.577;0.008;66
r;0.803;0.545;0.627;0.041;88;0.918;0.622;0.717;0.041;77
poker spl;0.652;0.429;0.501;0.010;88;0.869;0.571;0.668;0.010;66
