CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.988;0.734;0.833;0.016;1914;0.999;0.743;0.842;0.016;1892
SVM_Poly[3,2.0,0.5];0.959;0.888;0.913;0.016;1914;0.970;0.899;0.924;0.016;1892
PART;0.778;0.662;0.697;0.016;1914;0.940;0.800;0.842;0.019;1584
REPTree;0.464;0.375;0.399;0.016;1914;0.929;0.750;0.798;0.025;957
RandomForest;0.995;0.812;0.884;0.016;1914;0.995;0.812;0.884;0.016;1914
RandomCommittee;0.962;0.854;0.897;0.016;1914;0.968;0.859;0.902;0.016;1903
JRip;0.742;0.635;0.659;0.016;1914;0.896;0.767;0.796;0.019;1584
J48;0.386;0.338;0.356;0.016;1914;0.974;0.852;0.898;0.029;759


VALIDITY RATIO;(F)
min;0.000244
avg;0.016294
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.784;0.662;0.705;0.016;15312;0.962;0.812;0.864;0.019;12485

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.875;0.756;0.802;0.020;88;1.000;0.864;0.917;0.020;77
Mobile phone;0.671;0.500;0.559;0.010;88;0.894;0.667;0.746;0.010;66
CCCMS;1.000;0.999;1.000;0.059;88;1.000;0.999;1.000;0.059;88
MyDental;0.974;0.958;0.964;0.010;88;0.974;0.958;0.964;0.010;88
Bicis_Feature_Model;0.472;0.333;0.386;0.006;88;0.944;0.667;0.772;0.006;44
Maquina de Cae;0.956;0.830;0.870;0.035;88;0.956;0.830;0.870;0.035;88
test gv;1.000;0.977;0.987;0.031;88;1.000;0.977;0.987;0.031;88
E-Shop, magister2014;0.680;0.632;0.647;0.018;88;0.907;0.843;0.862;0.018;66
E-shop;0.984;0.836;0.895;0.014;88;0.984;0.836;0.895;0.014;88
UPL;0.954;0.854;0.899;0.009;88;0.954;0.854;0.899;0.009;88
Hello World;0.951;0.875;0.906;0.034;88;0.951;0.875;0.906;0.034;88
Weather Station;0.934;0.710;0.791;0.021;88;0.934;0.710;0.791;0.021;88
LXEP;0.472;0.313;0.366;0.002;88;0.943;0.625;0.731;0.002;44
Xor Example;0.875;0.766;0.814;0.020;88;1.000;0.875;0.930;0.020;77
Implementacion;0.588;0.375;0.448;0.003;88;0.940;0.600;0.716;0.003;55
ordem;0.963;0.777;0.821;0.027;88;0.963;0.777;0.821;0.027;88
ID;0.358;0.375;0.364;0.000;88;0.955;1.000;0.970;0.000;33
Observatorio;0.594;0.453;0.506;0.004;88;0.950;0.725;0.809;0.004;55
eshop;0.720;0.514;0.591;0.009;88;0.961;0.685;0.788;0.009;66
AA;0.725;0.656;0.683;0.016;88;0.967;0.875;0.911;0.016;66
E-SHOP;0.580;0.406;0.462;0.008;88;0.928;0.650;0.739;0.008;55
Example Product Line Course Using SPLOT;0.823;0.518;0.623;0.014;88;0.941;0.592;0.712;0.014;77
AvionFEatures;0.728;0.625;0.663;0.012;88;0.971;0.833;0.883;0.012;66
