CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.899;0.469;0.597;0.018;814;0.978;0.511;0.649;0.020;748
SVM_Poly[3,2.0,0.5];0.924;0.727;0.794;0.018;814;0.964;0.758;0.828;0.019;781
PART;0.732;0.472;0.549;0.018;814;0.950;0.612;0.713;0.022;627
REPTree;0.310;0.230;0.253;0.018;814;0.954;0.710;0.780;0.029;264
RandomForest;0.950;0.572;0.690;0.018;814;0.990;0.596;0.719;0.019;781
RandomCommittee;0.917;0.628;0.722;0.018;814;0.969;0.664;0.763;0.019;770
JRip;0.621;0.440;0.492;0.018;814;0.957;0.678;0.758;0.023;528
J48;0.247;0.224;0.233;0.018;814;0.961;0.873;0.906;0.035;209


VALIDITY RATIO;(F)
min;0.000977
avg;0.018436
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.700;0.470;0.541;0.018;6512;0.968;0.650;0.749;0.021;4708

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.995;0.713;0.802;0.020;88;0.995;0.713;0.802;0.020;88
Mobile phone;0.716;0.400;0.502;0.010;88;0.955;0.533;0.669;0.010;66
hhhhhhh;0.735;0.531;0.572;0.004;88;0.980;0.708;0.763;0.004;66
Bicis_Feature_Model;0.614;0.229;0.324;0.006;88;0.982;0.367;0.518;0.006;55
Maquina de Cae;0.837;0.611;0.688;0.035;88;0.957;0.698;0.786;0.035;77
Phone sple;0.744;0.468;0.569;0.026;88;0.992;0.623;0.759;0.026;66
test gv;0.997;0.988;0.992;0.031;88;0.997;0.988;0.992;0.031;88
Manuel;0.740;0.306;0.426;0.009;88;0.986;0.407;0.568;0.009;66
E-Shop, magister2014;0.615;0.319;0.411;0.018;88;0.984;0.511;0.658;0.018;55
Mobile phone (lenita);0.605;0.313;0.406;0.014;88;0.968;0.500;0.650;0.014;55
Hello World;0.840;0.664;0.731;0.034;88;0.960;0.759;0.835;0.034;77
test 3;0.832;0.527;0.621;0.031;88;0.951;0.603;0.710;0.031;77
LXEP;0.250;0.188;0.208;0.002;88;1.000;0.750;0.833;0.002;22
Test;0.587;0.328;0.415;0.016;88;0.939;0.525;0.664;0.016;55
TEST_NAme;0.864;0.677;0.754;0.035;88;0.987;0.774;0.862;0.035;77
eshop;0.625;0.264;0.346;0.009;88;1.000;0.422;0.553;0.009;55
AA;0.843;0.508;0.625;0.016;88;0.963;0.580;0.715;0.016;77
E-SHOP;0.581;0.422;0.461;0.008;88;0.930;0.675;0.737;0.008;55
Prontuário Eletrônico de Pacientes;0.734;0.563;0.593;0.010;88;0.978;0.750;0.791;0.010;66
Bandymas;0.976;0.854;0.901;0.018;88;0.976;0.854;0.901;0.018;88
Example Product Line Course Using SPLOT;0.821;0.473;0.587;0.014;88;0.938;0.541;0.671;0.014;77
AvionFEatures;0.727;0.490;0.583;0.012;88;0.969;0.653;0.777;0.012;66
Disenio;0.372;0.188;0.239;0.004;88;0.992;0.500;0.638;0.004;33
CIMS PL;0.000;0.000;0.000;0.001;88;0.000;0.000;0.000;0.000;0
VODPlayer;0.958;0.813;0.867;0.047;88;0.958;0.813;0.867;0.047;88
isolation;0.494;0.333;0.384;0.003;88;0.989;0.667;0.769;0.003;44
drupal sawsen;0.625;0.484;0.527;0.008;88;1.000;0.775;0.842;0.008;55
Example Mobile Phone;0.582;0.295;0.371;0.014;88;0.932;0.471;0.593;0.014;55
SPL Studies;0.834;0.653;0.715;0.061;88;0.953;0.747;0.818;0.061;77
Mobile Phone GF;0.598;0.420;0.488;0.014;88;0.956;0.671;0.781;0.014;55
testISA2012;0.582;0.357;0.439;0.014;88;0.931;0.571;0.702;0.014;55
rtrt;0.993;0.831;0.892;0.020;88;0.993;0.831;0.892;0.020;88
Match engine;0.873;0.828;0.848;0.016;88;0.997;0.946;0.969;0.016;77
MK Andes;0.477;0.406;0.433;0.004;88;0.955;0.813;0.866;0.004;44
Cell-Phone-SPL-2014-without;0.954;0.690;0.791;0.047;88;0.954;0.690;0.791;0.047;88
Car;0.843;0.542;0.629;0.023;88;0.963;0.619;0.719;0.023;77
Computer Selection;0.364;0.313;0.326;0.002;88;0.970;0.833;0.869;0.002;33
mobile phone;0.608;0.317;0.411;0.025;88;0.972;0.508;0.657;0.025;55
Modelo;0.493;0.344;0.395;0.004;88;0.987;0.688;0.791;0.004;44
MyFM;0.695;0.211;0.302;0.019;88;0.927;0.281;0.402;0.019;66
Mobile Phone;0.763;0.371;0.486;0.014;176;0.939;0.456;0.598;0.014;143
Mobile Game;0.987;0.950;0.968;0.132;88;0.987;0.950;0.968;0.132;88
SAL;0.494;0.198;0.273;0.012;88;0.987;0.396;0.545;0.012;44
Guad gmocht!;0.830;0.544;0.641;0.020;88;0.948;0.621;0.732;0.020;77
votacao eletronica;0.750;0.518;0.597;0.007;88;1.000;0.690;0.796;0.007;66
UPT_RM_MOBILE;0.583;0.268;0.351;0.014;88;0.933;0.429;0.562;0.014;55
Mobile Phone UPT - 18413;0.696;0.286;0.398;0.014;88;0.928;0.381;0.531;0.014;66
Mobile Tourist Planner;0.867;0.661;0.739;0.027;88;0.991;0.755;0.845;0.027;77
Minimalistic PC Feature Model;0.494;0.250;0.306;0.004;88;0.989;0.500;0.613;0.004;44
anlisis II;0.719;0.469;0.560;0.027;88;0.958;0.625;0.747;0.027;66
MobileMedia;0.906;0.729;0.787;0.028;176;0.966;0.778;0.839;0.028;165
Telefono;0.484;0.196;0.274;0.007;88;0.967;0.393;0.548;0.007;44
Phone;0.862;0.755;0.803;0.045;88;0.985;0.863;0.918;0.045;77
Rotary_Element;0.719;0.458;0.548;0.012;88;0.958;0.611;0.730;0.012;66
celular;0.589;0.307;0.394;0.011;88;0.942;0.491;0.631;0.011;55
Eval_board;0.375;0.188;0.250;0.002;88;1.000;0.500;0.667;0.002;33
AllSports Feature Model;0.734;0.505;0.589;0.023;88;0.979;0.674;0.785;0.023;66
Sample;0.985;0.832;0.888;0.031;88;0.985;0.832;0.888;0.031;88
Feature Tree Example;0.741;0.500;0.573;0.008;88;0.987;0.667;0.764;0.008;66
Dental Surgery;0.472;0.375;0.403;0.002;88;0.943;0.750;0.807;0.002;44
jjjjj;0.863;0.438;0.543;0.018;88;0.986;0.500;0.620;0.018;77
disenio II;0.984;0.858;0.907;0.029;88;0.984;0.858;0.907;0.029;88
Mobile Phone UPT;0.701;0.330;0.439;0.014;88;0.935;0.440;0.585;0.014;66
Test1;0.482;0.234;0.302;0.008;88;0.964;0.469;0.604;0.008;44
carpl;0.347;0.188;0.241;0.002;88;0.924;0.500;0.641;0.002;33
acarlos_trab2_mobile;0.709;0.348;0.454;0.014;88;0.945;0.464;0.605;0.014;66
Telefonia Celular;0.729;0.514;0.596;0.035;88;0.972;0.685;0.795;0.035;66
FeatureModel1;0.873;0.820;0.839;0.016;88;0.997;0.938;0.959;0.016;77
Ökonomische Merkmale;0.977;0.786;0.862;0.023;88;0.977;0.786;0.862;0.023;88
Simnumero;0.605;0.297;0.391;0.008;88;0.968;0.475;0.625;0.008;55
abcdefg;0.469;0.333;0.378;0.006;88;0.938;0.667;0.756;0.006;44
Mobile-Phone;0.706;0.330;0.424;0.014;88;0.942;0.440;0.565;0.014;66
