CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.991;0.810;0.886;0.014;3080;0.999;0.816;0.892;0.014;3058
SVM_Poly[3,2.0,0.5];0.957;0.962;0.956;0.014;3080;0.964;0.968;0.963;0.014;3058
PART;0.800;0.715;0.740;0.014;3080;0.896;0.801;0.829;0.015;2750
REPTree;0.506;0.427;0.443;0.014;3080;0.839;0.708;0.734;0.018;1859
RandomForest;0.990;0.885;0.930;0.014;3080;0.994;0.888;0.933;0.014;3069
RandomCommittee;0.948;0.896;0.917;0.014;3080;0.966;0.912;0.933;0.014;3025
JRip;0.680;0.664;0.651;0.014;3080;0.817;0.798;0.782;0.016;2563
J48;0.408;0.377;0.387;0.014;3080;0.944;0.872;0.895;0.024;1331


VALIDITY RATIO;(F)
min;0.000061
avg;0.013534
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.785;0.717;0.739;0.014;24640;0.934;0.853;0.879;0.015;20713

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Mobile phone;0.697;0.538;0.591;0.010;88;0.929;0.717;0.787;0.010;66
Visit Indonesia Apps;0.923;0.853;0.879;0.010;88;0.923;0.853;0.879;0.010;88
Buzzard Radio play DB;1.000;0.997;0.998;0.027;88;1.000;0.997;0.998;0.027;88
MyDental;0.952;0.985;0.966;0.010;88;0.952;0.985;0.966;0.010;88
Bicis_Feature_Model;0.500;0.479;0.489;0.006;88;1.000;0.958;0.977;0.006;44
test gv;1.000;0.988;0.994;0.031;88;1.000;0.988;0.994;0.031;88
E-Shop, magister2014;0.728;0.646;0.672;0.018;88;0.832;0.738;0.769;0.018;77
pruebapalabras;0.944;0.813;0.863;0.004;88;0.944;0.813;0.863;0.004;88
Alarm System;0.740;0.548;0.593;0.005;88;0.987;0.730;0.791;0.005;66
Hello World;0.953;0.854;0.895;0.034;88;0.953;0.854;0.895;0.034;88
Weather Station;0.897;0.798;0.833;0.021;88;0.897;0.798;0.833;0.021;88
Video On Demand SPL FM;0.712;0.500;0.573;0.002;88;0.949;0.667;0.764;0.002;66
depresija;0.996;0.988;0.992;0.016;88;0.996;0.988;0.992;0.016;88
User Model;0.931;0.929;0.926;0.009;88;0.931;0.929;0.926;0.009;88
KIModel;0.733;0.677;0.700;0.001;88;0.977;0.903;0.934;0.001;66
AA;0.753;0.688;0.710;0.016;88;0.860;0.786;0.811;0.016;77
Example Product Line Course Using SPLOT;0.628;0.563;0.591;0.014;88;0.837;0.750;0.788;0.014;66
Disenio;0.661;0.500;0.556;0.004;88;0.881;0.667;0.742;0.004;66
Address Book;1.000;0.990;0.995;0.018;88;1.000;0.990;0.995;0.018;88
VODPlayer;0.891;0.964;0.914;0.047;88;0.891;0.964;0.914;0.047;88
Virtual_Office_of_the_Future;0.902;0.919;0.906;0.003;88;0.902;0.919;0.906;0.003;88
i18n;0.586;0.424;0.469;0.002;88;0.781;0.565;0.625;0.002;66
1;0.851;0.848;0.848;0.007;88;0.972;0.969;0.969;0.007;77
rtrt;0.988;0.963;0.974;0.020;88;0.988;0.963;0.974;0.020;88
Sylvain Example;0.733;0.539;0.592;0.004;176;0.902;0.663;0.729;0.004;143
RE;1.000;0.991;0.995;0.012;88;1.000;0.991;0.995;0.012;88
Car PL;0.885;0.774;0.819;0.005;88;0.885;0.774;0.819;0.005;88
PhysEval;1.000;0.914;0.954;0.003;88;1.000;0.914;0.954;0.003;88
JCS;0.952;0.914;0.930;0.023;88;0.952;0.914;0.930;0.023;88
MarketPlace-Sample;0.447;0.375;0.402;0.000;88;0.894;0.750;0.804;0.000;44
Mobile Media;0.678;0.576;0.613;0.002;176;0.904;0.767;0.818;0.002;132
Clinica Medica;0.718;0.656;0.683;0.001;88;0.957;0.875;0.911;0.001;66
search-engine;0.919;0.757;0.808;0.011;176;0.919;0.757;0.808;0.011;176
Website;1.000;1.000;1.000;0.031;88;1.000;1.000;1.000;0.031;88
FM1;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Mauricio Alférez;0.858;0.800;0.825;0.005;88;0.981;0.914;0.943;0.005;77
Mobile Media JULIO;0.979;0.938;0.956;0.001;88;0.979;0.938;0.956;0.001;88
SA;0.970;0.935;0.951;0.011;88;0.970;0.935;0.951;0.011;88
MobileMedia;0.992;0.919;0.950;0.028;176;0.992;0.919;0.950;0.028;176
Carro Model;0.623;0.479;0.520;0.002;88;0.830;0.639;0.693;0.002;66
cell phones SPL;0.661;0.578;0.612;0.002;88;0.881;0.771;0.816;0.002;66
MiniTV;0.996;0.996;0.996;0.015;88;0.996;0.996;0.996;0.015;88
IntelligentTutoringSystem;0.991;0.987;0.988;0.021;88;0.991;0.987;0.988;0.021;88
IDE4OCL;1.000;0.975;0.986;0.004;88;1.000;0.975;0.986;0.004;88
Multiplicador de n matrices;0.549;0.465;0.490;0.004;88;0.878;0.744;0.785;0.004;55
Cell-Phone-SPL-2014;0.685;0.555;0.607;0.002;88;0.913;0.740;0.809;0.002;66
HADAS-security;0.513;0.472;0.480;0.001;88;0.821;0.756;0.769;0.001;55
Tripeo;0.813;0.813;0.805;0.001;88;0.929;0.929;0.920;0.001;77
Wewq;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
a;0.964;0.938;0.946;0.010;88;0.964;0.938;0.946;0.010;88
Content model;0.957;0.923;0.937;0.022;88;0.957;0.923;0.937;0.022;88
SmartHotel;0.903;0.804;0.848;0.012;88;0.903;0.804;0.848;0.012;88
G10-music player;0.993;0.988;0.990;0.008;88;0.993;0.988;0.990;0.008;88
asdsfa ewtwwe;0.705;0.698;0.691;0.006;88;0.939;0.931;0.922;0.006;66
Farnaz koohestani;0.250;0.250;0.250;0.000;88;1.000;1.000;1.000;0.000;22
Feature Tree Example;0.687;0.672;0.673;0.008;88;0.916;0.896;0.897;0.008;66
Dental Surgery;0.636;0.688;0.633;0.002;88;0.848;0.917;0.843;0.002;66
disenio II;0.945;0.975;0.959;0.029;88;0.945;0.975;0.959;0.029;88
r;0.930;0.719;0.768;0.041;88;0.930;0.719;0.768;0.041;88
FeatureModel1;1.000;0.992;0.996;0.016;88;1.000;0.992;0.996;0.016;88
poker spl;0.753;0.696;0.715;0.010;88;0.861;0.796;0.817;0.010;77
Simnumero;0.678;0.594;0.617;0.008;88;0.904;0.792;0.822;0.008;66
abcdefg;0.523;0.542;0.523;0.006;88;0.836;0.867;0.837;0.006;55
MPES2016-2.Reuso2;0.663;0.646;0.652;0.001;88;0.885;0.861;0.869;0.001;66
Mobile-Phone;0.732;0.616;0.656;0.014;88;0.836;0.704;0.750;0.014;77
Simple Drawing Tools;0.996;1.000;0.998;0.116;88;0.996;1.000;0.998;0.116;88
teste;0.626;0.531;0.562;0.001;88;0.835;0.708;0.750;0.001;66
Smart Queue;0.722;0.719;0.713;0.000;88;0.962;0.958;0.951;0.000;66
