CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.986;0.734;0.832;0.016;1914;0.998;0.743;0.842;0.016;1892
SVM_Poly[3,2.0,0.5];0.911;0.888;0.890;0.016;1914;0.922;0.899;0.901;0.016;1892
PART;0.705;0.662;0.669;0.016;1914;0.851;0.800;0.808;0.019;1584
REPTree;0.413;0.375;0.381;0.016;1914;0.826;0.750;0.762;0.025;957
RandomForest;0.987;0.812;0.881;0.016;1914;0.987;0.812;0.881;0.016;1914
RandomCommittee;0.914;0.854;0.876;0.016;1914;0.919;0.859;0.881;0.016;1903
JRip;0.626;0.635;0.612;0.016;1914;0.757;0.767;0.739;0.019;1584
J48;0.372;0.338;0.349;0.016;1914;0.937;0.852;0.881;0.029;759


VALIDITY RATIO;(F)
min;0.000244
avg;0.016294
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.739;0.662;0.686;0.016;15312;0.907;0.812;0.842;0.019;12485

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.875;0.756;0.802;0.020;88;1.000;0.864;0.917;0.020;77
Mobile phone;0.574;0.500;0.521;0.010;88;0.765;0.667;0.695;0.010;66
CCCMS;1.000;0.999;1.000;0.059;88;1.000;0.999;1.000;0.059;88
MyDental;0.936;0.958;0.941;0.010;88;0.936;0.958;0.941;0.010;88
Bicis_Feature_Model;0.422;0.333;0.366;0.006;88;0.843;0.667;0.731;0.006;44
Maquina de Cae;0.893;0.830;0.844;0.035;88;0.893;0.830;0.844;0.035;88
test gv;1.000;0.977;0.987;0.031;88;1.000;0.977;0.987;0.031;88
E-Shop, magister2014;0.638;0.632;0.625;0.018;88;0.850;0.843;0.833;0.018;66
E-shop;0.961;0.836;0.885;0.014;88;0.961;0.836;0.885;0.014;88
UPL;0.910;0.854;0.879;0.009;88;0.910;0.854;0.879;0.009;88
Hello World;0.908;0.875;0.885;0.034;88;0.908;0.875;0.885;0.034;88
Weather Station;0.843;0.710;0.756;0.021;88;0.843;0.710;0.756;0.021;88
LXEP;0.455;0.313;0.360;0.002;88;0.909;0.625;0.720;0.002;44
Xor Example;0.875;0.766;0.814;0.020;88;1.000;0.875;0.930;0.020;77
Implementacion;0.497;0.375;0.422;0.003;88;0.794;0.600;0.676;0.003;55
ordem;0.913;0.777;0.806;0.027;88;0.913;0.777;0.806;0.027;88
ID;0.313;0.375;0.333;0.000;88;0.833;1.000;0.889;0.000;33
Observatorio;0.547;0.453;0.483;0.004;88;0.875;0.725;0.773;0.004;55
eshop;0.699;0.514;0.582;0.009;88;0.932;0.685;0.776;0.009;66
AA;0.680;0.656;0.662;0.016;88;0.907;0.875;0.882;0.016;66
E-SHOP;0.507;0.406;0.432;0.008;88;0.811;0.650;0.691;0.008;55
Example Product Line Course Using SPLOT;0.759;0.518;0.604;0.014;88;0.867;0.592;0.691;0.014;77
